timestamp, uuid, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/09 23:51:31.395, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.11 W
2026/09/09 23:51:31.596, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.11 W
2026/09/09 23:51:31.797, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.11 W
2026/09/09 23:51:31.998, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.17 W
2026/09/09 23:51:32.199, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.17 W
2026/09/09 23:51:32.400, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.17 W
2026/09/09 23:51:32.601, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.17 W
2026/09/09 23:51:32.802, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23021 MiB, 0 %, 111.17 W
2026/09/09 23:51:33.003, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23038 MiB, 0 %, 111.70 W
2026/09/09 23:51:33.204, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.86 W
2026/09/09 23:51:33.405, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 9 %, 111.85 W
2026/09/09 23:51:33.606, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.81 W
2026/09/09 23:51:33.807, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.80 W
2026/09/09 23:51:34.008, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 112.23 W
2026/09/09 23:51:34.210, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 112.08 W
2026/09/09 23:51:34.411, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.88 W
2026/09/09 23:51:34.612, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.88 W
2026/09/09 23:51:34.813, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.88 W
2026/09/09 23:51:35.014, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.88 W
2026/09/09 23:51:35.215, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.88 W
2026/09/09 23:51:35.416, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23558 MiB, 0 %, 111.39 W
2026/09/09 23:51:35.617, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 119.22 W
2026/09/09 23:51:35.819, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 16 %, 118.25 W
2026/09/09 23:51:36.020, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 117.42 W
2026/09/09 23:51:36.221, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 116.49 W
2026/09/09 23:51:36.422, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 119.95 W
2026/09/09 23:51:36.623, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 120.78 W
2026/09/09 23:51:36.823, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 120.78 W
2026/09/09 23:51:37.025, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 120.78 W
2026/09/09 23:51:37.225, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 120.78 W
2026/09/09 23:51:37.426, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 120.78 W
2026/09/09 23:51:37.627, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 111.49 W
2026/09/09 23:51:37.828, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 0 %, 111.49 W
2026/09/09 23:51:38.029, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 8 %, 112.22 W
2026/09/09 23:51:38.230, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 21 %, 122.15 W
2026/09/09 23:51:38.431, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 73 %, 131.45 W
2026/09/09 23:51:38.632, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 55 %, 166.37 W
2026/09/09 23:51:38.833, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 73 %, 182.09 W
2026/09/09 23:51:39.034, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 56 %, 231.89 W
2026/09/09 23:51:39.238, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23594 MiB, 77 %, 241.63 W
2026/09/09 23:51:39.439, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 53 %, 249.19 W
2026/09/09 23:51:39.640, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 79 %, 262.95 W
2026/09/09 23:51:39.841, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 92 %, 260.31 W
2026/09/09 23:51:40.042, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 95 %, 259.71 W
2026/09/09 23:51:40.243, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 96 %, 260.39 W
2026/09/09 23:51:40.445, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 86 %, 263.32 W
2026/09/09 23:51:40.646, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 95 %, 254.59 W
2026/09/09 23:51:40.847, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 94 %, 266.83 W
2026/09/09 23:51:41.048, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 90 %, 267.31 W
2026/09/09 23:51:41.249, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 59 %, 253.57 W
2026/09/09 23:51:41.451, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 72 %, 250.54 W
2026/09/09 23:51:41.652, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 36 %, 256.86 W
2026/09/09 23:51:41.853, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 73 %, 257.63 W
2026/09/09 23:51:42.054, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 56 %, 258.62 W
2026/09/09 23:51:42.255, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 76 %, 261.70 W
2026/09/09 23:51:42.456, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 93 %, 262.62 W
2026/09/09 23:51:42.658, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 96 %, 263.94 W
2026/09/09 23:51:42.859, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 84 %, 257.34 W
2026/09/09 23:51:43.060, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 95 %, 251.81 W
2026/09/09 23:51:43.261, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 96 %, 249.22 W
2026/09/09 23:51:43.462, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 92 %, 260.08 W
2026/09/09 23:51:43.664, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 91 %, 260.35 W
2026/09/09 23:51:43.864, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 68 %, 262.02 W
2026/09/09 23:51:44.065, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 90 %, 264.55 W
2026/09/09 23:51:44.267, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 62 %, 253.93 W
2026/09/09 23:51:44.468, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 71 %, 251.82 W
2026/09/09 23:51:44.669, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 68 %, 252.34 W
2026/09/09 23:51:44.871, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 75 %, 254.66 W
2026/09/09 23:51:45.072, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 9 %, 245.02 W
2026/09/09 23:51:45.272, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 72 %, 246.41 W
2026/09/09 23:51:45.473, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 70 %, 260.15 W
2026/09/09 23:51:45.674, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 81 %, 258.95 W
2026/09/09 23:51:45.875, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 79 %, 245.33 W
2026/09/09 23:51:46.076, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 96 %, 247.21 W
2026/09/09 23:51:46.277, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 81 %, 242.87 W
2026/09/09 23:51:46.478, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 96 %, 238.17 W
2026/09/09 23:51:46.679, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 95 %, 238.57 W
2026/09/09 23:51:46.880, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 97 %, 252.35 W
2026/09/09 23:51:47.082, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 84 %, 256.31 W
2026/09/09 23:51:47.283, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 60 %, 257.32 W
2026/09/09 23:51:47.484, GPU-c1cea8fb-09b9-7202-87aa-1f037396ba39, NVIDIA L40S, 46068 MiB, 23596 MiB, 0 %, 233.15 W
