kind,study,workload,seed,left,right,review_ticks,risk,agents,loss_difference,incorrect_difference,loss_per_job_difference,lower_bound,upper_bound,paired_jobs,primary_action_differences,secondary_action_differences,different_observations,identical_request_primary_differences
duration,core,original,404,original|a3|s2|pooled|delay|lambda0,original|a3|s1|pooled|delay|lambda0,2,pooled,3,10.0,1,1.666666666666667,10.0,10.0,6,0,0,3,0
duration,core,original,405,original|a3|s2|pooled|delay|lambda0,original|a3|s1|pooled|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,1,0
duration,core,original,406,original|a3|s2|pooled|delay|lambda0,original|a3|s1|pooled|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,1,0
duration,core,original,407,original|a3|s2|pooled|delay|lambda0,original|a3|s1|pooled|delay|lambda0,2,pooled,3,3.0,0,0.4999999999999999,3.0,3.0,6,0,0,1,0
duration,core,original,400,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,16.0,2,2.666666666666667,16.0,16.0,6,0,0,2,0
duration,core,original,401,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
duration,core,original,402,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
duration,core,original,403,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
duration,core,original,404,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,10.0,1,1.666666666666667,10.0,10.0,6,0,0,3,0
duration,core,original,405,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
duration,core,original,406,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,1,0
duration,core,original,407,original|a3|s2|pooled|greedy|lambda0,original|a3|s1|pooled|greedy|lambda0,2,pooled,3,3.0,0,0.4999999999999999,3.0,3.0,6,0,0,1,0
policy,core,competition,400,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,401,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,402,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,403,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,404,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,405,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,406,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,407,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,400,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,401,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,402,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,403,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,404,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,-4.0,-1,-0.6666666666666666,-4.0,-4.0,6,0,0,2,0
policy,core,competition,405,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,406,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,1,0,1,1
policy,core,competition,407,competition|a3|s1|frozen|delay|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,400,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,401,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,402,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,403,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,404,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,-4.0,-1,-0.6666666666666666,-4.0,-4.0,6,0,0,2,0
policy,core,competition,405,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,406,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,407,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,400,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,401,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,402,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,403,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,404,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-4.0,-1,-0.6666666666666666,-4.0,-4.0,6,0,0,0,0
policy,core,competition,405,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,406,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,407,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,400,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,401,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,402,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,403,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,404,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,405,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,406,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,407,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,400,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,401,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,402,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,403,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,404,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,405,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,406,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,407,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,larger,408,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|edf|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,0,0
policy,core,larger,409,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|edf|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
policy,core,larger,410,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|edf|lambda0,1,frozen,3,-2.0,0,-0.2222222222222222,-2.0,-2.0,9,0,0,5,0
policy,core,larger,411,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|edf|lambda0,1,frozen,3,-3.0,0,-0.33333333333333337,-3.0,-3.0,9,0,0,6,0
policy,core,larger,408,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|fcfs|lambda0,1,frozen,3,-1.0,0,-0.11111111111111105,-1.0,-1.0,9,0,0,2,0
policy,core,larger,409,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|fcfs|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
policy,core,larger,410,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|fcfs|lambda0,1,frozen,3,5.0,0,0.5555555555555556,5.0,5.0,9,1,0,5,1
policy,core,larger,411,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|fcfs|lambda0,1,frozen,3,-7.0,-1,-0.7777777777777778,-7.0,-7.0,9,0,0,6,0
policy,core,larger,408,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|greedy|lambda0,1,frozen,3,-2.0,-1,-0.2222222222222222,-2.0,-2.0,9,0,0,6,0
policy,core,larger,409,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|greedy|lambda0,1,frozen,3,-1.0,0,-0.1111111111111111,-1.0,-1.0,9,0,0,3,0
policy,core,larger,410,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|greedy|lambda0,1,frozen,3,2.0,0,0.2222222222222222,2.0,2.0,9,1,1,5,0
policy,core,larger,411,larger|a3|s1|frozen|delay|lambda0,larger|a3|s1|frozen|greedy|lambda0,1,frozen,3,-7.0,-1,-0.7777777777777778,-7.0,-7.0,9,0,0,5,0
policy,core,larger,408,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,0,0
policy,core,larger,409,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,0,0
policy,core,larger,410,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|edf|lambda0,2,frozen,3,-14.0,-1,-1.5555555555555558,-14.0,-14.0,9,1,0,2,0
policy,core,larger,411,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
policy,core,larger,408,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|fcfs|lambda0,2,frozen,3,4.0,0,0.44444444444444464,4.0,4.0,9,0,0,3,0
policy,core,larger,409,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,0,0
policy,core,larger,410,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|fcfs|lambda0,2,frozen,3,2.0,0,0.2222222222222221,2.0,2.0,9,0,0,2,0
policy,core,larger,411,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
policy,core,larger,408,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|greedy|lambda0,2,frozen,3,4.0,0,0.44444444444444464,4.0,4.0,9,0,0,6,0
policy,core,larger,409,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|greedy|lambda0,2,frozen,3,-10.0,-1,-1.1111111111111112,-10.0,-10.0,9,0,0,5,0
policy,core,larger,410,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|greedy|lambda0,2,frozen,3,3.0,1,0.33333333333333326,3.0,3.0,9,0,1,6,0
policy,core,larger,411,larger|a3|s2|frozen|delay|lambda0,larger|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
policy,core,larger,408,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|edf|lambda0,1,frozen,6,-7.0,1,-0.38888888888888895,-7.0,-7.0,18,0,0,6,0
policy,core,larger,409,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|edf|lambda0,1,frozen,6,-4.0,0,-0.22222222222222227,-4.0,-4.0,18,0,0,10,0
policy,core,larger,410,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|edf|lambda0,1,frozen,6,-3.0,0,-0.16666666666666663,-3.0,-3.0,18,0,0,10,0
policy,core,larger,411,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|edf|lambda0,1,frozen,6,-18.0,1,-1.0,-18.0,-18.0,18,0,1,9,0
policy,core,larger,408,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|fcfs|lambda0,1,frozen,6,-18.0,-1,-0.9999999999999999,-18.0,-18.0,18,2,2,10,0
policy,core,larger,409,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|fcfs|lambda0,1,frozen,6,-2.0,0,-0.1111111111111111,-2.0,-2.0,18,0,0,10,0
policy,core,larger,410,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|fcfs|lambda0,1,frozen,6,-5.0,-1,-0.2777777777777778,-5.0,-5.0,18,0,0,10,0
policy,core,larger,411,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|fcfs|lambda0,1,frozen,6,-10.0,0,-0.5555555555555554,-10.0,-10.0,18,1,1,12,0
policy,core,larger,408,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|greedy|lambda0,1,frozen,6,-13.0,-1,-0.7222222222222222,-13.0,-13.0,18,2,2,11,0
policy,core,larger,409,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|greedy|lambda0,1,frozen,6,-4.0,0,-0.22222222222222227,-4.0,-4.0,18,0,0,5,0
policy,core,larger,410,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|greedy|lambda0,1,frozen,6,-6.0,-1,-0.33333333333333337,-6.0,-6.0,18,1,1,7,0
policy,core,larger,411,larger|a6|s1|frozen|delay|lambda0,larger|a6|s1|frozen|greedy|lambda0,1,frozen,6,1.0,0,0.05555555555555558,1.0,1.0,18,0,1,12,0
policy,core,larger,408,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|edf|lambda0,2,frozen,6,-8.0,0,-0.4444444444444442,-8.0,-8.0,18,0,0,2,0
policy,core,larger,409,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|edf|lambda0,2,frozen,6,0.0,-1,0.0,0.0,0.0,18,1,1,6,0
policy,core,larger,410,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|edf|lambda0,2,frozen,6,-14.0,-1,-0.7777777777777779,-14.0,-14.0,18,1,0,6,0
policy,core,larger,411,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|edf|lambda0,2,frozen,6,-7.0,1,-0.38888888888888884,-7.0,-7.0,18,0,0,4,0
policy,core,larger,408,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|fcfs|lambda0,2,frozen,6,-6.0,0,-0.33333333333333304,-6.0,-6.0,18,0,0,2,0
policy,core,larger,409,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|fcfs|lambda0,2,frozen,6,4.0,0,0.22222222222222232,4.0,4.0,18,1,1,8,0
policy,core,larger,410,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|fcfs|lambda0,2,frozen,6,4.0,0,0.22222222222222232,4.0,4.0,18,0,0,5,0
policy,core,larger,411,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|fcfs|lambda0,2,frozen,6,-8.0,-1,-0.44444444444444464,-8.0,-8.0,18,0,0,4,0
policy,core,larger,408,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|greedy|lambda0,2,frozen,6,-4.0,0,-0.22222222222222188,-4.0,-4.0,18,0,0,7,0
policy,core,larger,409,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|greedy|lambda0,2,frozen,6,2.0,-1,0.11111111111111116,2.0,2.0,18,1,1,5,0
policy,core,larger,410,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|greedy|lambda0,2,frozen,6,0.0,0,0.0,0.0,0.0,18,0,0,0,0
policy,core,larger,411,larger|a6|s2|frozen|delay|lambda0,larger|a6|s2|frozen|greedy|lambda0,2,frozen,6,-8.0,-1,-0.44444444444444464,-8.0,-8.0,18,0,0,6,0
policy,core,original,400,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,3,0
policy,core,original,401,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,402,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,403,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,-3.0,-1,-0.5,-3.0,-3.0,6,0,1,2,0
policy,core,original,404,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,405,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,406,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,407,original|a3|s1|analytical|delay|lambda0,original|a3|s1|analytical|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,400,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,3,0
policy,core,original,401,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,402,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,403,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,-3.0,-1,-0.5,-3.0,-3.0,6,0,0,0,0
policy,core,original,404,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,405,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,406,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,407,original|a3|s1|frozen|delay|lambda0,original|a3|s1|frozen|greedy|lambda0,1,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,400,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,3,0
policy,core,original,401,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,402,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,403,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,-3.0,-1,-0.5,-3.0,-3.0,6,0,0,0,0
policy,core,original,404,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,405,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,406,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,407,original|a3|s1|pooled|delay|lambda0,original|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,400,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,401,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,402,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,403,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,404,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,405,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,406,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,407,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,400,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,401,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,402,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,403,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,404,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,405,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,406,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,407,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,400,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,401,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,402,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,403,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,404,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
