id,family,seed,method,budget,episode_seconds,planning_seconds,planning_calls,max_nodes
scope_exception_5001,scope_exception,5001,completion,unlimited,0.0003947080112993717,0,0,0
scope_exception_5001,scope_exception,5001,depth2,0,0.00010795192793011665,1.1625001206994057e-05,1,1
scope_exception_5001,scope_exception,5001,depth2,1,0.00037664291448891163,0.0002282559871673584,2,7
scope_exception_5001,scope_exception,5001,depth2,2,0.0019398730946704745,0.0017477278597652912,3,19
scope_exception_5001,scope_exception,5001,depth2,4,0.0011803399538621306,0.0009891800582408905,3,19
scope_exception_5001,scope_exception,5001,depth2,6,0.0012987450463697314,0.0011042150435969234,3,19
scope_exception_5001,scope_exception,5001,depth2,unlimited,0.0012444399762898684,0.0010551739251241088,3,19
scope_exception_5001,scope_exception,5001,depth3,0,9.964499622583389e-05,9.019044227898121e-06,1,1
scope_exception_5001,scope_exception,5001,depth3,1,0.00037679297383874655,0.00023576500825583935,2,7
scope_exception_5001,scope_exception,5001,depth3,2,0.0009730040328577161,0.0007684770971536636,3,19
scope_exception_5001,scope_exception,5001,depth3,4,0.0016302959993481636,0.0014432069147005677,3,27
scope_exception_5001,scope_exception,5001,depth3,6,0.0016377829015254974,0.0014467810979112983,3,27
scope_exception_5001,scope_exception,5001,depth3,unlimited,0.001663467031903565,0.0014405780239030719,3,27
scope_exception_5001,scope_exception,5001,generic2,0,0.00010452105198055506,9.35595016926527e-06,1,1
scope_exception_5001,scope_exception,5001,generic2,1,0.0003764500143006444,0.00023288698866963387,2,7
scope_exception_5001,scope_exception,5001,generic2,2,0.0010676139499992132,0.0008829128928482533,3,19
scope_exception_5001,scope_exception,5001,generic2,4,0.0012212729780003428,0.0010111089795827866,3,19
scope_exception_5001,scope_exception,5001,generic2,6,0.0013650079490616918,0.0011632179375737906,3,19
scope_exception_5001,scope_exception,5001,generic2,unlimited,0.0012899480061605573,0.0010856589069589972,3,19
scope_exception_5001,scope_exception,5001,no_scope,0,0.00010363792534917593,9.562005288898945e-06,1,1
scope_exception_5001,scope_exception,5001,no_scope,1,0.00031526200473308563,0.0001718359999358654,2,5
scope_exception_5001,scope_exception,5001,no_scope,2,0.0005984279559925199,0.00041159195825457573,3,9
scope_exception_5001,scope_exception,5001,no_scope,4,0.0006723549449816346,0.0004887849790975451,3,9
scope_exception_5001,scope_exception,5001,no_scope,6,0.0005951800849288702,0.00039801711682230234,3,9
scope_exception_5001,scope_exception,5001,no_scope,unlimited,0.0006017209962010384,0.0004154109628871083,3,9
scope_exception_5001,scope_exception,5001,request_specific,0,0.00010846101213246584,1.003197394311428e-05,1,1
scope_exception_5001,scope_exception,5001,request_specific,1,0.0007145419949665666,0.0005697649903595448,2,15
scope_exception_5001,scope_exception,5001,request_specific,2,0.005241347011178732,0.0050227929605171084,3,99
scope_exception_5001,scope_exception,5001,request_specific,4,0.008892770041711628,0.008584339055232704,4,99
scope_exception_5001,scope_exception,5001,request_specific,6,0.011301935999654233,0.010974114062264562,4,99
scope_exception_5001,scope_exception,5001,request_specific,unlimited,0.009842918021604419,0.009559904923662543,4,99
scope_exception_5002,scope_exception,5002,no_review,0,9.28700901567936e-05,0,0,0
scope_exception_5002,scope_exception,5002,no_review,1,0.00012615800369530916,0,0,0
scope_exception_5002,scope_exception,5002,no_review,2,7.95519445091486e-05,0,0,0
scope_exception_5002,scope_exception,5002,no_review,4,7.991504389792681e-05,0,0,0
scope_exception_5002,scope_exception,5002,no_review,6,7.801293395459652e-05,0,0,0
scope_exception_5002,scope_exception,5002,no_review,unlimited,7.84960575401783e-05,0,0,0
scope_exception_5002,scope_exception,5002,memory,0,9.073596447706223e-05,0,0,0
scope_exception_5002,scope_exception,5002,memory,1,0.00010215700604021549,0,0,0
scope_exception_5002,scope_exception,5002,memory,2,9.61030600592494e-05,0,0,0
scope_exception_5002,scope_exception,5002,memory,4,9.730597957968712e-05,0,0,0
scope_exception_5002,scope_exception,5002,memory,6,9.716895874589682e-05,0,0,0
scope_exception_5002,scope_exception,5002,memory,unlimited,0.00010099809151142836,0,0,0
scope_exception_5002,scope_exception,5002,uncertainty,0,8.872093167155981e-05,0,0,0
scope_exception_5002,scope_exception,5002,uncertainty,1,0.0001904340460896492,0,0,0
scope_exception_5002,scope_exception,5002,uncertainty,2,0.0002924411091953516,0,0,0
scope_exception_5002,scope_exception,5002,uncertainty,4,0.0002872589975595474,0,0,0
scope_exception_5002,scope_exception,5002,uncertainty,6,0.00027735100593417883,0,0,0
scope_exception_5002,scope_exception,5002,uncertainty,unlimited,0.00029913801699876785,0,0,0
scope_exception_5002,scope_exception,5002,depth1,0,0.00010199006646871567,1.3813958503305912e-05,1,1
scope_exception_5002,scope_exception,5002,depth1,1,0.00042472302448004484,0.00028032599948346615,2,7
scope_exception_5002,scope_exception,5002,depth1,2,0.0005648949882015586,0.00038355286233127117,3,7
scope_exception_5002,scope_exception,5002,depth1,4,0.0006648440612480044,0.0004746799822896719,3,7
scope_exception_5002,scope_exception,5002,depth1,6,0.0007074360037222505,0.000525006209500134,3,7
scope_exception_5002,scope_exception,5002,depth1,unlimited,0.0006434160750359297,0.00046308396849781275,3,7
scope_exception_5002,scope_exception,5002,completion,0,0.00010664807632565498,0,0,0
scope_exception_5002,scope_exception,5002,completion,1,0.00021302304230630398,0,0,0
scope_exception_5002,scope_exception,5002,completion,2,0.00030028505716472864,0,0,0
scope_exception_5002,scope_exception,5002,completion,4,0.00031166092958301306,0,0,0
scope_exception_5002,scope_exception,5002,completion,6,0.0003103610360994935,0,0,0
scope_exception_5002,scope_exception,5002,completion,unlimited,0.00032225402537733316,0,0,0
scope_exception_5002,scope_exception,5002,depth2,0,0.00010214396752417088,1.3186014257371426e-05,1,1
scope_exception_5002,scope_exception,5002,depth2,1,0.0004564340924844146,0.00030906498432159424,2,7
scope_exception_5002,scope_exception,5002,depth2,2,0.0010214149951934814,0.0008061939151957631,3,19
scope_exception_5002,scope_exception,5002,depth2,4,0.002965108957141638,0.0027165269711986184,3,19
scope_exception_5002,scope_exception,5002,depth2,6,0.0011674140114337206,0.0009779740357771516,3,19
scope_exception_5002,scope_exception,5002,depth2,unlimited,0.0012712270254269242,0.0010777581483125687,3,19
scope_exception_5002,scope_exception,5002,depth3,0,0.00010115094482898712,8.94803088158369e-06,1,1
scope_exception_5002,scope_exception,5002,depth3,1,0.00038161396514624357,0.00023162399884313345,2,7
scope_exception_5002,scope_exception,5002,depth3,2,0.0010681760031729937,0.0008824359392747283,3,19
scope_exception_5002,scope_exception,5002,depth3,4,0.001723886001855135,0.0015192669816315174,3,27
scope_exception_5002,scope_exception,5002,depth3,6,0.0015148960519582033,0.001328237121924758,3,27
scope_exception_5002,scope_exception,5002,depth3,unlimited,0.0015648839762434363,0.0013813042314723134,3,27
scope_exception_5002,scope_exception,5002,generic2,0,0.00010759907308965921,8.982955478131771e-06,1,1
scope_exception_5002,scope_exception,5002,generic2,1,0.00037356000393629074,0.0002239429159089923,2,7
scope_exception_5002,scope_exception,5002,generic2,2,0.0011224549962207675,0.0009139480534940958,3,19
scope_exception_5002,scope_exception,5002,generic2,4,0.0013321440201252699,0.0011326149106025696,3,19
scope_exception_5002,scope_exception,5002,generic2,6,0.0012083170004189014,0.001007267041131854,3,19
scope_exception_5002,scope_exception,5002,generic2,unlimited,0.0013435479486361146,0.0011208838550373912,3,19
scope_exception_5002,scope_exception,5002,no_scope,0,0.0001036870526149869,9.780051186680794e-06,1,1
scope_exception_5002,scope_exception,5002,no_scope,1,0.0003127739764750004,0.00016931199934333563,2,5
scope_exception_5002,scope_exception,5002,no_scope,2,0.0006077709840610623,0.00040839205030351877,3,9
scope_exception_5002,scope_exception,5002,no_scope,4,0.0007131389575079083,0.0005296730669215322,3,9
scope_exception_5002,scope_exception,5002,no_scope,6,0.0006007390329614282,0.00041171989869326353,3,9
scope_exception_5002,scope_exception,5002,no_scope,unlimited,0.0006278679938986897,0.0004395839059725404,3,9
scope_exception_5002,scope_exception,5002,request_specific,0,0.00010648102033883333,9.740935638546944e-06,1,1
scope_exception_5002,scope_exception,5002,request_specific,1,0.0007341400487348437,0.0005882269470021129,2,15
scope_exception_5002,scope_exception,5002,request_specific,2,0.005297302966937423,0.005086850142106414,3,99
scope_exception_5002,scope_exception,5002,request_specific,4,0.017027987982146442,0.016739334096200764,4,99
scope_exception_5002,scope_exception,5002,request_specific,6,0.01045761606656015,0.010159942088648677,4,99
scope_exception_5002,scope_exception,5002,request_specific,unlimited,0.010413990938104689,0.010129463043995202,4,99
scope_exception_5003,scope_exception,5003,no_review,0,9.412399958819151e-05,0,0,0
scope_exception_5003,scope_exception,5003,no_review,1,8.105894085019827e-05,0,0,0
scope_exception_5003,scope_exception,5003,no_review,2,8.438609074801207e-05,0,0,0
scope_exception_5003,scope_exception,5003,no_review,4,7.973902393132448e-05,0,0,0
scope_exception_5003,scope_exception,5003,no_review,6,7.716997060924768e-05,0,0,0
scope_exception_5003,scope_exception,5003,no_review,unlimited,7.877906318753958e-05,0,0,0
scope_exception_5003,scope_exception,5003,memory,0,8.910498581826687e-05,0,0,0
scope_exception_5003,scope_exception,5003,memory,1,0.00010004790965467691,0,0,0
scope_exception_5003,scope_exception,5003,memory,2,9.604205843061209e-05,0,0,0
scope_exception_5003,scope_exception,5003,memory,4,9.727699216455221e-05,0,0,0
scope_exception_5003,scope_exception,5003,memory,6,9.435205720365047e-05,0,0,0
scope_exception_5003,scope_exception,5003,memory,unlimited,0.00010606495197862387,0,0,0
scope_exception_5003,scope_exception,5003,uncertainty,0,9.156495798379183e-05,0,0,0
scope_exception_5003,scope_exception,5003,uncertainty,1,0.0002535389503464103,0,0,0
scope_exception_5003,scope_exception,5003,uncertainty,2,0.00024197495076805353,0,0,0
scope_exception_5003,scope_exception,5003,uncertainty,4,0.00029628199990838766,0,0,0
scope_exception_5003,scope_exception,5003,uncertainty,6,0.00029205402825027704,0,0,0
scope_exception_5003,scope_exception,5003,uncertainty,unlimited,0.00029356509912759066,0,0,0
scope_exception_5003,scope_exception,5003,depth1,0,0.00011002202518284321,1.9664992578327656e-05,1,1
scope_exception_5003,scope_exception,5003,depth1,1,0.0003794529475271702,0.00023239804431796074,2,7
scope_exception_5003,scope_exception,5003,depth1,2,0.0005517540266737342,0.0003742220578715205,3,7
scope_exception_5003,scope_exception,5003,depth1,4,0.0007266569882631302,0.0005436920328065753,3,7
scope_exception_5003,scope_exception,5003,depth1,6,0.0006290980381891131,0.00044321210589259863,3,7
scope_exception_5003,scope_exception,5003,depth1,unlimited,0.0006503299809992313,0.00045493897050619125,3,7
scope_exception_5003,scope_exception,5003,completion,0,9.38239973038435e-05,0,0,0
scope_exception_5003,scope_exception,5003,completion,1,0.0002131389919668436,0,0,0
scope_exception_5003,scope_exception,5003,completion,2,0.0003763380227610469,0,0,0
scope_exception_5003,scope_exception,5003,completion,4,0.0003000730648636818,0,0,0
scope_exception_5003,scope_exception,5003,completion,6,0.00030263105873018503,0,0,0
scope_exception_5003,scope_exception,5003,completion,unlimited,0.00029435602482408285,0,0,0
scope_exception_5003,scope_exception,5003,depth2,0,9.731296449899673e-05,1.0151066817343235e-05,1,1
scope_exception_5003,scope_exception,5003,depth2,1,0.0003539660247042775,0.00021780095994472504,2,7
scope_exception_5003,scope_exception,5003,depth2,2,0.0009608380496501923,0.0007773430552333593,3,19
scope_exception_5003,scope_exception,5003,depth2,4,0.0012911860831081867,0.0011013540206477046,3,19
scope_exception_5003,scope_exception,5003,depth2,6,0.0012728689471259713,0.001081520109437406,3,19
scope_exception_5003,scope_exception,5003,depth2,unlimited,0.0011715979781001806,0.000985087943263352,3,19
scope_exception_5003,scope_exception,5003,depth3,0,0.00017092993948608637,8.631963282823563e-06,1,1
scope_exception_5003,scope_exception,5003,depth3,1,0.0003798160469159484,0.00022703001741319895,2,7
scope_exception_5003,scope_exception,5003,depth3,2,0.0009482851019129157,0.0007614919450134039,3,19
scope_exception_5003,scope_exception,5003,depth3,4,0.00169799302238971,0.0014597041299566627,3,27
scope_exception_5003,scope_exception,5003,depth3,6,0.0019113639136776328,0.0016901899361982942,3,27
scope_exception_5003,scope_exception,5003,depth3,unlimited,0.0016048999968916178,0.0014099610270932317,3,27
scope_exception_5003,scope_exception,5003,generic2,0,0.00010188401211053133,9.021023288369179e-06,1,1
scope_exception_5003,scope_exception,5003,generic2,1,0.0003809100016951561,0.00022676901426166296,2,7
scope_exception_5003,scope_exception,5003,generic2,2,0.0010613519698381424,0.0008658639853820205,3,19
scope_exception_5003,scope_exception,5003,generic2,4,0.0013004840584471822,0.0010858619352802634,3,19
scope_exception_5003,scope_exception,5003,generic2,6,0.002113827969878912,0.0018911210354417562,3,19
scope_exception_5003,scope_exception,5003,generic2,unlimited,0.001186989014968276,0.0009929031366482377,3,19
scope_exception_5003,scope_exception,5003,no_scope,0,0.00010146596468985081,9.27504152059555e-06,1,1
scope_exception_5003,scope_exception,5003,no_scope,1,0.00041607802268117666,0.00027180800680071115,2,5
scope_exception_5003,scope_exception,5003,no_scope,2,0.0006206580437719822,0.000439582159742713,3,9
scope_exception_5003,scope_exception,5003,no_scope,4,0.0005926319863647223,0.0004034739686176181,3,9
scope_exception_5003,scope_exception,5003,no_scope,6,0.0007779709994792938,0.0004938370548188686,3,9
scope_exception_5003,scope_exception,5003,no_scope,unlimited,0.0011713660787791014,0.000888813054189086,3,9
scope_exception_5003,scope_exception,5003,request_specific,0,0.00011325394734740257,1.0613002814352512e-05,1,1
scope_exception_5003,scope_exception,5003,request_specific,1,0.0006404410814866424,0.0004852251149713993,2,15
scope_exception_5003,scope_exception,5003,request_specific,2,0.004332712036557496,0.00411045690998435,3,99
scope_exception_5003,scope_exception,5003,request_specific,4,0.009758502012118697,0.009434652980417013,4,99
scope_exception_5003,scope_exception,5003,request_specific,6,0.009873912087641656,0.009571108967065811,4,99
scope_exception_5003,scope_exception,5003,request_specific,unlimited,0.011135693988762796,0.010789277032017708,4,99
scope_exception_5004,scope_exception,5004,no_review,0,0.00010922306682914495,0,0,0
scope_exception_5004,scope_exception,5004,no_review,1,8.406792767345905e-05,0,0,0
scope_exception_5004,scope_exception,5004,no_review,2,7.884402293711901e-05,0,0,0
scope_exception_5004,scope_exception,5004,no_review,4,8.60709697008133e-05,0,0,0
scope_exception_5004,scope_exception,5004,no_review,6,7.714598905295134e-05,0,0,0
scope_exception_5004,scope_exception,5004,no_review,unlimited,8.266407530754805e-05,0,0,0
scope_exception_5004,scope_exception,5004,memory,0,9.202095679938793e-05,0,0,0
scope_exception_5004,scope_exception,5004,memory,1,0.00010101101361215115,0,0,0
scope_exception_5004,scope_exception,5004,memory,2,9.695696644484997e-05,0,0,0
scope_exception_5004,scope_exception,5004,memory,4,9.676092304289341e-05,0,0,0
scope_exception_5004,scope_exception,5004,memory,6,9.792891796678305e-05,0,0,0
scope_exception_5004,scope_exception,5004,memory,unlimited,0.00017602299340069294,0,0,0
scope_exception_5004,scope_exception,5004,uncertainty,0,9.39610181376338e-05,0,0,0
scope_exception_5004,scope_exception,5004,uncertainty,1,0.00021361990366131067,0,0,0
scope_exception_5004,scope_exception,5004,uncertainty,2,0.00023975002113729715,0,0,0
scope_exception_5004,scope_exception,5004,uncertainty,4,0.0002770920982584357,0,0,0
scope_exception_5004,scope_exception,5004,uncertainty,6,0.0002855689963325858,0,0,0
scope_exception_5004,scope_exception,5004,uncertainty,unlimited,0.00031085696537047625,0,0,0
scope_exception_5004,scope_exception,5004,depth1,0,0.0001069649588316679,1.737195998430252e-05,1,1
scope_exception_5004,scope_exception,5004,depth1,1,0.00036345806438475847,0.00022518786136060953,2,7
scope_exception_5004,scope_exception,5004,depth1,2,0.000552512938156724,0.0003749338211491704,3,7
scope_exception_5004,scope_exception,5004,depth1,4,0.0008565429598093033,0.0005694349529221654,3,7
scope_exception_5004,scope_exception,5004,depth1,6,0.0006325740832835436,0.00044782913755625486,3,7
scope_exception_5004,scope_exception,5004,depth1,unlimited,0.000650567002594471,0.000469646998681128,3,7
scope_exception_5004,scope_exception,5004,completion,0,0.00019647297449409962,0,0,0
scope_exception_5004,scope_exception,5004,completion,1,0.00020639097783714533,0,0,0
scope_exception_5004,scope_exception,5004,completion,2,0.0002915899967774749,0,0,0
scope_exception_5004,scope_exception,5004,completion,4,0.00029234797693789005,0,0,0
scope_exception_5004,scope_exception,5004,completion,6,0.00029985501896589994,0,0,0
scope_exception_5004,scope_exception,5004,completion,unlimited,0.0003011099761351943,0,0,0
scope_exception_5004,scope_exception,5004,depth2,0,9.853998199105263e-05,1.0953983291983604e-05,1,1
scope_exception_5004,scope_exception,5004,depth2,1,0.00037282390985637903,0.0002339918864890933,2,7
scope_exception_5004,scope_exception,5004,depth2,2,0.0009689239086583257,0.0007840550970286131,3,19
scope_exception_5004,scope_exception,5004,depth2,4,0.0013657159870490432,0.0010563499527052045,3,19
scope_exception_5004,scope_exception,5004,depth2,6,0.0015194920124486089,0.0013177499640733004,3,19
scope_exception_5004,scope_exception,5004,depth2,unlimited,0.00118803302757442,0.0009951499523594975,3,19
scope_exception_5004,scope_exception,5004,depth3,0,0.00010741001460701227,8.97992867976427e-06,1,1
scope_exception_5004,scope_exception,5004,depth3,1,0.00039052299689501524,0.00024388195015490055,2,7
scope_exception_5004,scope_exception,5004,depth3,2,0.0010654699290171266,0.00088163698092103,3,19
scope_exception_5004,scope_exception,5004,depth3,4,0.0016546569531783462,0.0014625150943174958,3,27
scope_exception_5004,scope_exception,5004,depth3,6,0.0016763500170782208,0.0014728240203112364,3,27
scope_exception_5004,scope_exception,5004,depth3,unlimited,0.0016267180908471346,0.0013933529844507575,3,27
scope_exception_5004,scope_exception,5004,generic2,0,0.00019565399270504713,9.9909957498312e-06,1,1
scope_exception_5004,scope_exception,5004,generic2,1,0.00036346400156617165,0.0002237048465758562,2,7
scope_exception_5004,scope_exception,5004,generic2,2,0.0010981709929183125,0.0009070729138329625,3,19
scope_exception_5004,scope_exception,5004,generic2,4,0.0020977900130674243,0.0018903861055150628,3,19
scope_exception_5004,scope_exception,5004,generic2,6,0.0011958020040765405,0.0010001270566135645,3,19
scope_exception_5004,scope_exception,5004,generic2,unlimited,0.0012698480859398842,0.0010791429085657,3,19
scope_exception_5004,scope_exception,5004,no_scope,0,0.00010438100434839725,8.995993994176388e-06,1,1
scope_exception_5004,scope_exception,5004,no_scope,1,0.00030364992562681437,0.00016220903489738703,2,5
scope_exception_5004,scope_exception,5004,no_scope,2,0.0005757119506597519,0.00039479893166571856,3,9
scope_exception_5004,scope_exception,5004,no_scope,4,0.0007004870567470789,0.0005080860573798418,3,9
scope_exception_5004,scope_exception,5004,no_scope,6,0.0005918539827689528,0.0004093889147043228,3,9
scope_exception_5004,scope_exception,5004,no_scope,unlimited,0.0005990779027342796,0.00040680193342268467,3,9
scope_exception_5004,scope_exception,5004,request_specific,0,0.00010821595788002014,1.223594881594181e-05,1,1
scope_exception_5004,scope_exception,5004,request_specific,1,0.0007364889606833458,0.0004886200185865164,2,15
scope_exception_5004,scope_exception,5004,request_specific,2,0.004627977963536978,0.004385381005704403,3,99
scope_exception_5004,scope_exception,5004,request_specific,4,0.010109975002706051,0.009793043020181358,4,99
scope_exception_5004,scope_exception,5004,request_specific,6,0.0111021320335567,0.010759618831798434,4,99
scope_exception_5004,scope_exception,5004,request_specific,unlimited,0.011058744974434376,0.010718242032453418,4,99
scope_exception_5005,scope_exception,5005,no_review,0,9.409210179001093e-05,0,0,0
scope_exception_5005,scope_exception,5005,no_review,1,8.1464066170156e-05,0,0,0
scope_exception_5005,scope_exception,5005,no_review,2,7.906905375421047e-05,0,0,0
scope_exception_5005,scope_exception,5005,no_review,4,7.729500066488981e-05,0,0,0
scope_exception_5005,scope_exception,5005,no_review,6,8.050096221268177e-05,0,0,0
scope_exception_5005,scope_exception,5005,no_review,unlimited,7.847801316529512e-05,0,0,0
