bundle_id,replicate,policy,review_duration,operational_loss,task_completed,wrong_transactions,service_failure_loss,wrong_transaction_loss,completed_reviews,corrections,expired_useful_opportunities,review_busy_ticks,review_utilization,total_waiting_ticks,multi_eligible_dispatches,greedy_search_different_heads,status,planning_seconds,max_planning_seconds,ordered_subsets_evaluated
development_03,3,search,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,9.580299956724048e-05,4.1598977986723185e-05,7
development_03,3,no_review,1,16,1,1,8,8,0,0,1,0,0.0,0,2,2,completed,0.00011574599193409085,3.332301275804639e-05,0
development_03,3,fcfs,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,0.00012504291953518987,7.320498116314411e-05,0
development_03,3,edf,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,9.984307689592242e-05,5.865003913640976e-05,0
development_03,3,uncertainty,2,4,2,0,4,0,1,1,0,2,0.4,0,1,1,completed,4.6461005695164204e-05,4.137697396799922e-05,0
development_03,3,greedy,2,4,2,0,4,0,1,1,0,2,0.4,0,1,1,completed,4.476797766983509e-05,3.909901715815067e-05,0
development_03,3,search,2,4,2,0,4,0,2,1,0,4,0.8,2,1,1,completed,9.319203672930598e-05,4.7545996494591236e-05,7
development_03,3,no_review,2,16,1,1,8,8,0,0,1,0,0.0,0,1,1,completed,0.00011255999561399221,3.222597297281027e-05,0
development_03,3,fcfs,2,4,2,0,4,0,2,1,0,4,0.8,2,1,1,completed,7.106002885848284e-05,3.5470002330839634e-05,0
development_03,3,edf,2,4,2,0,4,0,2,1,0,4,0.8,2,1,1,completed,7.868697866797447e-05,3.955001011490822e-05,0
development_03,4,uncertainty,1,0,3,0,0,0,2,2,0,2,0.4,0,2,2,completed,7.575901690870523e-05,3.331899642944336e-05,0
development_03,4,greedy,1,0,3,0,0,0,2,2,0,2,0.4,0,2,2,completed,8.464197162538767e-05,3.6345969419926405e-05,0
development_03,4,search,1,0,3,0,0,0,3,2,0,3,0.6,2,2,2,completed,0.000178591872099787,8.896295912563801e-05,12
development_03,4,no_review,1,28,1,2,8,20,0,0,2,0,0.0,0,5,4,completed,0.00030729291029274464,0.00015311699826270342,0
development_03,4,fcfs,1,0,3,0,0,0,3,2,0,3,0.6,2,2,2,completed,0.00011109496699646115,4.298798739910126e-05,0
development_03,4,edf,1,0,3,0,0,0,3,2,0,3,0.6,2,2,2,completed,0.00013370008673518896,6.0582999140024185e-05,0
development_03,4,uncertainty,2,0,3,0,0,0,2,2,0,4,0.8,1,1,1,completed,0.00012732995674014091,6.624398520216346e-05,0
development_03,4,greedy,2,0,3,0,0,0,2,2,0,4,0.8,1,1,1,completed,0.00012442003935575485,7.164798444136977e-05,0
development_03,4,search,2,12,2,1,4,8,2,1,1,4,0.8,1,2,1,completed,0.00020651798695325851,0.00010193302296102047,10
development_03,4,no_review,2,28,1,2,8,20,0,0,2,0,0.0,0,4,2,completed,0.0001653640647418797,4.705204628407955e-05,0
development_03,4,fcfs,2,16,2,1,4,12,2,1,1,4,0.8,2,2,1,completed,0.00011718302266672254,5.007704021409154e-05,0
development_03,4,edf,2,16,2,1,4,12,2,1,1,4,0.8,2,2,1,completed,0.00012074003461748362,4.911201540380716e-05,0
development_04,2,greedy,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.0001214020885527134,4.8295012675225735e-05,0
development_04,2,search,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.00015074899420142174,5.8998994063586e-05,10
development_04,2,no_review,2,8,2,1,4,4,0,0,1,0,0.0,0,4,0,completed,0.0001632579369470477,4.8708985559642315e-05,0
development_04,2,fcfs,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.00019292504293844104,7.093895692378283e-05,0
development_04,2,edf,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.00012257607886567712,4.9367023166269064e-05,0
development_04,2,uncertainty,2,0,3,0,0,0,2,1,0,4,0.8,1,1,0,completed,9.373296052217484e-05,5.6285993196070194e-05,0
development_04,2,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00013378204312175512,5.9349986258894205e-05,0
development_04,2,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001352069666609168,5.1404000259935856e-05,12
development_04,2,no_review,1,8,2,1,4,4,0,0,1,0,0.0,0,5,0,completed,0.0002099510165862739,6.367999594658613e-05,0
development_04,2,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00014786497922614217,5.820300430059433e-05,0
development_04,2,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00013160897651687264,5.9217039961367846e-05,0
development_04,2,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011287600500509143,4.0341983549296856e-05,0
development_04,3,greedy,2,0,3,0,0,0,2,0,0,4,0.8,2,2,0,completed,0.00014841393567621708,5.654396954923868e-05,0
development_04,3,search,2,0,3,0,0,0,2,0,0,4,0.8,2,2,0,completed,0.0001435109879821539,6.604701047763228e-05,10
development_04,3,no_review,2,0,3,0,0,0,0,0,0,0,0.0,0,4,0,completed,0.00016282213618978858,5.126302130520344e-05,0
development_04,3,fcfs,2,0,3,0,0,0,2,0,0,4,0.8,2,2,0,completed,0.00013188988668844104,4.873896250501275e-05,0
development_04,3,edf,2,0,3,0,0,0,2,0,0,4,0.8,2,2,0,completed,0.00013552902964875102,5.217996658757329e-05,0
development_04,3,uncertainty,2,0,3,0,0,0,2,0,0,4,0.8,1,1,0,completed,7.552397437393665e-05,3.563700011000037e-05,0
development_04,3,greedy,1,0,3,0,0,0,3,0,0,3,0.6,2,2,0,completed,0.00011987192556262016,4.604796413332224e-05,0
development_04,3,search,1,0,3,0,0,0,3,0,0,3,0.6,2,2,0,completed,0.00015552405966445804,6.955600110813975e-05,12
development_04,3,no_review,1,0,3,0,0,0,0,0,0,0,0.0,0,5,0,completed,0.00015735102351754904,4.3906038627028465e-05,0
development_04,3,fcfs,1,0,3,0,0,0,3,0,0,3,0.6,2,2,0,completed,0.0001386140356771648,6.147898966446519e-05,0
development_04,3,edf,1,0,3,0,0,0,3,0,0,3,0.6,2,2,0,completed,0.0001410720869898796,5.171599332243204e-05,0
development_04,3,uncertainty,1,0,3,0,0,0,3,0,0,3,0.6,2,2,0,completed,0.00011081696720793843,4.054798046126962e-05,0
development_04,4,greedy,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.00014850200386717916,6.941799074411392e-05,0
development_04,4,search,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.00015967799117788672,6.533000851050019e-05,10
development_04,4,no_review,2,8,2,1,4,4,0,0,1,0,0.0,0,4,0,completed,0.0001535150222480297,4.115502815693617e-05,0
development_04,4,fcfs,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.0001337149878963828,4.777399590238929e-05,0
development_04,4,edf,2,0,3,0,0,0,2,1,0,4,0.8,2,2,0,completed,0.00013552093878388405,4.395499126985669e-05,0
development_04,4,uncertainty,2,0,3,0,0,0,2,1,0,4,0.8,1,1,0,completed,8.806493133306503e-05,4.9731985200196505e-05,0
development_04,4,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00010964501416310668,3.6446028389036655e-05,0
development_04,4,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001396180596202612,4.6418048441410065e-05,12
development_04,4,no_review,1,8,2,1,4,4,0,0,1,0,0.0,0,5,0,completed,0.00020161899738013744,6.354699144139886e-05,0
development_04,4,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00010140897938981652,3.447098424658179e-05,0
development_04,4,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011740397894755006,3.7721998523920774e-05,0
development_04,4,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011138292029500008,3.5739969462156296e-05,0
development_05,2,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001632950734347105,7.55700166337192e-05,12
development_05,2,no_review,1,16,2,1,4,12,0,0,1,0,0.0,0,5,1,completed,0.0001593100605532527,4.491198342293501e-05,0
development_05,2,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011540990089997649,4.137295763939619e-05,0
development_05,2,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001268289634026587,4.327797796577215e-05,0
development_05,2,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011972000356763601,4.2298983316868544e-05,0
development_05,2,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00010738294804468751,3.544898936524987e-05,0
development_05,2,search,2,0,3,0,0,0,2,1,0,4,0.8,2,2,1,completed,0.00013917102478444576,5.438900552690029e-05,10
development_05,2,no_review,2,16,2,1,4,12,0,0,1,0,0.0,0,4,1,completed,0.00017425999976694584,5.4261996410787106e-05,0
development_05,2,fcfs,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,7.23530538380146e-05,3.587803803384304e-05,0
development_05,2,edf,2,0,3,0,0,0,2,1,0,4,0.8,2,2,1,completed,0.00010831601684913039,4.5132008381187916e-05,0
development_05,2,uncertainty,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,7.39690731279552e-05,3.553804708644748e-05,0
development_05,2,greedy,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,8.714100113138556e-05,4.064198583364487e-05,0
development_05,3,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001384649658575654,4.7664972953498363e-05,12
development_05,3,no_review,1,16,2,1,4,12,0,0,1,0,0.0,0,5,1,completed,0.00024862290592864156,8.356996113434434e-05,0
development_05,3,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011430797167122364,5.0597009249031544e-05,0
development_05,3,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011570792412385345,3.973196726292372e-05,0
development_05,3,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00011312705464661121,3.8489990402013063e-05,0
development_05,3,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001042489311657846,3.4485943615436554e-05,0
development_05,3,search,2,0,3,0,0,0,2,1,0,4,0.8,2,2,1,completed,0.00015892094234004617,6.001000292599201e-05,10
development_05,3,no_review,2,16,2,1,4,12,0,0,1,0,0.0,0,4,1,completed,0.0002153440727852285,5.9120997320860624e-05,0
development_05,3,fcfs,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,7.140700472518802e-05,3.352900967001915e-05,0
development_05,3,edf,2,0,3,0,0,0,2,1,0,4,0.8,2,2,1,completed,0.00012429303023964167,5.194899858906865e-05,0
