bundle_id,replicate,policy,review_duration,case_id,agent_id,family,task_completed,wrong_transaction_committed,service_failure_loss,wrong_transaction_loss,initial_error,staged,reviewed,automatic_rejections,operational_loss
development_00,2,edf,1,train:000,0,return_exchange,True,False,0,0,True,True,True,1,0
development_00,2,edf,1,train:009,1,modify,False,False,4,0,False,False,False,9,4
development_00,2,edf,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,2,uncertainty,1,train:000,0,return_exchange,True,False,0,0,True,True,True,1,0
development_00,2,uncertainty,1,train:009,1,modify,False,False,4,0,False,False,False,9,4
development_00,2,uncertainty,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,2,greedy,1,train:000,0,return_exchange,True,False,0,0,True,True,True,1,0
development_00,2,greedy,1,train:009,1,modify,False,False,4,0,False,False,False,9,4
development_00,2,greedy,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,2,search,1,train:000,0,return_exchange,True,False,0,0,True,True,True,1,0
development_00,2,search,1,train:009,1,modify,False,False,4,0,False,False,False,9,4
development_00,2,search,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,3,no_review,2,train:000,0,return_exchange,True,False,0,0,False,True,False,2,0
development_00,3,no_review,2,train:009,1,modify,True,False,0,0,False,True,False,2,0
development_00,3,no_review,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,fcfs,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,fcfs,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,fcfs,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,edf,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,edf,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,edf,2,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,3,uncertainty,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,uncertainty,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,uncertainty,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,greedy,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,greedy,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,greedy,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,search,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,search,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,search,2,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,3,no_review,1,train:000,0,return_exchange,True,False,0,0,False,True,False,2,0
development_00,3,no_review,1,train:009,1,modify,True,False,0,0,False,True,False,2,0
development_00,3,no_review,1,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,fcfs,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,fcfs,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,fcfs,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,3,edf,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,edf,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,edf,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,3,uncertainty,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,uncertainty,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,uncertainty,1,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,greedy,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,greedy,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,greedy,1,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,3,search,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,3,search,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,3,search,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,4,no_review,2,train:000,0,return_exchange,True,False,0,0,False,True,False,2,0
development_00,4,no_review,2,train:009,1,modify,True,False,0,0,False,True,False,2,0
development_00,4,no_review,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,fcfs,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,fcfs,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,fcfs,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,edf,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,edf,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,edf,2,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,4,uncertainty,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,uncertainty,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,uncertainty,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,greedy,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,greedy,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,greedy,2,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,search,2,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,search,2,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,search,2,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,4,no_review,1,train:000,0,return_exchange,True,False,0,0,False,True,False,2,0
development_00,4,no_review,1,train:009,1,modify,True,False,0,0,False,True,False,2,0
development_00,4,no_review,1,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,fcfs,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,fcfs,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,fcfs,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,4,edf,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,edf,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,edf,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_00,4,uncertainty,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,uncertainty,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,uncertainty,1,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,greedy,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,greedy,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,greedy,1,train:004,2,cancel,True,False,0,0,False,True,False,2,0
development_00,4,search,1,train:000,0,return_exchange,True,False,0,0,False,True,True,2,0
development_00,4,search,1,train:009,1,modify,True,False,0,0,False,True,True,2,0
development_00,4,search,1,train:004,2,cancel,True,False,0,0,False,True,True,2,0
development_01,2,fcfs,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,fcfs,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,fcfs,1,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,edf,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,edf,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,edf,1,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,uncertainty,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,uncertainty,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,uncertainty,1,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,greedy,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,greedy,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,greedy,1,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,search,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,search,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,search,1,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,no_review,1,train:001,0,return_exchange,True,False,0,0,False,True,False,2,0
development_01,2,no_review,1,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,2,no_review,1,train:019,2,modify,True,False,0,0,False,True,False,3,0
development_01,2,fcfs,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,fcfs,2,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,fcfs,2,train:019,2,modify,True,False,0,0,False,True,False,3,0
development_01,2,edf,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,edf,2,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,2,edf,2,train:019,2,modify,True,False,0,0,False,True,False,3,0
development_01,2,uncertainty,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,uncertainty,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,2,uncertainty,2,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,greedy,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,greedy,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,2,greedy,2,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,search,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,2,search,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,2,search,2,train:019,2,modify,True,False,0,0,False,True,True,3,0
development_01,2,no_review,2,train:001,0,return_exchange,True,False,0,0,False,True,False,2,0
development_01,2,no_review,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,2,no_review,2,train:019,2,modify,True,False,0,0,False,True,False,3,0
development_01,3,fcfs,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,fcfs,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,fcfs,1,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,edf,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,edf,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,edf,1,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,uncertainty,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,uncertainty,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,uncertainty,1,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,greedy,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,greedy,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,greedy,1,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,search,1,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,search,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,search,1,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,no_review,1,train:001,0,return_exchange,True,False,0,0,False,True,False,2,0
development_01,3,no_review,1,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,3,no_review,1,train:019,2,modify,True,False,0,0,False,True,False,2,0
development_01,3,fcfs,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,fcfs,2,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,fcfs,2,train:019,2,modify,True,False,0,0,False,True,False,2,0
development_01,3,edf,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,edf,2,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,3,edf,2,train:019,2,modify,True,False,0,0,False,True,False,2,0
development_01,3,uncertainty,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,uncertainty,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,3,uncertainty,2,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,greedy,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,greedy,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,3,greedy,2,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,search,2,train:001,0,return_exchange,True,False,0,0,False,True,True,2,0
development_01,3,search,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,3,search,2,train:019,2,modify,True,False,0,0,False,True,True,2,0
development_01,3,no_review,2,train:001,0,return_exchange,True,False,0,0,False,True,False,2,0
development_01,3,no_review,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,3,no_review,2,train:019,2,modify,True,False,0,0,False,True,False,2,0
development_01,4,fcfs,1,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,fcfs,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,fcfs,1,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,edf,1,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,edf,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,edf,1,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,uncertainty,1,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,uncertainty,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,uncertainty,1,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,greedy,1,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,greedy,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,greedy,1,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,search,1,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,search,1,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,search,1,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,no_review,1,train:001,0,return_exchange,True,False,0,0,False,True,False,4,0
development_01,4,no_review,1,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,4,no_review,1,train:019,2,modify,True,False,0,0,False,True,False,1,0
development_01,4,fcfs,2,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,fcfs,2,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,fcfs,2,train:019,2,modify,True,False,0,0,False,True,False,1,0
development_01,4,edf,2,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,edf,2,train:016,1,cancel,True,False,0,0,False,True,True,2,0
development_01,4,edf,2,train:019,2,modify,True,False,0,0,False,True,False,1,0
development_01,4,uncertainty,2,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,uncertainty,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,4,uncertainty,2,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,greedy,2,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,greedy,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,4,greedy,2,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,search,2,train:001,0,return_exchange,True,False,0,0,False,True,True,4,0
development_01,4,search,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,4,search,2,train:019,2,modify,True,False,0,0,False,True,True,1,0
development_01,4,no_review,2,train:001,0,return_exchange,True,False,0,0,False,True,False,4,0
development_01,4,no_review,2,train:016,1,cancel,True,False,0,0,False,True,False,2,0
development_01,4,no_review,2,train:019,2,modify,True,False,0,0,False,True,False,1,0
development_02,2,edf,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,edf,2,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,2,edf,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,uncertainty,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,uncertainty,2,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,2,uncertainty,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,greedy,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,greedy,2,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,2,greedy,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,search,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,search,2,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,2,search,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,no_review,2,train:002,0,return_exchange,True,False,0,0,False,True,False,1,0
development_02,2,no_review,2,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,2,no_review,2,train:021,2,modify,True,False,0,0,False,True,False,2,0
development_02,2,fcfs,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,fcfs,2,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,2,fcfs,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,edf,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,edf,1,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,2,edf,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,uncertainty,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,uncertainty,1,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,2,uncertainty,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,greedy,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,greedy,1,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,2,greedy,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,search,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,search,1,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,2,search,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,2,no_review,1,train:002,0,return_exchange,True,False,0,0,False,True,False,1,0
development_02,2,no_review,1,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,2,no_review,1,train:021,2,modify,True,False,0,0,False,True,False,2,0
development_02,2,fcfs,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,2,fcfs,1,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,2,fcfs,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,edf,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,edf,2,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,edf,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,uncertainty,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,uncertainty,2,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,uncertainty,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,greedy,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,greedy,2,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,greedy,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,search,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,search,2,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,search,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,no_review,2,train:002,0,return_exchange,True,False,0,0,False,True,False,1,0
development_02,3,no_review,2,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,no_review,2,train:021,2,modify,True,False,0,0,False,True,False,2,0
development_02,3,fcfs,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,fcfs,2,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,fcfs,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,edf,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,edf,1,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,edf,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,uncertainty,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,uncertainty,1,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,uncertainty,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,greedy,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,greedy,1,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,greedy,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,search,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,search,1,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,search,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,3,no_review,1,train:002,0,return_exchange,True,False,0,0,False,True,False,1,0
development_02,3,no_review,1,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,no_review,1,train:021,2,modify,True,False,0,0,False,True,False,2,0
development_02,3,fcfs,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,3,fcfs,1,train:040,1,cancel,False,False,4,0,False,False,False,10,4
development_02,3,fcfs,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,edf,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,edf,2,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,4,edf,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,uncertainty,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,uncertainty,2,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,4,uncertainty,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,greedy,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,greedy,2,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,4,greedy,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,search,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,search,2,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,4,search,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,no_review,2,train:002,0,return_exchange,True,False,0,0,False,True,False,1,0
development_02,4,no_review,2,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,4,no_review,2,train:021,2,modify,True,False,0,0,False,True,False,2,0
development_02,4,fcfs,2,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,fcfs,2,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,4,fcfs,2,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,edf,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,edf,1,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,4,edf,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,uncertainty,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,uncertainty,1,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,4,uncertainty,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,greedy,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,greedy,1,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,4,greedy,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,search,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,search,1,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,4,search,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_02,4,no_review,1,train:002,0,return_exchange,True,False,0,0,False,True,False,1,0
development_02,4,no_review,1,train:040,1,cancel,True,False,0,0,False,True,False,1,0
development_02,4,no_review,1,train:021,2,modify,True,False,0,0,False,True,False,2,0
development_02,4,fcfs,1,train:002,0,return_exchange,True,False,0,0,False,True,True,1,0
development_02,4,fcfs,1,train:040,1,cancel,True,False,0,0,False,True,True,1,0
development_02,4,fcfs,1,train:021,2,modify,True,False,0,0,False,True,True,2,0
development_03,2,uncertainty,1,train:050,0,cancel,True,False,0,0,False,True,False,1,0
development_03,2,uncertainty,1,train:023,1,modify,True,False,0,0,True,True,True,1,0
development_03,2,uncertainty,1,train:006,2,return_exchange,True,False,0,0,True,True,True,2,0
development_03,2,greedy,1,train:050,0,cancel,True,False,0,0,False,True,False,1,0
development_03,2,greedy,1,train:023,1,modify,True,False,0,0,True,True,True,1,0
development_03,2,greedy,1,train:006,2,return_exchange,True,False,0,0,True,True,True,2,0
development_03,2,search,1,train:050,0,cancel,True,False,0,0,False,True,True,1,0
development_03,2,search,1,train:023,1,modify,True,False,0,0,True,True,True,1,0
development_03,2,search,1,train:006,2,return_exchange,True,False,0,0,True,True,True,2,0
development_03,2,no_review,1,train:050,0,cancel,True,False,0,0,False,True,False,1,0
development_03,2,no_review,1,train:023,1,modify,False,True,4,8,True,True,False,1,12
development_03,2,no_review,1,train:006,2,return_exchange,False,True,4,12,True,True,False,2,16
development_03,2,fcfs,1,train:050,0,cancel,True,False,0,0,False,True,True,1,0
development_03,2,fcfs,1,train:023,1,modify,True,False,0,0,True,True,True,1,0
development_03,2,fcfs,1,train:006,2,return_exchange,True,False,0,0,True,True,True,2,0
development_03,2,edf,1,train:050,0,cancel,True,False,0,0,False,True,True,1,0
development_03,2,edf,1,train:023,1,modify,True,False,0,0,True,True,True,1,0
development_03,2,edf,1,train:006,2,return_exchange,True,False,0,0,True,True,True,2,0
