record_kind,config,family,contrast,metric,mean,mc_se,mc_low,mc_high,seed_positive,seed_ties,seed_negative,raw_positive,raw_ties,raw_negative,seeds
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,released,0.04166666666666667,0.08163593891967856,-0.1183397736159033,0.20167310694923662,9,14,9,24,50,22,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,never_selected,-0.02083333333333333,0.0747419395445537,-0.1673275348406586,0.1256608681739919,9,11,12,22,49,25,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,deferred,-0.03125,0.031249999999999997,-0.0925,0.029999999999999992,3,23,6,5,83,8,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,blocked,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,1,31,0,1,95,0,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,approved_unreleased,0.020833333333333332,0.029699435206968213,-0.03737755967232437,0.07904422633899102,5,24,3,5,88,3,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,review_attempts,0.0,0.06524011343823438,-0.1278706223389394,0.1278706223389394,12,9,11,18,61,17,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,repairs,0.13541666666666666,0.07155995900624113,-0.004840852985565941,0.2756741863188993,14,12,6,28,52,16,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,mean_wait,-8.55724000386233,1.6560154955654984,-11.803030375170707,-5.311449632553952,4,0,28,24,0,72,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,unrelated_wait_sum,220.71392359378854,24.752838780149307,172.19835958469588,269.2294876028812,29,0,3,60,0,36,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,source_switches,-6.229166666666667,0.09517657142965352,-6.415712746668788,-6.042620586664546,0,0,32,0,0,96,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,source_returns,-6.166666666666666,0.10040241611281235,-6.363455402247778,-5.969877931085554,0,0,32,0,0,96,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,groups,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_orientation,-16.963657305839803,0.23057778269149076,-17.415589759915125,-16.51172485176448,0,0,32,0,0,96,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_question,0.07860262751532995,0.6205301304563723,-1.1376364281791598,1.2948416832098197,18,0,14,53,0,43,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_verification,1.5745010598501177,1.1326005905065282,-0.6453960975426776,3.7943982172429127,19,0,13,56,0,40,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_construction,15.14958392957076,1.8468644445017877,11.529729618347256,18.769438240794262,30,0,2,76,0,20,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_interaction,0.050573909358469414,0.13171807860052592,-0.20759352469856138,0.3087413434155002,15,5,12,25,51,20,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_release,0.1103957795451211,0.16164803424486893,-0.20643436757482203,0.4272259266650642,12,10,10,29,44,23,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_grouping,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,008_o5_high_short,original,Q-sticky_minus_Q,time_idle,-7.0536747739010284e-15,8.060678560198837e-15,-2.285260475189075e-14,8.745255204088691e-15,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q,correct,-0.26041666666666663,0.057451816729497014,-0.3730222274564808,-0.14781110587685248,3,9,20,5,62,29,32
computational_simulation,009_o5_high_long,original,G_minus_Q,incorrect,-0.041666666666666664,0.03888568855239094,-0.1178826162293529,0.03454928289601957,3,24,5,3,86,7,32
computational_simulation,009_o5_high_long,original,G_minus_Q,unfinished,0.3020833333333333,0.06235983386706794,0.17985805895388016,0.42430860771278645,22,6,4,32,60,4,32
computational_simulation,009_o5_high_long,original,G_minus_Q,released,-0.3020833333333333,0.06235983386706794,-0.42430860771278645,-0.17985805895388016,4,6,22,4,60,32,32
computational_simulation,009_o5_high_long,original,G_minus_Q,never_selected,0.19791666666666666,0.06145520084963952,0.0774644730013732,0.3183688603319601,17,10,5,27,60,9,32
computational_simulation,009_o5_high_long,original,G_minus_Q,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q,deferred,0.11458333333333331,0.03847849734675869,0.03916547853368628,0.19000118813298034,10,21,1,11,84,1,32
computational_simulation,009_o5_high_long,original,G_minus_Q,blocked,-0.010416666666666666,0.010416666666666664,-0.03083333333333333,0.009999999999999997,0,31,1,0,95,1,32
computational_simulation,009_o5_high_long,original,G_minus_Q,approved_unreleased,0.010416666666666666,0.027938324130075024,-0.04434244862828038,0.06517578196161371,4,25,3,4,89,3,32
computational_simulation,009_o5_high_long,original,G_minus_Q,review_attempts,-0.3020833333333333,0.05470549819038361,-0.4093061097864852,-0.19486055688018145,2,8,22,2,64,30,32
computational_simulation,009_o5_high_long,original,G_minus_Q,repairs,-0.020833333333333336,0.042167686672180085,-0.10348199921080631,0.06181533254413963,5,22,5,7,81,8,32
computational_simulation,009_o5_high_long,original,G_minus_Q,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q,mean_wait,3.681987160218161,0.964357130612715,1.7918471842172394,5.572127136219082,27,0,5,67,0,29,32
computational_simulation,009_o5_high_long,original,G_minus_Q,unrelated_wait_sum,62.215110286743716,12.408682200733132,37.89409317330678,86.53612740018065,28,0,4,62,0,34,32
computational_simulation,009_o5_high_long,original,G_minus_Q,source_switches,-4.843749999999999,0.08852684094725372,-5.017262608256616,-4.670237391743382,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,G_minus_Q,source_returns,-4.843749999999999,0.08852684094725372,-5.017262608256616,-4.670237391743382,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,G_minus_Q,groups,2.864583333333333,0.03299347918087423,2.7999161141388194,2.9292505525278467,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_orientation,-1.961934228858759,0.11054043858204561,-2.178593488479568,-1.7452749692379494,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_question,-3.056715250491842,0.4368005189042088,-3.912844267544091,-2.200586233439593,3,1,28,13,32,51,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_verification,-5.014538019334564,1.0529153900071884,-7.078252183748653,-2.950823854920475,4,1,27,10,34,52,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_construction,-0.22974454540370248,1.4545123013594206,-3.0805886560681666,2.621099565260762,14,0,18,23,30,43,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_interaction,-0.5971724408667605,0.09650624767924318,-0.7863246863180771,-0.4080201954154439,2,6,24,3,56,37,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_release,-0.5854833560197518,0.1190394411252495,-0.8188006606252408,-0.3521660514142627,4,6,22,5,57,34,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_grouping,11.445587840975373,0.13089749913494658,11.189028742670878,11.702146939279867,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q,time_idle,5.9674487573602164e-15,6.154428808980069e-15,-6.095231708240718e-15,1.803012922296115e-14,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,correct,-0.125,0.0358898653839212,-0.19534413615248555,-0.054655863847514446,0,22,10,0,84,12,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,incorrect,-0.03125,0.017450486791127397,-0.0654529541106097,0.0029529541106096957,0,29,3,0,93,3,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,unfinished,0.15625,0.03661401094514283,0.08448653854752006,0.22801346145247994,13,19,0,15,81,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,released,-0.15625,0.03661401094514283,-0.22801346145247994,-0.08448653854752006,0,19,13,0,81,15,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,never_selected,0.15625,0.03661401094514283,0.08448653854752006,0.22801346145247994,13,19,0,15,81,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,deferred,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,blocked,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,approved_unreleased,-0.010416666666666668,0.03169486223530077,-0.07253859664785617,0.05170526331452284,4,23,5,4,87,5,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,review_attempts,-0.15625,0.03661401094514283,-0.22801346145247994,-0.08448653854752006,0,19,13,0,81,15,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,repairs,-0.08333333333333333,0.02592379236826063,-0.13414396637512416,-0.03252270029154249,0,24,8,0,88,8,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,mean_wait,3.4807572894932095,0.08046795768128659,3.323040092437888,3.6384744865485312,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,unrelated_wait_sum,14.557241349007718,0.5075189498452506,13.562504207311028,15.551978490704409,32,0,0,94,2,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,source_switches,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,source_returns,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,groups,2.864583333333333,0.03299347918087423,2.7999161141388194,2.9292505525278467,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_orientation,-0.0896107878853094,0.046349604603964874,-0.18045601290908056,0.001234437138461747,18,0,14,79,0,17,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_question,-1.6165520465974068,0.32017234390824195,-2.244089840657561,-0.9890142525372526,0,14,18,0,67,29,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_verification,-3.240013815985389,0.370587666489378,-3.9663656423045697,-2.513661989666208,0,5,27,0,57,39,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_construction,-5.903606609947538,0.5470089232157523,-6.975744099450412,-4.831469120444663,0,2,30,0,34,62,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_interaction,-0.29949739765735595,0.066397186416405,-0.42963588303350975,-0.16935891228120215,0,16,16,0,78,18,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_release,-0.2963071829023841,0.06440223449757378,-0.4225355625176287,-0.1700788032871395,0,14,18,0,76,20,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_grouping,11.445587840975373,0.13089749913494658,11.189028742670878,11.702146939279867,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-source-aware,time_idle,3.552135437641842e-15,5.9755832975888365e-15,-8.160007825632276e-15,1.526427870091596e-14,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,correct,-0.11458333333333333,0.08005566919494768,-0.2714924449554308,0.04232577828876412,10,7,15,16,55,25,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,incorrect,-0.04166666666666666,0.06480948092065157,-0.16869324927114374,0.08535991593781042,9,12,11,18,56,22,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,unfinished,0.15624999999999997,0.07774887055616857,0.003862213709909579,0.30863778629009037,15,12,5,27,52,17,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,released,-0.15624999999999997,0.07774887055616857,-0.30863778629009037,-0.003862213709909579,5,12,15,17,52,27,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,never_selected,0.04166666666666666,0.07138855766069624,-0.09825490634829798,0.1815882396816313,12,12,8,24,53,19,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,deferred,0.13541666666666666,0.046996184452002,0.04330414514074274,0.22752918819259058,11,19,2,15,78,3,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,blocked,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,approved_unreleased,-0.03125,0.03774375675307275,-0.10522776323602259,0.04272776323602259,4,22,6,4,85,7,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,review_attempts,-0.11458333333333333,0.06456598795864017,-0.24113266973226805,0.011966003065601402,7,8,17,13,60,23,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,repairs,-0.0625,0.07245920246252628,-0.2045200368265515,0.07952003682655151,9,10,13,20,51,25,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,mean_wait,9.273405603832622,1.8565552273988508,5.634557358130873,12.91225384953437,28,0,4,69,0,27,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,unrelated_wait_sum,-174.80215169160988,31.25626962187794,-236.06444015049064,-113.53986323272912,3,0,29,41,0,55,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,source_switches,1.5729166666666667,0.07368071285103422,1.4285024694786397,1.7173308638546938,32,0,0,93,3,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,source_returns,1.5104166666666665,0.0748121527488999,1.3637848472788228,1.6570484860545103,32,0,0,92,4,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,groups,2.864583333333333,0.03299347918087423,2.7999161141388194,2.9292505525278467,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_orientation,2.712711033471374,0.1500916101149473,2.4185314776460776,3.006890589296671,31,0,1,94,0,2,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_question,-1.1060210361535827,0.508638441466267,-2.102952381427466,-0.10908969087969933,9,0,23,39,5,52,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_verification,-2.1871962526574897,1.1971506324794656,-4.533611492317242,0.15921898700226267,14,0,18,37,1,58,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_construction,-10.2337858269864,1.6611913477839708,-13.489720868642983,-6.977850785329817,4,0,28,26,1,69,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_interaction,-0.30339457710970663,0.12096626966903241,-0.5404884656610102,-0.0663006885584031,9,5,18,16,51,29,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_release,-0.3279011815395568,0.15324791507310903,-0.6282670950828504,-0.027535267996263102,7,6,19,18,45,33,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_grouping,11.445587840975373,0.13089749913494658,11.189028742670878,11.702146939279867,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_Q-sticky,time_idle,-7.094151655007154e-15,7.685083041853333e-15,-2.2156914417039683e-14,7.968611107025376e-15,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,correct,0.0625,0.14698089201147016,-0.22558254834248148,0.3505825483424815,14,5,13,41,22,33,32
computational_simulation,009_o5_high_long,original,G_minus_M,incorrect,0.2604166666666667,0.13110911537497535,0.0034428005317149735,0.5173905328016184,17,8,7,41,34,21,32
computational_simulation,009_o5_high_long,original,G_minus_M,unfinished,-0.32291666666666663,0.15151887443495557,-0.6198936605591796,-0.02593967277415371,12,1,19,23,29,44,32
computational_simulation,009_o5_high_long,original,G_minus_M,released,0.32291666666666663,0.15151887443495557,0.02593967277415371,0.6198936605591796,19,1,12,44,29,23,32
computational_simulation,009_o5_high_long,original,G_minus_M,never_selected,-0.3333333333333333,0.14588132850768962,-0.6192607372084049,-0.047405929458261664,11,4,17,24,28,44,32
computational_simulation,009_o5_high_long,original,G_minus_M,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,deferred,0.07291666666666666,0.05936939937743412,-0.04344735611310421,0.18928068944643753,12,16,4,15,72,9,32
computational_simulation,009_o5_high_long,original,G_minus_M,blocked,-0.0625,0.023367390659561435,-0.10830008569274041,-0.01669991430725959,0,26,6,0,90,6,32
computational_simulation,009_o5_high_long,original,G_minus_M,approved_unreleased,0.010416666666666666,0.02359100714847863,-0.03582170734435145,0.05665504067768478,3,27,2,4,89,3,32
computational_simulation,009_o5_high_long,original,G_minus_M,review_attempts,-0.1875,0.09339463712509191,-0.37055348876518013,-0.004446511234819844,10,4,18,25,31,40,32
computational_simulation,009_o5_high_long,original,G_minus_M,repairs,4.197916666666666,0.10778331737140136,3.9866613646187194,4.409171968714613,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,3,29,0,3,93,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,mean_wait,-6.258345897440018,3.5140057124003787,-13.14579709374476,0.6291052988647241,13,0,19,40,0,56,32
computational_simulation,009_o5_high_long,original,G_minus_M,unrelated_wait_sum,16.536843280921072,23.214401861444838,-28.96338436751081,62.03707092935295,17,0,15,45,0,51,32
computational_simulation,009_o5_high_long,original,G_minus_M,source_switches,-4.572916666666667,0.09954463413257296,-4.76802414956651,-4.377809183766824,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,G_minus_M,source_returns,-4.572916666666667,0.09954463413257296,-4.76802414956651,-4.377809183766824,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,G_minus_M,groups,2.864583333333333,0.03299347918087423,2.7999161141388194,2.9292505525278467,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_orientation,-1.8797063515187933,0.127977617518259,-2.130542481854581,-1.6288702211830057,0,0,32,2,0,94,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_question,-1.8958610693157079,0.9186155185907119,-3.696347485753503,-0.09537465287791269,14,0,18,42,5,49,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_verification,130.54316012756817,2.0206857995105163,126.58261596052756,134.50370429460878,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_construction,-138.53582488602996,3.0956871547269187,-144.60337170929472,-132.4682780627652,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_interaction,-0.34508518826503476,0.18063093040246386,-0.6991218118538639,0.008951435323794388,10,4,18,28,29,39,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_release,0.6677295265859275,0.29784288212665644,0.08395747761768091,1.2515015755541743,19,1,12,46,26,24,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_grouping,11.445587840975373,0.13089749913494658,11.189028742670878,11.702146939279867,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,G_minus_M,time_idle,4.779741417474763e-15,7.934622166807448e-15,-1.0772118029467834e-14,2.033160086441736e-14,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,correct,0.32291666666666674,0.14315659818514356,0.04232973422378539,0.6035035991095481,21,2,9,45,23,28,32
computational_simulation,009_o5_high_long,original,Q_minus_M,incorrect,0.3020833333333333,0.1299291361517768,0.047422226475850815,0.5567444401908158,17,9,6,45,28,23,32
computational_simulation,009_o5_high_long,original,Q_minus_M,unfinished,-0.625,0.14258085802543347,-0.9044584817298496,-0.3455415182701504,6,5,21,20,23,53,32
computational_simulation,009_o5_high_long,original,Q_minus_M,released,0.625,0.14258085802543347,0.3455415182701504,0.9044584817298496,21,5,6,53,23,20,32
computational_simulation,009_o5_high_long,original,Q_minus_M,never_selected,-0.53125,0.15179583224311505,-0.8287698311965055,-0.2337301688034945,6,8,18,20,27,49,32
computational_simulation,009_o5_high_long,original,Q_minus_M,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,deferred,-0.04166666666666667,0.05549952371522198,-0.15044573314850174,0.06711239981516841,7,18,7,7,78,11,32
computational_simulation,009_o5_high_long,original,Q_minus_M,blocked,-0.05208333333333333,0.021737760738757887,-0.09468934438129878,-0.009477322285367872,0,27,5,0,91,5,32
computational_simulation,009_o5_high_long,original,Q_minus_M,approved_unreleased,0.0,0.025923792368260628,-0.05081063304179083,0.05081063304179083,3,26,3,3,90,3,32
computational_simulation,009_o5_high_long,original,Q_minus_M,review_attempts,0.11458333333333333,0.10327237080499599,-0.08783051344445882,0.3169971801111255,16,5,11,34,30,32,32
computational_simulation,009_o5_high_long,original,Q_minus_M,repairs,4.21875,0.11060417229972623,4.0019658222925365,4.4355341777074635,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,3,29,0,3,93,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,mean_wait,-9.94033305765818,3.6755655177023123,-17.14444147235471,-2.7362246429616475,9,0,23,32,0,64,32
computational_simulation,009_o5_high_long,original,Q_minus_M,unrelated_wait_sum,-45.67826700582264,19.108022389432605,-83.12999088911054,-8.226543122534736,9,0,23,37,0,59,32
computational_simulation,009_o5_high_long,original,Q_minus_M,source_switches,0.2708333333333333,0.1317084287927457,0.012684812899551756,0.5289818537671149,16,5,11,41,30,25,32
computational_simulation,009_o5_high_long,original,Q_minus_M,source_returns,0.2708333333333333,0.1317084287927457,0.012684812899551756,0.5289818537671149,16,5,11,41,30,25,32
computational_simulation,009_o5_high_long,original,Q_minus_M,groups,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_orientation,0.08222787733996548,0.09716615815011871,-0.1082177926342672,0.27267354731419813,16,0,16,48,0,48,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_question,1.1608541811761337,1.083361626283348,-0.9625346063392284,3.284242968691496,18,0,14,45,12,39,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_verification,135.55769814690274,2.0704251490888694,131.49966485468855,139.61573143911693,32,0,0,96,0,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_construction,-138.30608034062624,3.2667076158245787,-144.70882726764242,-131.90333341361006,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_interaction,0.2520872526017257,0.20433840011417553,-0.1484160116220583,0.6525905168255097,17,4,11,37,28,31,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_release,1.2532128826056794,0.2812303247077191,0.70200144617855,1.8044243190328089,21,4,7,54,21,21,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_grouping,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q_minus_M,time_idle,-1.1877073398854544e-15,7.501617508426665e-15,-1.5890877656401714e-14,1.3515462976630807e-14,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,correct,-0.13541666666666669,0.05367200726448828,-0.2406138009050637,-0.030219532428269663,4,15,13,7,70,19,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,incorrect,-0.010416666666666664,0.03505108598934215,-0.07911679520577727,0.05828346187244395,4,24,4,4,87,5,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,unfinished,0.14583333333333334,0.049499058678280354,0.04881517832390385,0.24285148834276282,15,13,4,19,72,5,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,released,-0.14583333333333334,0.049499058678280354,-0.24285148834276282,-0.04881517832390385,4,13,15,5,72,19,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,never_selected,0.041666666666666664,0.049072946944969574,-0.0545163093454737,0.13784964267880703,10,16,6,14,72,10,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,deferred,0.11458333333333331,0.03847849734675869,0.03916547853368628,0.19000118813298034,10,21,1,11,84,1,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,blocked,-0.010416666666666666,0.010416666666666664,-0.03083333333333333,0.009999999999999997,0,31,1,0,95,1,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,approved_unreleased,0.020833333333333332,0.025652331564505793,-0.02944523653309802,0.07111190319976468,4,26,2,4,90,2,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,review_attempts,-0.14583333333333331,0.04216768667218008,-0.22848199921080625,-0.06318466745586036,2,16,14,3,76,17,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,repairs,0.0625,0.04081796945983928,-0.017503220141284984,0.14250322014128497,8,22,2,9,85,2,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,mean_wait,0.20122987072495124,0.9570470173107564,-1.6745822832041313,2.0770420246540335,19,0,13,52,0,44,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,unrelated_wait_sum,47.657868937736,12.253791378141536,23.640437836578588,71.67530003889341,26,0,6,58,0,38,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,source_switches,-4.822916666666666,0.08464607821599103,-4.988822979970008,-4.657010353363324,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,source_returns,-4.822916666666666,0.08464607821599103,-4.988822979970008,-4.657010353363324,0,0,32,0,0,96,32
computational_simulation,009_o5_high_long,original,Q-source-aware_minus_Q,groups,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
