agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,status,review_order,timed_order
3,0,327,12,6,26,replication,12,edf,2,frozen,replication/original/10016/a3/s2/frozen/edf/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,328,12,6,26,replication,12,delay,2,frozen,replication/original/10016/a3/s2/frozen/delay/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,329,12,6,26,replication,12,fcfs,2,frozen,replication/original/10016/a3/s2/frozen/fcfs/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,330,12,6,26,replication,12,uncertainty,2,frozen,replication/original/10016/a3/s2/frozen/uncertainty/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,331,12,6,26,replication,12,myopic,2,frozen,replication/original/10016/a3/s2/frozen/myopic/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,332,12,6,26,risk_ablation,12,greedy,1,pooled,risk_ablation/original/10016/a3/s1/pooled/greedy/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a0j0', 'a1j1']","[(0, 'a2j0'), (1, 'a0j0'), (7, 'a1j1')]"
3,0,333,12,6,26,risk_ablation,12,delay,1,pooled,risk_ablation/original/10016/a3/s1/pooled/delay/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a0j0', 'a1j1']","[(0, 'a2j0'), (1, 'a0j0'), (7, 'a1j1')]"
3,0,334,12,6,26,risk_ablation,12,greedy,1,analytical,risk_ablation/original/10016/a3/s1/analytical/greedy/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a0j0', 'a1j1']","[(0, 'a2j0'), (1, 'a0j0'), (7, 'a1j1')]"
3,0,335,12,6,26,risk_ablation,12,delay,1,analytical,risk_ablation/original/10016/a3/s1/analytical/delay/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a0j0', 'a1j1']","[(0, 'a2j0'), (1, 'a0j0'), (7, 'a1j1')]"
3,0,336,12,6,26,risk_ablation,12,delay,2,analytical,risk_ablation/original/10016/a3/s2/analytical/delay/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,337,12,6,26,risk_ablation,12,greedy,2,analytical,risk_ablation/original/10016/a3/s2/analytical/greedy/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,338,12,6,26,risk_ablation,12,delay,2,pooled,risk_ablation/original/10016/a3/s2/pooled/delay/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,339,12,6,26,risk_ablation,12,greedy,2,pooled,risk_ablation/original/10016/a3/s2/pooled/greedy/lambda0,7b8d5fa12552799b3444b62297844ed47f65891054c56af075d066d9466e08c0,10016,original,completed,"['a2j0', 'a1j1']","[(0, 'a2j0'), (7, 'a1j1')]"
3,0,340,12,6,61,replication,12,edf,2,frozen,replication/original/10017/a3/s2/frozen/edf/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,341,12,6,61,replication,12,delay,2,frozen,replication/original/10017/a3/s2/frozen/delay/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,342,12,6,61,replication,12,fcfs,2,frozen,replication/original/10017/a3/s2/frozen/fcfs/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,343,12,6,61,replication,12,uncertainty,2,frozen,replication/original/10017/a3/s2/frozen/uncertainty/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,344,12,6,61,replication,12,myopic,2,frozen,replication/original/10017/a3/s2/frozen/myopic/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,345,12,6,61,replication,12,greedy,2,frozen,replication/original/10017/a3/s2/frozen/greedy/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,346,12,6,61,replication,12,delay,1,frozen,replication/original/10017/a3/s1/frozen/delay/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,347,12,6,61,replication,12,fcfs,1,frozen,replication/original/10017/a3/s1/frozen/fcfs/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,348,12,6,61,replication,12,uncertainty,1,frozen,replication/original/10017/a3/s1/frozen/uncertainty/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,349,12,6,61,replication,12,myopic,1,frozen,replication/original/10017/a3/s1/frozen/myopic/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,350,12,6,61,replication,12,greedy,1,frozen,replication/original/10017/a3/s1/frozen/greedy/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,351,12,6,61,replication,12,edf,1,frozen,replication/original/10017/a3/s1/frozen/edf/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,352,12,6,61,risk_ablation,12,greedy,2,analytical,risk_ablation/original/10017/a3/s2/analytical/greedy/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,353,12,6,61,risk_ablation,12,delay,2,analytical,risk_ablation/original/10017/a3/s2/analytical/delay/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,354,12,6,61,risk_ablation,12,greedy,2,pooled,risk_ablation/original/10017/a3/s2/pooled/greedy/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,355,12,6,61,risk_ablation,12,delay,2,pooled,risk_ablation/original/10017/a3/s2/pooled/delay/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a1j1']","[(0, 'a1j0'), (7, 'a1j1')]"
3,0,356,12,6,61,risk_ablation,12,delay,1,pooled,risk_ablation/original/10017/a3/s1/pooled/delay/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,357,12,6,61,risk_ablation,12,greedy,1,pooled,risk_ablation/original/10017/a3/s1/pooled/greedy/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,358,12,6,61,risk_ablation,12,delay,1,analytical,risk_ablation/original/10017/a3/s1/analytical/delay/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,359,12,6,61,risk_ablation,12,greedy,1,analytical,risk_ablation/original/10017/a3/s1/analytical/greedy/lambda0,a98cc6b70790ecf68797c010e30923ab96788d3572fced7be35b0cb3a8c80dd1,10017,original,completed,"['a1j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,360,12,6,19,replication,12,fcfs,1,frozen,replication/original/10018/a3/s1/frozen/fcfs/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,361,12,6,19,replication,12,uncertainty,1,frozen,replication/original/10018/a3/s1/frozen/uncertainty/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,362,12,6,19,replication,12,myopic,1,frozen,replication/original/10018/a3/s1/frozen/myopic/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,363,12,6,19,replication,12,greedy,1,frozen,replication/original/10018/a3/s1/frozen/greedy/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,364,12,6,19,replication,12,edf,1,frozen,replication/original/10018/a3/s1/frozen/edf/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,365,12,6,19,replication,12,delay,1,frozen,replication/original/10018/a3/s1/frozen/delay/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,366,12,6,19,replication,12,uncertainty,2,frozen,replication/original/10018/a3/s2/frozen/uncertainty/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,367,12,6,19,replication,12,myopic,2,frozen,replication/original/10018/a3/s2/frozen/myopic/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,368,12,6,19,replication,12,greedy,2,frozen,replication/original/10018/a3/s2/frozen/greedy/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,369,12,6,19,replication,12,edf,2,frozen,replication/original/10018/a3/s2/frozen/edf/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,370,12,6,19,replication,12,delay,2,frozen,replication/original/10018/a3/s2/frozen/delay/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,371,12,6,19,replication,12,fcfs,2,frozen,replication/original/10018/a3/s2/frozen/fcfs/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,372,12,6,19,risk_ablation,12,greedy,1,pooled,risk_ablation/original/10018/a3/s1/pooled/greedy/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,373,12,6,19,risk_ablation,12,delay,1,pooled,risk_ablation/original/10018/a3/s1/pooled/delay/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,374,12,6,19,risk_ablation,12,greedy,1,analytical,risk_ablation/original/10018/a3/s1/analytical/greedy/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,375,12,6,19,risk_ablation,12,delay,1,analytical,risk_ablation/original/10018/a3/s1/analytical/delay/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,"['a1j0', 'a2j0', 'a0j1']","[(0, 'a1j0'), (1, 'a2j0'), (6, 'a0j1')]"
3,0,376,12,6,19,risk_ablation,12,delay,2,analytical,risk_ablation/original/10018/a3/s2/analytical/delay/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,377,12,6,19,risk_ablation,12,greedy,2,analytical,risk_ablation/original/10018/a3/s2/analytical/greedy/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,378,12,6,19,risk_ablation,12,delay,2,pooled,risk_ablation/original/10018/a3/s2/pooled/delay/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,379,12,6,19,risk_ablation,12,greedy,2,pooled,risk_ablation/original/10018/a3/s2/pooled/greedy/lambda0,b84d81fd9df34917ed73629280ae7b55aa93abe4442896065e2d1afb2252757c,10018,original,completed,['a1j0'],"[(0, 'a1j0')]"
3,0,380,12,6,32,replication,12,myopic,2,frozen,replication/original/10019/a3/s2/frozen/myopic/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,381,12,6,32,replication,12,greedy,2,frozen,replication/original/10019/a3/s2/frozen/greedy/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,382,12,6,32,replication,12,edf,2,frozen,replication/original/10019/a3/s2/frozen/edf/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,383,12,6,32,replication,12,delay,2,frozen,replication/original/10019/a3/s2/frozen/delay/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,384,12,6,32,replication,12,fcfs,2,frozen,replication/original/10019/a3/s2/frozen/fcfs/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,385,12,6,32,replication,12,uncertainty,2,frozen,replication/original/10019/a3/s2/frozen/uncertainty/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,386,12,6,32,replication,12,greedy,1,frozen,replication/original/10019/a3/s1/frozen/greedy/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,387,12,6,32,replication,12,edf,1,frozen,replication/original/10019/a3/s1/frozen/edf/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,388,12,6,32,replication,12,delay,1,frozen,replication/original/10019/a3/s1/frozen/delay/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,389,12,6,32,replication,12,fcfs,1,frozen,replication/original/10019/a3/s1/frozen/fcfs/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,390,12,6,32,replication,12,uncertainty,1,frozen,replication/original/10019/a3/s1/frozen/uncertainty/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,391,12,6,32,replication,12,myopic,1,frozen,replication/original/10019/a3/s1/frozen/myopic/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,392,12,6,32,risk_ablation,12,greedy,2,analytical,risk_ablation/original/10019/a3/s2/analytical/greedy/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,393,12,6,32,risk_ablation,12,delay,2,analytical,risk_ablation/original/10019/a3/s2/analytical/delay/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,394,12,6,32,risk_ablation,12,greedy,2,pooled,risk_ablation/original/10019/a3/s2/pooled/greedy/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,395,12,6,32,risk_ablation,12,delay,2,pooled,risk_ablation/original/10019/a3/s2/pooled/delay/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1']","[(1, 'a1j0'), (6, 'a0j1')]"
3,0,396,12,6,32,risk_ablation,12,delay,1,pooled,risk_ablation/original/10019/a3/s1/pooled/delay/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,397,12,6,32,risk_ablation,12,greedy,1,pooled,risk_ablation/original/10019/a3/s1/pooled/greedy/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,398,12,6,32,risk_ablation,12,delay,1,analytical,risk_ablation/original/10019/a3/s1/analytical/delay/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,399,12,6,32,risk_ablation,12,greedy,1,analytical,risk_ablation/original/10019/a3/s1/analytical/greedy/lambda0,6f5c49b56bd2e734842e8a2c567a36f7a5676b2cd83f68ab35df4fe49c6a089c,10019,original,completed,"['a1j0', 'a0j1', 'a2j1']","[(1, 'a1j0'), (6, 'a0j1'), (7, 'a2j1')]"
3,0,400,12,6,66,replication,12,edf,1,frozen,replication/original/10020/a3/s1/frozen/edf/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a0j1'), (8, 'a1j1'), (9, 'a2j1')]"
3,0,401,12,6,66,replication,12,delay,1,frozen,replication/original/10020/a3/s1/frozen/delay/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a2j1', 'a1j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a2j1'), (8, 'a1j1'), (9, 'a0j1')]"
3,0,402,12,6,66,replication,12,fcfs,1,frozen,replication/original/10020/a3/s1/frozen/fcfs/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a0j1'), (8, 'a1j1'), (9, 'a2j1')]"
3,0,403,12,6,66,replication,12,uncertainty,1,frozen,replication/original/10020/a3/s1/frozen/uncertainty/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a0j1'), (8, 'a1j1'), (9, 'a2j1')]"
3,0,404,12,6,66,replication,12,myopic,1,frozen,replication/original/10020/a3/s1/frozen/myopic/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a2j1', 'a1j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a2j1'), (8, 'a1j1'), (9, 'a0j1')]"
3,0,405,12,6,66,replication,12,greedy,1,frozen,replication/original/10020/a3/s1/frozen/greedy/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a1j1', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a1j1'), (8, 'a2j1'), (9, 'a0j1')]"
3,0,406,12,6,66,replication,12,delay,2,frozen,replication/original/10020/a3/s2/frozen/delay/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (7, 'a1j1'), (9, 'a0j1')]"
3,0,407,12,6,66,replication,12,fcfs,2,frozen,replication/original/10020/a3/s2/frozen/fcfs/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a2j0'), (7, 'a0j1'), (9, 'a1j1')]"
3,0,408,12,6,66,replication,12,uncertainty,2,frozen,replication/original/10020/a3/s2/frozen/uncertainty/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a2j0'), (7, 'a0j1'), (9, 'a1j1')]"
3,0,409,12,6,66,replication,12,myopic,2,frozen,replication/original/10020/a3/s2/frozen/myopic/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a2j1', 'a1j1']","[(0, 'a0j0'), (2, 'a2j0'), (7, 'a2j1'), (9, 'a1j1')]"
3,0,410,12,6,66,replication,12,greedy,2,frozen,replication/original/10020/a3/s2/frozen/greedy/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (7, 'a1j1'), (9, 'a0j1')]"
3,0,411,12,6,66,replication,12,edf,2,frozen,replication/original/10020/a3/s2/frozen/edf/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a2j0'), (7, 'a0j1'), (9, 'a1j1')]"
3,0,412,12,6,66,risk_ablation,12,greedy,1,pooled,risk_ablation/original/10020/a3/s1/pooled/greedy/lambda0,59c7bc947262fb68fa8a625b6364882e78a72f157ab9f0ab82761d8b6946a3fc,10020,original,completed,"['a0j0', 'a2j0', 'a1j1', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (7, 'a1j1'), (8, 'a2j1'), (9, 'a0j1')]"
