agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,tick,pending_count,eligible_count,selected,planning_seconds,ordered_subsets_evaluated,choice_frozen_greedy,choice_frozen_delay,choice_frozen_edf,choice_pooled_greedy,choice_pooled_delay,choice_pooled_edf,choice_analytical_greedy,choice_analytical_delay,choice_analytical_edf
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,2,a1j0,1.8279999494552612e-05,0,a1j0,a1j0,a1j0,a2j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,1,2,2,a2j0,1.636892557144165e-05,0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,9.870156645774841e-06,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,3,0,0,,1.1829659342765808e-05,0,,,,,,,,,
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,4.868954420089722e-06,0,,,,,,,,,
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,3.779307007789612e-06,0,,,,,,,,,
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,8.800998330116272e-06,0,,,,,,,,,
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,3,a0j1,2.980045974254608e-05,0,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,8,2,2,a1j1,1.5808269381523132e-05,0,a2j1,a1j1,a1j1,a2j1,a1j1,a1j1,a2j1,a2j1,a1j1
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,1,1,a2j1,1.3148412108421326e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,7.860362529754639e-06,0,,,,,,,,,
3,0,0,12,6,75,replication,12,fcfs,1,frozen,replication/original/10000/a3/s1/frozen/fcfs/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,5.0533562898635864e-06,0,,,,,,,,,
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,2,a1j0,1.3440847396850586e-05,0,a1j0,a1j0,a1j0,a2j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,1,2,2,a2j0,2.106092870235443e-05,0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,2.0731240510940552e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,3,0,0,,5.509704351425171e-06,0,,,,,,,,,
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,3.589317202568054e-06,0,,,,,,,,,
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,2.4102628231048584e-06,0,,,,,,,,,
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,4.408881068229675e-06,0,,,,,,,,,
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,3,a0j1,2.5559216737747192e-05,0,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,8,2,2,a1j1,1.3530254364013672e-05,0,a2j1,a1j1,a1j1,a2j1,a1j1,a1j1,a2j1,a2j1,a1j1
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,1,1,a2j1,7.441267371177673e-06,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,3.948807716369629e-06,0,,,,,,,,,
3,0,1,12,6,75,replication,12,uncertainty,1,frozen,replication/original/10000/a3/s1/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,9.65222716331482e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,2,a1j0,1.5459954738616943e-05,0,a1j0,a1j0,a1j0,a2j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,1,2,2,a0j0,1.5759840607643127e-05,0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,0,0,,4.230067133903503e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,3,0,0,,3.559514880180359e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,3.0007213354110718e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,3.779307007789612e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,4.187226295471191e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,3,a2j1,1.5212222933769226e-05,0,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,8,1,1,a1j1,2.8567388653755188e-05,0,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,0,0,,4.930421710014343e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,3.851950168609619e-06,0,,,,,,,,,
3,0,2,12,6,75,replication,12,myopic,1,frozen,replication/original/10000/a3/s1/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,3.2279640436172485e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,2,a1j0,1.6238540410995483e-05,0,a1j0,a1j0,a1j0,a2j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,1,2,2,a0j0,1.630932092666626e-05,0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,0,0,,8.538365364074707e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,3,0,0,,3.3099204301834106e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,3.948807716369629e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,4.129484295845032e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,4.170462489128113e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,3,a2j1,2.7649104595184326e-05,0,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,8,1,1,a1j1,1.4759600162506104e-05,0,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,0,0,,8.229166269302368e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,7.310882210731506e-06,0,,,,,,,,,
3,0,3,12,6,75,replication,12,greedy,1,frozen,replication/original/10000/a3/s1/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,5.988404154777527e-06,0,,,,,,,,,
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,2,a1j0,1.9920989871025085e-05,0,a1j0,a1j0,a1j0,a2j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,1,2,2,a2j0,1.8669292330741882e-05,0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,1.4260411262512207e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,3,0,0,,4.848465323448181e-06,0,,,,,,,,,
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,6.4391642808914185e-06,0,,,,,,,,,
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,2.8910115361213684e-05,0,,,,,,,,,
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,5.939975380897522e-06,0,,,,,,,,,
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,3,a0j1,2.827867865562439e-05,0,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,8,2,2,a1j1,1.5849247574806213e-05,0,a2j1,a1j1,a1j1,a2j1,a1j1,a1j1,a2j1,a2j1,a1j1
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,1,1,a2j1,1.0019168257713318e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,9.82731580734253e-06,0,,,,,,,,,
3,0,4,12,6,75,replication,12,edf,1,frozen,replication/original/10000/a3/s1/frozen/edf/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,6.491318345069885e-06,0,,,,,,,,,
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,2,a1j0,6.159022450447083e-05,5,a1j0,a1j0,a1j0,a2j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,1,2,2,a2j0,2.4998560547828674e-05,5,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,1.7080456018447876e-05,2,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,3,0,0,,5.651265382766724e-06,1,,,,,,,,,
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,4.040077328681946e-06,1,,,,,,,,,
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,4.120171070098877e-06,1,,,,,,,,,
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,3.6116689443588257e-06,1,,,,,,,,,
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,3,a0j1,4.990771412849426e-05,16,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,8,2,2,a1j1,1.9280239939689636e-05,5,a2j1,a1j1,a1j1,a2j1,a1j1,a1j1,a2j1,a2j1,a1j1
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,1,1,a2j1,1.3731420040130615e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,9.190291166305542e-06,1,,,,,,,,,
3,0,5,12,6,75,replication,12,delay,1,frozen,replication/original/10000/a3/s1/frozen/delay/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,5.749985575675964e-06,1,,,,,,,,,
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,1,a2j0,1.947954297065735e-05,0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,1.1997297406196594e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,8.529052138328552e-06,0,,,,,,,,,
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,4.509463906288147e-06,0,,,,,,,,,
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,5.46872615814209e-06,0,,,,,,,,,
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,2,a1j1,1.492910087108612e-05,0,a2j1,a1j1,a1j1,a2j1,a1j1,a1j1,a2j1,a2j1,a1j1
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,1,1,a2j1,1.403316855430603e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,6,12,6,75,replication,12,uncertainty,2,frozen,replication/original/10000/a3/s2/frozen/uncertainty/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,5.150213837623596e-06,0,,,,,,,,,
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,1,a2j0,1.3910233974456787e-05,0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,1.782923936843872e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,4,0,0,,7.780268788337708e-06,0,,,,,,,,,
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,5,0,0,,5.379319190979004e-06,0,,,,,,,,,
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,6,0,0,,4.3585896492004395e-06,0,,,,,,,,,
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,7,3,2,a2j1,1.3990327715873718e-05,0,a2j1,a1j1,a1j1,a2j1,a1j1,a1j1,a2j1,a2j1,a1j1
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,9,0,0,,7.780268788337708e-06,0,,,,,,,,,
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,10,0,0,,6.187707185745239e-06,0,,,,,,,,,
3,0,7,12,6,75,replication,12,myopic,2,frozen,replication/original/10000/a3/s2/frozen/myopic/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,11,0,0,,5.9586018323898315e-06,0,,,,,,,,,
3,0,8,12,6,75,replication,12,greedy,2,frozen,replication/original/10000/a3/s2/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,0,2,1,a2j0,1.805834472179413e-05,0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,8,12,6,75,replication,12,greedy,2,frozen,replication/original/10000/a3/s2/frozen/greedy/lambda0,72d912f261b072cacfb2d06c4e1c50d5876dc5315e4362da8fc5f552a6ea2611,10000,original,2,1,1,a0j0,1.6899779438972473e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
