timestamp, uuid, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/10 04:38:00.136, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 212.46 W
2026/09/10 04:38:01.136, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 90 %, 236.76 W
2026/09/10 04:38:02.136, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 80 %, 246.42 W
2026/09/10 04:38:03.137, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 221.05 W
2026/09/10 04:38:04.137, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 82 %, 231.77 W
2026/09/10 04:38:05.137, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 75 %, 213.00 W
2026/09/10 04:38:06.140, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 70 %, 234.15 W
2026/09/10 04:38:07.142, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 49 %, 234.36 W
2026/09/10 04:38:08.144, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 211.70 W
2026/09/10 04:38:09.144, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 245.32 W
2026/09/10 04:38:10.144, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 59 %, 230.20 W
2026/09/10 04:38:11.146, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 53 %, 249.18 W
2026/09/10 04:38:12.146, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 52 %, 242.68 W
2026/09/10 04:38:13.147, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 63 %, 234.87 W
2026/09/10 04:38:14.148, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 50 %, 235.83 W
2026/09/10 04:38:15.148, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 69 %, 231.66 W
2026/09/10 04:38:16.149, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 246.40 W
2026/09/10 04:38:17.149, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 239.44 W
2026/09/10 04:38:18.150, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 229.26 W
2026/09/10 04:38:19.150, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 239.37 W
2026/09/10 04:38:20.150, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 60 %, 228.64 W
2026/09/10 04:38:21.151, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 76 %, 240.55 W
2026/09/10 04:38:22.151, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 236.85 W
2026/09/10 04:38:23.151, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 56 %, 230.63 W
2026/09/10 04:38:24.152, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 9 %, 239.23 W
2026/09/10 04:38:25.153, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 226.80 W
2026/09/10 04:38:26.158, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 27 %, 230.35 W
2026/09/10 04:38:27.158, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 243.10 W
2026/09/10 04:38:28.159, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 50 %, 227.65 W
2026/09/10 04:38:29.159, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 240.58 W
2026/09/10 04:38:30.160, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 76 %, 234.51 W
2026/09/10 04:38:31.161, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 27 %, 242.15 W
2026/09/10 04:38:32.161, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 55 %, 249.41 W
2026/09/10 04:38:33.161, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 229.09 W
2026/09/10 04:38:34.161, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 243.52 W
2026/09/10 04:38:35.162, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 229.21 W
2026/09/10 04:38:36.162, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 233.03 W
2026/09/10 04:38:37.163, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 69 %, 240.03 W
2026/09/10 04:38:38.163, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 34 %, 227.53 W
2026/09/10 04:38:39.163, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 205.03 W
2026/09/10 04:38:40.164, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 50 %, 190.57 W
2026/09/10 04:38:41.164, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 42 %, 241.50 W
2026/09/10 04:38:42.230, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 64 %, 249.40 W
2026/09/10 04:38:43.231, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 235.73 W
2026/09/10 04:38:44.232, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 246.29 W
2026/09/10 04:38:45.232, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 43 %, 226.51 W
2026/09/10 04:38:46.232, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 55 %, 238.80 W
2026/09/10 04:38:47.233, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 234.11 W
2026/09/10 04:38:48.233, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 61 %, 235.18 W
2026/09/10 04:38:49.234, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 9 %, 147.57 W
2026/09/10 04:38:50.234, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 247.68 W
2026/09/10 04:38:51.235, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 52 %, 233.04 W
2026/09/10 04:38:52.235, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 83 %, 242.90 W
2026/09/10 04:38:53.236, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 49 %, 228.47 W
2026/09/10 04:38:54.236, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 61 %, 240.11 W
2026/09/10 04:38:55.238, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 236.51 W
2026/09/10 04:38:56.238, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 243.32 W
2026/09/10 04:38:57.239, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 87 %, 244.02 W
2026/09/10 04:38:58.239, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 69 %, 229.64 W
2026/09/10 04:38:59.239, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 5 %, 198.46 W
2026/09/10 04:39:00.240, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 245.80 W
2026/09/10 04:39:01.241, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 49 %, 227.00 W
2026/09/10 04:39:02.245, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 56 %, 238.39 W
2026/09/10 04:39:03.246, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 67 %, 237.22 W
2026/09/10 04:39:04.246, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 61 %, 240.07 W
2026/09/10 04:39:05.247, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 236.14 W
2026/09/10 04:39:06.248, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 235.98 W
2026/09/10 04:39:07.249, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 44 %, 236.57 W
2026/09/10 04:39:08.250, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 66 %, 200.13 W
2026/09/10 04:39:09.250, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 76 %, 240.69 W
2026/09/10 04:39:10.251, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 19 %, 248.37 W
2026/09/10 04:39:11.251, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 231.07 W
2026/09/10 04:39:12.252, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 49 %, 239.07 W
2026/09/10 04:39:13.252, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 75 %, 228.54 W
2026/09/10 04:39:14.252, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 243.82 W
2026/09/10 04:39:15.253, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 30 %, 232.73 W
2026/09/10 04:39:16.253, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 68 %, 249.84 W
2026/09/10 04:39:17.254, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 64 %, 241.39 W
2026/09/10 04:39:18.255, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 238.46 W
2026/09/10 04:39:19.257, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 84 %, 246.51 W
2026/09/10 04:39:20.257, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 79 %, 235.28 W
2026/09/10 04:39:21.257, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 243.13 W
2026/09/10 04:39:22.258, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 35 %, 248.74 W
2026/09/10 04:39:23.258, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 80 %, 234.95 W
2026/09/10 04:39:24.261, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 53 %, 244.04 W
2026/09/10 04:39:25.261, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 87 %, 231.61 W
2026/09/10 04:39:26.262, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 247.22 W
2026/09/10 04:39:27.262, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 225.97 W
2026/09/10 04:39:28.262, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 83 %, 242.45 W
2026/09/10 04:39:29.263, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 74 %, 242.03 W
2026/09/10 04:39:30.263, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 237.72 W
2026/09/10 04:39:31.263, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 64 %, 239.30 W
2026/09/10 04:39:32.264, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 226.69 W
2026/09/10 04:39:33.265, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 1 %, 246.20 W
2026/09/10 04:39:34.265, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 166.02 W
2026/09/10 04:39:35.265, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 66 %, 218.07 W
2026/09/10 04:39:36.266, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 65 %, 249.11 W
2026/09/10 04:39:37.266, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 63 %, 240.28 W
2026/09/10 04:39:38.266, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 233.38 W
2026/09/10 04:39:39.267, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 55 %, 237.95 W
2026/09/10 04:39:40.267, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 65 %, 229.80 W
2026/09/10 04:39:41.267, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 68 %, 240.89 W
2026/09/10 04:39:42.268, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 237.67 W
2026/09/10 04:39:43.269, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 75 %, 239.25 W
2026/09/10 04:39:44.269, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 90 %, 244.05 W
2026/09/10 04:39:45.270, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 61 %, 230.85 W
2026/09/10 04:39:46.271, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 34 %, 241.45 W
2026/09/10 04:39:47.271, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 76 %, 249.63 W
2026/09/10 04:39:48.271, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 54 %, 230.96 W
2026/09/10 04:39:49.271, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 247.15 W
2026/09/10 04:39:50.272, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 45 %, 229.29 W
2026/09/10 04:39:51.272, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 55 %, 243.55 W
2026/09/10 04:39:52.274, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 229.65 W
2026/09/10 04:39:53.274, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 247.42 W
2026/09/10 04:39:54.275, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 244.89 W
2026/09/10 04:39:55.276, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 69 %, 236.85 W
2026/09/10 04:39:56.277, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 83 %, 242.35 W
2026/09/10 04:39:57.277, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 63 %, 233.93 W
2026/09/10 04:39:58.278, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 38 %, 239.71 W
2026/09/10 04:39:59.278, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 71 %, 251.72 W
2026/09/10 04:40:00.278, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 35 %, 226.14 W
2026/09/10 04:40:01.279, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 243.65 W
2026/09/10 04:40:02.279, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 48 %, 228.60 W
2026/09/10 04:40:03.280, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 60 %, 243.21 W
2026/09/10 04:40:04.280, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 233.75 W
2026/09/10 04:40:05.281, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 80 %, 242.32 W
2026/09/10 04:40:06.282, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 67 %, 240.42 W
2026/09/10 04:40:07.282, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 229.15 W
2026/09/10 04:40:08.283, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 47 %, 238.79 W
2026/09/10 04:40:09.283, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 234.16 W
2026/09/10 04:40:10.284, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 26 %, 246.42 W
2026/09/10 04:40:11.284, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 52 %, 238.79 W
2026/09/10 04:40:12.285, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 63 %, 231.60 W
2026/09/10 04:40:13.286, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 83 %, 241.06 W
2026/09/10 04:40:14.286, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 83 %, 236.51 W
2026/09/10 04:40:15.288, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 242.55 W
2026/09/10 04:40:16.289, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 40 %, 249.90 W
2026/09/10 04:40:17.290, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 224.06 W
2026/09/10 04:40:18.290, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 246.81 W
2026/09/10 04:40:19.290, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 24 %, 230.73 W
2026/09/10 04:40:20.290, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 238.92 W
2026/09/10 04:40:21.291, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 229.76 W
2026/09/10 04:40:22.291, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 242.40 W
2026/09/10 04:40:23.291, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 242.17 W
2026/09/10 04:40:24.292, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 64 %, 231.36 W
