agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,agent_id,status,closed_jobs,loss,incorrect_jobs,initial_errors,corrections
3,0,4,12,2,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,3,0,1,1
3,0,4,12,2,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,9,1,2,1
3,0,4,12,2,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,5,12,2,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,3,0,1,1
3,0,5,12,2,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,1,0,2,2
3,0,5,12,2,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,6,12,2,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,11,1,1,0
3,0,6,12,2,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,17,2,2,0
3,0,6,12,2,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,7,12,2,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,11,1,1,0
3,0,7,12,2,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,17,2,2,0
3,0,7,12,2,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,8,12,2,58,risk_pilot,12,delay,2,analytical,risk_pilot/original/400/a3/s2/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,11,1,1,0
3,0,8,12,2,58,risk_pilot,12,delay,2,analytical,risk_pilot/original/400/a3/s2/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,17,2,2,0
3,0,8,12,2,58,risk_pilot,12,delay,2,analytical,risk_pilot/original/400/a3/s2/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,9,12,2,58,risk_pilot,12,greedy,2,analytical,risk_pilot/original/400/a3/s2/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,11,1,1,0
3,0,9,12,2,58,risk_pilot,12,greedy,2,analytical,risk_pilot/original/400/a3/s2/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,17,2,2,0
3,0,9,12,2,58,risk_pilot,12,greedy,2,analytical,risk_pilot/original/400/a3/s2/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,10,12,2,58,risk_pilot,12,delay,2,frozen,risk_pilot/original/400/a3/s2/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,11,1,1,0
3,0,10,12,2,58,risk_pilot,12,delay,2,frozen,risk_pilot/original/400/a3/s2/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,17,2,2,0
3,0,10,12,2,58,risk_pilot,12,delay,2,frozen,risk_pilot/original/400/a3/s2/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,11,12,2,58,risk_pilot,12,greedy,2,frozen,risk_pilot/original/400/a3/s2/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,completed,2,11,1,1,0
3,0,11,12,2,58,risk_pilot,12,greedy,2,frozen,risk_pilot/original/400/a3/s2/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,completed,2,17,2,2,0
3,0,11,12,2,58,risk_pilot,12,greedy,2,frozen,risk_pilot/original/400/a3/s2/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,completed,2,0,0,0,0
3,0,12,12,2,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/400/a3/s1/frozen/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,12,12,2,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/400/a3/s1/frozen/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,12,12,2,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/400/a3/s1/frozen/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,13,12,2,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/400/a3/s1/frozen/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,13,12,2,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/400/a3/s1/frozen/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,13,12,2,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/400/a3/s1/frozen/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,14,12,2,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/400/a3/s1/pooled/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,14,12,2,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/400/a3/s1/pooled/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,14,12,2,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/400/a3/s1/pooled/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,15,12,2,48,risk_pilot,12,delay,1,pooled,risk_pilot/competition/400/a3/s1/pooled/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,15,12,2,48,risk_pilot,12,delay,1,pooled,risk_pilot/competition/400/a3/s1/pooled/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,15,12,2,48,risk_pilot,12,delay,1,pooled,risk_pilot/competition/400/a3/s1/pooled/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,16,12,2,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/400/a3/s1/analytical/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,16,12,2,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/400/a3/s1/analytical/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,16,12,2,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/400/a3/s1/analytical/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,17,12,2,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/400/a3/s1/analytical/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,17,12,2,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/400/a3/s1/analytical/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,17,12,2,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/400/a3/s1/analytical/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,18,12,2,48,risk_pilot,12,delay,2,pooled,risk_pilot/competition/400/a3/s2/pooled/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,18,12,2,48,risk_pilot,12,delay,2,pooled,risk_pilot/competition/400/a3/s2/pooled/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,18,12,2,48,risk_pilot,12,delay,2,pooled,risk_pilot/competition/400/a3/s2/pooled/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,19,12,2,48,risk_pilot,12,greedy,2,pooled,risk_pilot/competition/400/a3/s2/pooled/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,19,12,2,48,risk_pilot,12,greedy,2,pooled,risk_pilot/competition/400/a3/s2/pooled/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,19,12,2,48,risk_pilot,12,greedy,2,pooled,risk_pilot/competition/400/a3/s2/pooled/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,20,12,2,48,risk_pilot,12,delay,2,analytical,risk_pilot/competition/400/a3/s2/analytical/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,20,12,2,48,risk_pilot,12,delay,2,analytical,risk_pilot/competition/400/a3/s2/analytical/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,20,12,2,48,risk_pilot,12,delay,2,analytical,risk_pilot/competition/400/a3/s2/analytical/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,21,12,2,48,risk_pilot,12,greedy,2,analytical,risk_pilot/competition/400/a3/s2/analytical/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,21,12,2,48,risk_pilot,12,greedy,2,analytical,risk_pilot/competition/400/a3/s2/analytical/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,21,12,2,48,risk_pilot,12,greedy,2,analytical,risk_pilot/competition/400/a3/s2/analytical/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,22,12,2,48,risk_pilot,12,delay,2,frozen,risk_pilot/competition/400/a3/s2/frozen/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,22,12,2,48,risk_pilot,12,delay,2,frozen,risk_pilot/competition/400/a3/s2/frozen/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,22,12,2,48,risk_pilot,12,delay,2,frozen,risk_pilot/competition/400/a3/s2/frozen/delay/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,23,12,2,48,risk_pilot,12,greedy,2,frozen,risk_pilot/competition/400/a3/s2/frozen/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,0,completed,2,0,0,0,0
3,0,23,12,2,48,risk_pilot,12,greedy,2,frozen,risk_pilot/competition/400/a3/s2/frozen/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,1,completed,2,0,0,0,0
3,0,23,12,2,48,risk_pilot,12,greedy,2,frozen,risk_pilot/competition/400/a3/s2/frozen/greedy/lambda0,9dc87b4234cbbe4b58a97e317b530ad2e70a916327c5cb78b7507de085cc09c3,400,competition,2,completed,2,0,0,0,0
3,0,24,12,2,48,risk_pilot,12,greedy,2,pooled,risk_pilot/competition/401/a3/s2/pooled/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,24,12,2,48,risk_pilot,12,greedy,2,pooled,risk_pilot/competition/401/a3/s2/pooled/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,24,12,2,48,risk_pilot,12,greedy,2,pooled,risk_pilot/competition/401/a3/s2/pooled/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,25,12,2,48,risk_pilot,12,delay,2,pooled,risk_pilot/competition/401/a3/s2/pooled/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,25,12,2,48,risk_pilot,12,delay,2,pooled,risk_pilot/competition/401/a3/s2/pooled/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,25,12,2,48,risk_pilot,12,delay,2,pooled,risk_pilot/competition/401/a3/s2/pooled/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,26,12,2,48,risk_pilot,12,greedy,2,analytical,risk_pilot/competition/401/a3/s2/analytical/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,26,12,2,48,risk_pilot,12,greedy,2,analytical,risk_pilot/competition/401/a3/s2/analytical/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,26,12,2,48,risk_pilot,12,greedy,2,analytical,risk_pilot/competition/401/a3/s2/analytical/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,27,12,2,48,risk_pilot,12,delay,2,analytical,risk_pilot/competition/401/a3/s2/analytical/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,27,12,2,48,risk_pilot,12,delay,2,analytical,risk_pilot/competition/401/a3/s2/analytical/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,27,12,2,48,risk_pilot,12,delay,2,analytical,risk_pilot/competition/401/a3/s2/analytical/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,28,12,2,48,risk_pilot,12,greedy,2,frozen,risk_pilot/competition/401/a3/s2/frozen/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,28,12,2,48,risk_pilot,12,greedy,2,frozen,risk_pilot/competition/401/a3/s2/frozen/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,28,12,2,48,risk_pilot,12,greedy,2,frozen,risk_pilot/competition/401/a3/s2/frozen/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,29,12,2,48,risk_pilot,12,delay,2,frozen,risk_pilot/competition/401/a3/s2/frozen/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,29,12,2,48,risk_pilot,12,delay,2,frozen,risk_pilot/competition/401/a3/s2/frozen/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,29,12,2,48,risk_pilot,12,delay,2,frozen,risk_pilot/competition/401/a3/s2/frozen/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,30,12,2,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/401/a3/s1/analytical/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,30,12,2,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/401/a3/s1/analytical/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,30,12,2,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/401/a3/s1/analytical/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,31,12,2,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/401/a3/s1/analytical/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,31,12,2,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/401/a3/s1/analytical/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,31,12,2,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/401/a3/s1/analytical/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,32,12,2,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/401/a3/s1/frozen/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,32,12,2,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/401/a3/s1/frozen/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,32,12,2,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/401/a3/s1/frozen/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,33,12,2,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/401/a3/s1/frozen/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,33,12,2,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/401/a3/s1/frozen/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,33,12,2,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/401/a3/s1/frozen/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,34,12,2,48,risk_pilot,12,delay,1,pooled,risk_pilot/competition/401/a3/s1/pooled/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,34,12,2,48,risk_pilot,12,delay,1,pooled,risk_pilot/competition/401/a3/s1/pooled/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,34,12,2,48,risk_pilot,12,delay,1,pooled,risk_pilot/competition/401/a3/s1/pooled/delay/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,35,12,2,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/401/a3/s1/pooled/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,0,completed,2,0,0,0,0
3,0,35,12,2,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/401/a3/s1/pooled/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,1,completed,2,0,0,0,0
3,0,35,12,2,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/401/a3/s1/pooled/greedy/lambda0,21211026f697ac49217313df208e8fcde5fc746a739ae1e970a227ae8ef2f915,401,competition,2,completed,2,0,0,0,0
3,0,36,12,2,43,risk_pilot,12,greedy,2,pooled,risk_pilot/original/401/a3/s2/pooled/greedy/lambda0,6eae8055859c46b22d41ad4c3f3f8fc9d813dfd1aaec21544ea7e8994c5c4c4a,401,original,0,completed,2,0,0,0,0
3,0,36,12,2,43,risk_pilot,12,greedy,2,pooled,risk_pilot/original/401/a3/s2/pooled/greedy/lambda0,6eae8055859c46b22d41ad4c3f3f8fc9d813dfd1aaec21544ea7e8994c5c4c4a,401,original,1,completed,2,0,0,0,0
3,0,36,12,2,43,risk_pilot,12,greedy,2,pooled,risk_pilot/original/401/a3/s2/pooled/greedy/lambda0,6eae8055859c46b22d41ad4c3f3f8fc9d813dfd1aaec21544ea7e8994c5c4c4a,401,original,2,completed,2,0,0,0,0
3,0,37,12,2,43,risk_pilot,12,delay,2,pooled,risk_pilot/original/401/a3/s2/pooled/delay/lambda0,6eae8055859c46b22d41ad4c3f3f8fc9d813dfd1aaec21544ea7e8994c5c4c4a,401,original,0,completed,2,0,0,0,0
