agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,tick,pending_count,eligible_count,selected,planning_seconds,ordered_subsets_evaluated,choice_frozen_greedy,choice_frozen_delay,choice_frozen_edf,choice_pooled_greedy,choice_pooled_delay,choice_pooled_edf,choice_analytical_greedy,choice_analytical_delay,choice_analytical_edf
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,2,a2j0,3.2261013984680176e-05,0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,1,1,a0j0,2.5900080800056458e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,0,0,,1.087971031665802e-05,0,,,,,,,,,
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,1.163966953754425e-05,0,,,,,,,,,
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,6.429851055145264e-06,0,,,,,,,,,
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,6.12996518611908e-06,0,,,,,,,,,
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,2,a1j1,1.9028782844543457e-05,0,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,7,2,2,a0j1,2.5199726223945618e-05,0,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,1,1,a2j1,1.2578442692756653e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,4.32133674621582e-06,0,,,,,,,,,
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,3.7401914596557617e-06,0,,,,,,,,,
3,0,0,12,6,58,risk_pilot,12,greedy,1,frozen,risk_pilot/original/400/a3/s1/frozen/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,7.949769496917725e-06,0,,,,,,,,,
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,2,a1j0,3.231130540370941e-05,5,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,2,2,a2j0,3.597140312194824e-05,5,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,1,1,a0j0,0.00010533072054386139,2,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,4.438683390617371e-06,1,,,,,,,,,
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,2.7995556592941284e-06,1,,,,,,,,,
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,4.289671778678894e-06,1,,,,,,,,,
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,2,a1j1,4.933960735797882e-05,5,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,7,2,2,a0j1,6.186030805110931e-05,5,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,1,1,a2j1,1.7486512660980225e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,7.828697562217712e-06,1,,,,,,,,,
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,4.179775714874268e-06,1,,,,,,,,,
3,0,1,12,6,58,risk_pilot,12,delay,1,frozen,risk_pilot/original/400/a3/s1/frozen/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,5.491077899932861e-06,1,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,2,a2j0,4.518777132034302e-05,0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,1,1,a0j0,1.3438984751701355e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,0,0,,6.549060344696045e-06,0,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,3.868713974952698e-06,0,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,3.509223461151123e-06,0,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,3.25031578540802e-06,0,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,2,a1j1,2.2508203983306885e-05,0,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,7,2,2,a0j1,1.399219036102295e-05,0,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,1,1,a2j1,1.488812267780304e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,1.0019168257713318e-05,0,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,5.086883902549744e-06,0,,,,,,,,,
3,0,2,12,6,58,risk_pilot,12,greedy,1,pooled,risk_pilot/original/400/a3/s1/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,7.430091500282288e-06,0,,,,,,,,,
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,2,a1j0,3.3447518944740295e-05,5,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,2,2,a2j0,3.406032919883728e-05,5,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,1,1,a0j0,1.7231330275535583e-05,2,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,5.9604644775390625e-06,1,,,,,,,,,
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,4.040077328681946e-06,1,,,,,,,,,
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,8.579343557357788e-06,1,,,,,,,,,
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,2,a1j1,2.250075340270996e-05,5,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,7,2,2,a0j1,2.3109838366508484e-05,5,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,1,1,a2j1,2.387911081314087e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,4.4889748096466064e-06,1,,,,,,,,,
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,3.1478703022003174e-06,1,,,,,,,,,
3,0,3,12,6,58,risk_pilot,12,delay,1,pooled,risk_pilot/original/400/a3/s1/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,4.209578037261963e-06,1,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,2,a2j0,1.958012580871582e-05,0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,1,1,a0j0,1.7492100596427917e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,0,0,,7.100403308868408e-06,0,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,5.587935447692871e-06,0,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,5.010515451431274e-06,0,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,4.459172487258911e-06,0,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,2,a1j1,2.025999128818512e-05,0,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,7,2,2,a0j1,1.996941864490509e-05,0,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,1,1,a2j1,1.4500692486763e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,6.949529051780701e-06,0,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,6.118789315223694e-06,0,,,,,,,,,
3,0,4,12,6,58,risk_pilot,12,greedy,1,analytical,risk_pilot/original/400/a3/s1/analytical/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,5.191192030906677e-06,0,,,,,,,,,
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,2,a1j0,3.1750649213790894e-05,5,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,1,2,2,a2j0,3.236904740333557e-05,5,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0,a2j0,a2j0,a0j0
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,1,1,a0j0,1.7838552594184875e-05,2,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,7.94045627117157e-06,1,,,,,,,,,
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,4.848465323448181e-06,1,,,,,,,,,
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,4.630535840988159e-06,1,,,,,,,,,
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,2,a1j1,3.9847567677497864e-05,5,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,7,2,2,a0j1,3.460794687271118e-05,5,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,1,1,a2j1,1.8671154975891113e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,9.579584002494812e-06,1,,,,,,,,,
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,5.681067705154419e-06,1,,,,,,,,,
3,0,5,12,6,58,risk_pilot,12,delay,1,analytical,risk_pilot/original/400/a3/s1/analytical/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,5.1800161600112915e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,1,a2j0,1.5519559383392334e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,1,0,,9.920448064804077e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,5.83939254283905e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,8.339062333106995e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,5.8729201555252075e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,1,a2j1,1.884065568447113e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,0,0,,5.980953574180603e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,6.370246410369873e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,10,0,0,,3.859400749206543e-06,1,,,,,,,,,
3,0,6,12,6,58,risk_pilot,12,delay,2,pooled,risk_pilot/original/400/a3/s2/pooled/delay/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,11,0,0,,2.771615982055664e-06,1,,,,,,,,,
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,0,2,1,a2j0,2.035871148109436e-05,0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,2,1,0,,7.547438144683838e-06,0,,,,,,,,,
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,3,0,0,,8.400529623031616e-06,0,,,,,,,,,
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,4,0,0,,4.4405460357666016e-06,0,,,,,,,,,
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,5,0,0,,4.0996819734573364e-06,0,,,,,,,,,
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,6,2,1,a2j1,2.0951032638549805e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,8,0,0,,6.148591637611389e-06,0,,,,,,,,,
3,0,7,12,6,58,risk_pilot,12,greedy,2,pooled,risk_pilot/original/400/a3/s2/pooled/greedy/lambda0,efc6a697a4b0ae44a033720cf848d64338e1c40591c5b22f55f2cc625f23cda4,400,original,9,0,0,,4.759058356285095e-06,0,,,,,,,,,
