id,db,domain,kind,rep,condition,method,budget,questions,correct,wrong,unfinished,project_correct,loss,recovered,suppressed,incorrect_suppression,covered_references,references,intended_covered,reference_equal,reference_failure,verification_failures,executions,controller_seconds,reason,trace_hash,repeated_questions,incorrect_scope_transfers
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,verification,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.002675313036888838,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,verification,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0026023680111393332,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,full_context,0,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,4,0.0020453379256650805,full_context_proposal,2334e5d766012b2d0c94b6313bcc71a56110ed25fb97580896738ac50f55d70f,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,full_context,1,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,4,0.0021051870426163077,full_context_proposal,5010acf47d0378eae03e94cf1db9f8ff5f1ff092e4c7db1350ac523e1306f2b7,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,full_context,2,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,4,0.002037746016867459,full_context_proposal,89e7e0d20f8f9dd7429321bb3435d2abe42b900dd1975619aa7ce75f4a121334,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,matched_checking,0,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,4,0.0020711510442197323,execution_vote,8301dfc9bd482d6859ec912f0ff8cdf5fc5bded4da0ce9a864d4f1f61263b7da,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,matched_checking,1,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,4,0.0020520429825410247,execution_vote,a6d611684cfae654811dc47b44c8d6e3603e8b0dc55e141a77b63c858cd21630,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,matched_checking,2,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,4,0.0020169579656794667,execution_vote,78cb5e321fd546ef213b4d64a28335018a87ebeb0cd61b950c4ef6d91ec35446,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_recovery,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,4,0.002096434007398784,unresolved_interpretation,d13472c359e1c6f0c46604a3620d03b49417128a18cd89663b4dcd9e72bd5320,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_recovery,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.00262165698222816,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_recovery,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0026398319751024246,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_verification,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,4,0.002052578958682716,unresolved_interpretation,d13472c359e1c6f0c46604a3620d03b49417128a18cd89663b4dcd9e72bd5320,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_verification,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0026142699643969536,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_verification,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0026009540306404233,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_coverage_guard,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,4,0.002032108954153955,unresolved_interpretation,d13472c359e1c6f0c46604a3620d03b49417128a18cd89663b4dcd9e72bd5320,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_coverage_guard,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0026294380659237504,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_coverage_guard,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.002644249005243182,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_sharing,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,4,0.0020857859635725617,unresolved_interpretation,d13472c359e1c6f0c46604a3620d03b49417128a18cd89663b4dcd9e72bd5320,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_sharing,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.002618185942992568,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,no_sharing,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.002557232975959778,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,all_wait,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,4,0.0020289960084483027,unresolved_interpretation,d13472c359e1c6f0c46604a3620d03b49417128a18cd89663b4dcd9e72bd5320,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,all_wait,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.002625114982947707,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,all_wait,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.002576272003352642,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_completion,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.0026632490335032344,verification_failed,a16240b435b7e36a02858d8255386d47d425b57883e22ac146789aab3c1ef1fb,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_completion,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.0036116510163992643,user_answer,a5a2933f31da77fa6162d53ef59c9e2cc5593606abfeb1a025d59a0620af10f9,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_completion,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.0033779990626499057,user_answer,4c98cabb7b6c8c1272a039354318e4f927d0dfd1c09ec31321f36890f0d05fc8,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_depth2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.0026226199697703123,verification_failed,a16240b435b7e36a02858d8255386d47d425b57883e22ac146789aab3c1ef1fb,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_depth2,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.003475127974525094,user_answer,a5a2933f31da77fa6162d53ef59c9e2cc5593606abfeb1a025d59a0620af10f9,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_depth2,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.00343582802452147,user_answer,4c98cabb7b6c8c1272a039354318e4f927d0dfd1c09ec31321f36890f0d05fc8,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,verification,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.002737932954914868,verification_failed,a16240b435b7e36a02858d8255386d47d425b57883e22ac146789aab3c1ef1fb,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,verification,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.0032287779031321406,user_answer,a5a2933f31da77fa6162d53ef59c9e2cc5593606abfeb1a025d59a0620af10f9,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,verification,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.003214317956008017,user_answer,4c98cabb7b6c8c1272a039354318e4f927d0dfd1c09ec31321f36890f0d05fc8,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,full_context,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.0028074420988559723,verification_failed,a16240b435b7e36a02858d8255386d47d425b57883e22ac146789aab3c1ef1fb,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,full_context,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.0032881180522963405,user_answer,a5a2933f31da77fa6162d53ef59c9e2cc5593606abfeb1a025d59a0620af10f9,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,full_context,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.0032130260951817036,user_answer,4c98cabb7b6c8c1272a039354318e4f927d0dfd1c09ec31321f36890f0d05fc8,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,matched_checking,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.0026704519987106323,verification_failed,a16240b435b7e36a02858d8255386d47d425b57883e22ac146789aab3c1ef1fb,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,matched_checking,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.0031517070019617677,user_answer,a5a2933f31da77fa6162d53ef59c9e2cc5593606abfeb1a025d59a0620af10f9,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,matched_checking,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.003276566043496132,user_answer,4c98cabb7b6c8c1272a039354318e4f927d0dfd1c09ec31321f36890f0d05fc8,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,no_recovery,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.0025937519967556,verification_failed,a16240b435b7e36a02858d8255386d47d425b57883e22ac146789aab3c1ef1fb,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,no_recovery,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,6,7,0.003203506930731237,user_answer,a5a2933f31da77fa6162d53ef59c9e2cc5593606abfeb1a025d59a0620af10f9,0,0
