bundle_id,replicate,policy,review_duration,case_id,agent_id,family,task_completed,wrong_transaction_committed,service_failure_loss,wrong_transaction_loss,initial_error,staged,reviewed,automatic_rejections,operational_loss
evaluation_06,0,search,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,0,search,1,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,1,no_review,2,train:129,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_06,1,no_review,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,no_review,2,train:101,2,modify,True,False,0,0,False,True,False,1,0
evaluation_06,1,fcfs,2,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,fcfs,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,fcfs,2,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,edf,2,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,edf,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,edf,2,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,uncertainty,2,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,uncertainty,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,uncertainty,2,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,greedy,2,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,greedy,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,greedy,2,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,search,2,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,search,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,search,2,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,no_review,1,train:129,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_06,1,no_review,1,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,1,no_review,1,train:101,2,modify,True,False,0,0,False,True,False,1,0
evaluation_06,1,fcfs,1,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,fcfs,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,1,fcfs,1,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,edf,1,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,edf,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,1,edf,1,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,uncertainty,1,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,uncertainty,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,1,uncertainty,1,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,greedy,1,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,greedy,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,1,greedy,1,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,1,search,1,train:129,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_06,1,search,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,1,search,1,train:101,2,modify,True,False,0,0,False,True,True,1,0
evaluation_06,2,no_review,2,train:129,0,cancel,True,False,0,0,False,True,False,3,0
evaluation_06,2,no_review,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,no_review,2,train:101,2,modify,True,False,0,0,False,True,False,2,0
evaluation_06,2,fcfs,2,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,fcfs,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,fcfs,2,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,edf,2,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,edf,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,edf,2,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,uncertainty,2,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,uncertainty,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,uncertainty,2,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,greedy,2,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,greedy,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,greedy,2,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,search,2,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,search,2,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,search,2,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,no_review,1,train:129,0,cancel,True,False,0,0,False,True,False,3,0
evaluation_06,2,no_review,1,train:045,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_06,2,no_review,1,train:101,2,modify,True,False,0,0,False,True,False,2,0
evaluation_06,2,fcfs,1,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,fcfs,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,2,fcfs,1,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,edf,1,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,edf,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,2,edf,1,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,uncertainty,1,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,uncertainty,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,2,uncertainty,1,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,greedy,1,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,greedy,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,2,greedy,1,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_06,2,search,1,train:129,0,cancel,True,False,0,0,False,True,True,3,0
evaluation_06,2,search,1,train:045,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_06,2,search,1,train:101,2,modify,True,False,0,0,False,True,True,2,0
evaluation_07,0,fcfs,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,0,fcfs,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,fcfs,1,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,edf,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,0,edf,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,edf,1,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,uncertainty,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,0,uncertainty,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,uncertainty,1,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,greedy,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,0,greedy,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,greedy,1,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,search,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,0,search,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,search,1,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,no_review,1,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,no_review,1,train:132,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_07,0,no_review,1,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,fcfs,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,fcfs,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,fcfs,2,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,edf,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,edf,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,edf,2,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,uncertainty,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,uncertainty,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,uncertainty,2,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,greedy,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,greedy,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,greedy,2,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,search,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,search,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,0,search,2,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,0,no_review,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,0,no_review,2,train:132,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_07,0,no_review,2,train:115,2,modify,False,False,4,0,False,False,False,6,4
evaluation_07,1,fcfs,1,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,fcfs,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,fcfs,1,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,edf,1,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,edf,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,edf,1,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,uncertainty,1,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,uncertainty,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,uncertainty,1,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,greedy,1,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,greedy,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,greedy,1,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,search,1,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,search,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,search,1,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,no_review,1,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,no_review,1,train:132,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_07,1,no_review,1,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,fcfs,2,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,fcfs,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,fcfs,2,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,edf,2,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,edf,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,edf,2,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,uncertainty,2,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,uncertainty,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,uncertainty,2,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,greedy,2,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,greedy,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,greedy,2,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,search,2,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,search,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,1,search,2,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,1,no_review,2,train:051,0,return_exchange,False,False,4,0,False,False,False,9,4
evaluation_07,1,no_review,2,train:132,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_07,1,no_review,2,train:115,2,modify,False,False,4,0,False,False,False,9,4
evaluation_07,2,fcfs,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,2,fcfs,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,fcfs,1,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,edf,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,2,edf,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,edf,1,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,uncertainty,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,2,uncertainty,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,uncertainty,1,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,greedy,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,2,greedy,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,greedy,1,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,search,1,train:051,0,return_exchange,True,False,0,0,False,True,True,2,0
evaluation_07,2,search,1,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,search,1,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,no_review,1,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,no_review,1,train:132,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_07,2,no_review,1,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,fcfs,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,fcfs,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,fcfs,2,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,edf,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,edf,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,edf,2,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,uncertainty,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,uncertainty,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,uncertainty,2,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,greedy,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,greedy,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,greedy,2,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,search,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,search,2,train:132,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_07,2,search,2,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_07,2,no_review,2,train:051,0,return_exchange,True,False,0,0,False,True,False,2,0
evaluation_07,2,no_review,2,train:132,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_07,2,no_review,2,train:115,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,0,edf,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,edf,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,edf,2,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,uncertainty,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,uncertainty,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,uncertainty,2,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,greedy,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,greedy,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,greedy,2,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,search,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,search,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,search,2,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,no_review,2,train:137,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_08,0,no_review,2,train:052,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_08,0,no_review,2,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,fcfs,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,fcfs,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,fcfs,2,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,edf,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,edf,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,edf,1,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,uncertainty,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,uncertainty,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,uncertainty,1,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,greedy,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,greedy,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,greedy,1,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,search,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,search,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,search,1,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,no_review,1,train:137,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_08,0,no_review,1,train:052,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_08,0,no_review,1,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,0,fcfs,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,0,fcfs,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,0,fcfs,1,train:118,2,modify,False,False,4,0,False,False,False,6,4
evaluation_08,1,edf,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,edf,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,edf,2,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,uncertainty,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,uncertainty,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,uncertainty,2,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,greedy,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,greedy,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,greedy,2,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,search,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,search,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,search,2,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,no_review,2,train:137,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_08,1,no_review,2,train:052,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_08,1,no_review,2,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,fcfs,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,fcfs,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,fcfs,2,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,edf,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,edf,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,edf,1,train:118,2,modify,True,False,0,0,True,True,True,1,0
evaluation_08,1,uncertainty,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,uncertainty,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,uncertainty,1,train:118,2,modify,True,False,0,0,True,True,True,1,0
evaluation_08,1,greedy,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,greedy,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,greedy,1,train:118,2,modify,True,False,0,0,True,True,True,1,0
evaluation_08,1,search,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,search,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,search,1,train:118,2,modify,True,False,0,0,True,True,True,1,0
evaluation_08,1,no_review,1,train:137,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_08,1,no_review,1,train:052,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_08,1,no_review,1,train:118,2,modify,False,True,4,4,True,True,False,1,8
evaluation_08,1,fcfs,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,1,fcfs,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,1,fcfs,1,train:118,2,modify,True,False,0,0,True,True,True,1,0
evaluation_08,2,edf,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,edf,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,edf,2,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,uncertainty,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,uncertainty,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,uncertainty,2,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,greedy,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,greedy,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,greedy,2,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,search,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,search,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,search,2,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,no_review,2,train:137,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_08,2,no_review,2,train:052,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_08,2,no_review,2,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,fcfs,2,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,fcfs,2,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,fcfs,2,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,edf,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,edf,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,edf,1,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,uncertainty,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,uncertainty,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,uncertainty,1,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,greedy,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,greedy,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,greedy,1,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,search,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,search,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,search,1,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,no_review,1,train:137,0,cancel,True,False,0,0,False,True,False,2,0
evaluation_08,2,no_review,1,train:052,1,return_exchange,True,False,0,0,False,True,False,1,0
evaluation_08,2,no_review,1,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_08,2,fcfs,1,train:137,0,cancel,True,False,0,0,False,True,True,2,0
evaluation_08,2,fcfs,1,train:052,1,return_exchange,True,False,0,0,False,True,True,1,0
evaluation_08,2,fcfs,1,train:118,2,modify,False,False,4,0,False,False,False,4,4
evaluation_09,0,uncertainty,1,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,uncertainty,1,train:159,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_09,0,uncertainty,1,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,greedy,1,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,greedy,1,train:159,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_09,0,greedy,1,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,search,1,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,search,1,train:159,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_09,0,search,1,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,no_review,1,train:120,0,modify,False,True,4,8,True,True,False,2,12
evaluation_09,0,no_review,1,train:159,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_09,0,no_review,1,train:054,2,return_exchange,False,True,4,4,True,True,False,1,8
evaluation_09,0,fcfs,1,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,fcfs,1,train:159,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_09,0,fcfs,1,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,edf,1,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,edf,1,train:159,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_09,0,edf,1,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,uncertainty,2,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,uncertainty,2,train:159,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_09,0,uncertainty,2,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,greedy,2,train:120,0,modify,True,False,0,0,True,True,True,2,0
evaluation_09,0,greedy,2,train:159,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_09,0,greedy,2,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,search,2,train:120,0,modify,False,True,4,8,True,True,False,2,12
evaluation_09,0,search,2,train:159,1,cancel,True,False,0,0,False,True,True,1,0
evaluation_09,0,search,2,train:054,2,return_exchange,True,False,0,0,True,True,True,1,0
evaluation_09,0,no_review,2,train:120,0,modify,False,True,4,8,True,True,False,2,12
evaluation_09,0,no_review,2,train:159,1,cancel,True,False,0,0,False,True,False,1,0
evaluation_09,0,no_review,2,train:054,2,return_exchange,False,True,4,4,True,True,False,1,8
evaluation_09,0,fcfs,2,train:120,0,modify,False,True,4,8,True,True,False,2,12
