bundle,condition_id,policy,input_hash,study,load,setup,budget,reviewer,contexts,loss,correct,unresolved,reviews,corrections,harms,abstentions,proposal_failures,review_failures,missed_useful,active_time,setup_time,switch_time,decision_time,coordination_time,session_offers,context_changes,repeated_context_inspections,expired_unreviewed,waiting_time,planning_and_controller_seconds
0,core_high_0.25_6_model,guarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0001839210744947195
0,core_high_0.25_6_model_risk,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0002922650892287493
0,core_high_0.25_6_model_risk,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,60,1,8,4,1,0,2,0,0,0,5.75,1.0,0.75,4.0,0.0,4,3,1,5,7.25,0.0003919940209016204
0,core_high_0.25_6_model_risk,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,72,0,9,4,0,0,2,0,0,1,5.25,0.75,0.5,4.0,0.0,4,2,0,5,3.75,0.0003862520679831505
0,core_high_0.25_6_model_risk,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,60,1,8,4,1,0,1,0,0,0,5.75,1.0,0.75,4.0,0.0,4,3,1,5,3.25,0.0003782999701797962
0,core_high_0.25_6_model_risk,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,60,1,8,4,1,0,1,0,0,0,5.25,0.75,0.5,4.0,0.0,4,2,0,5,2.75,0.00038483599200844765
0,core_high_0.25_6_model_risk,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,72,0,9,4,0,0,1,0,0,1,5.25,0.5,0.25,4.0,0.5,2,1,0,5,7.25,0.0003321151016280055
0,core_high_0.25_6_model_risk,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,60,1,8,4,1,0,1,0,0,0,5.75,1.0,0.75,4.0,0.0,4,3,1,5,3.25,0.0015063839964568615
0,core_high_0.25_6_model_risk,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,72,0,9,4,0,0,2,0,0,1,5.25,0.75,0.5,4.0,0.0,4,2,0,5,2.25,0.0006304270355030894
0,core_high_0.25_6_model_risk,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,60,1,8,4,1,0,1,0,0,0,5.25,0.75,0.5,4.0,0.0,4,2,1,5,4.75,0.0006631719879806042
0,core_high_0.25_6_model_risk,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,6,model_risk,related,72,0,9,4,0,0,3,0,0,1,5.75,1.0,0.75,4.0,0.0,4,3,1,5,4.25,0.0013792000245302916
0,core_high_0.25_12_ideal,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,72,0,9,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0002939880359917879
0,core_high_0.25_12_ideal,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,20,6,3,6,6,0,0,0,0,3,8.25,1.25,1.0,6.0,0.0,6,4,2,3,17.25,0.0004635310033336282
0,core_high_0.25_12_ideal,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,4,8,1,8,8,0,0,0,0,1,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.000523305032402277
0,core_high_0.25_12_ideal,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,24,5,4,5,5,0,0,0,0,4,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.00044142291881144047
0,core_high_0.25_12_ideal,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,20,6,3,6,6,0,0,0,0,3,7.75,1.0,0.75,6.0,0.0,6,3,1,3,12.25,0.00043970602564513683
0,core_high_0.25_12_ideal,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,20,6,3,6,6,0,0,0,0,3,8.25,1.0,0.75,6.0,0.5,4,3,1,3,20.25,0.00041991693433374166
0,core_high_0.25_12_ideal,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,24,5,4,5,5,0,0,0,0,4,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0013344230828806758
0,core_high_0.25_12_ideal,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,4,8,1,8,8,0,0,0,0,1,10.75,1.5,1.25,8.0,0.0,8,5,3,1,28.25,0.0007702780421823263
0,core_high_0.25_12_ideal,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,4,8,1,8,8,0,0,0,0,1,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0011272099800407887
0,core_high_0.25_12_ideal,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,ideal,related,8,7,2,7,7,0,0,0,0,2,10.0,1.5,1.25,7.0,0.25,6,5,3,2,21.75,0.0017509229946881533
0,core_high_0.25_12_model,no_review,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00021031894721090794
0,core_high_0.25_12_model,fifo,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.000190931954421103
0,core_high_0.25_12_model,edf,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018605194054543972
0,core_high_0.25_12_model,greedy,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00019216991495341063
0,core_high_0.25_12_model,density,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00019706296734511852
0,core_high_0.25_12_model,fixed_window,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018959795124828815
0,core_high_0.25_12_model,unguarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018448801711201668
0,core_high_0.25_12_model,sticky_edf,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018548197112977505
0,core_high_0.25_12_model,allocation,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0002085670130327344
0,core_high_0.25_12_model,guarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,12,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018645694945007563
0,core_high_0.25_12_model_risk,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00045793293975293636
0,core_high_0.25_12_model_risk,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,6,1,0,2,0,0,0,8.25,1.25,1.0,6.0,0.0,6,4,2,3,17.25,0.0004345850320532918
0,core_high_0.25_12_model_risk,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,8,1,0,3,0,0,0,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0005217220168560743
0,core_high_0.25_12_model_risk,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,5,1,0,1,0,0,0,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0003935720305889845
0,core_high_0.25_12_model_risk,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,6,1,0,1,0,0,0,7.75,1.0,0.75,6.0,0.0,6,3,1,3,12.25,0.0004368990194052458
0,core_high_0.25_12_model_risk,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,6,1,0,2,0,0,0,8.25,1.0,0.75,6.0,0.5,4,3,1,3,20.25,0.00042445992585271597
0,core_high_0.25_12_model_risk,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,5,1,0,1,0,0,0,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0013764890609309077
0,core_high_0.25_12_model_risk,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,8,1,0,3,0,0,0,10.75,1.5,1.25,8.0,0.0,8,5,3,1,28.25,0.000787246972322464
0,core_high_0.25_12_model_risk,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,8,1,0,3,0,0,0,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0011408220743760467
0,core_high_0.25_12_model_risk,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,12,model_risk,related,60,1,8,7,1,0,3,0,0,0,10.0,1.5,1.25,7.0,0.25,6,5,3,2,21.75,0.0018964329501613975
0,core_high_0.25_24_ideal,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,72,0,9,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0002975589595735073
0,core_high_0.25_24_ideal,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,20,6,3,6,6,0,0,0,0,3,8.25,1.25,1.0,6.0,0.0,6,4,2,3,17.25,0.0004447399405762553
0,core_high_0.25_24_ideal,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,4,8,1,8,8,0,0,0,0,1,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0005256120348349214
0,core_high_0.25_24_ideal,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,24,5,4,5,5,0,0,0,0,4,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0003838010597974062
0,core_high_0.25_24_ideal,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,20,6,3,6,6,0,0,0,0,3,7.75,1.0,0.75,6.0,0.0,6,3,1,3,12.25,0.0004368840018287301
0,core_high_0.25_24_ideal,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,20,6,3,6,6,0,0,0,0,3,8.25,1.0,0.75,6.0,0.5,4,3,1,3,20.25,0.0004159939708188176
0,core_high_0.25_24_ideal,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,24,5,4,5,5,0,0,0,0,4,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0013511680299416184
0,core_high_0.25_24_ideal,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,4,8,1,8,8,0,0,0,0,1,10.75,1.5,1.25,8.0,0.0,8,5,3,1,28.25,0.0008028240408748388
0,core_high_0.25_24_ideal,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,4,8,1,8,8,0,0,0,0,1,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0010948039125651121
0,core_high_0.25_24_ideal,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,ideal,related,8,7,2,7,7,0,0,0,0,2,10.0,1.5,1.25,7.0,0.25,6,5,3,2,21.75,0.0018020130228251219
0,core_high_0.25_24_model,no_review,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00024118507280945778
0,core_high_0.25_24_model,fifo,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0002059719990938902
0,core_high_0.25_24_model,edf,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018906407058238983
0,core_high_0.25_24_model,greedy,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018841703422367573
0,core_high_0.25_24_model,density,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0001934189349412918
0,core_high_0.25_24_model,fixed_window,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0002108210464939475
0,core_high_0.25_24_model,unguarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00019851501565426588
0,core_high_0.25_24_model,sticky_edf,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00020217092242091894
0,core_high_0.25_24_model,allocation,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0001880149357020855
0,core_high_0.25_24_model,guarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,0.25,24,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018957501742988825
0,core_high_0.25_24_model_risk,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.0003077730070799589
0,core_high_0.25_24_model_risk,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,6,1,0,2,0,0,0,8.25,1.25,1.0,6.0,0.0,6,4,2,3,17.25,0.00044521293602883816
0,core_high_0.25_24_model_risk,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,8,1,0,3,0,0,0,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0005502469139173627
0,core_high_0.25_24_model_risk,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,5,1,0,1,0,0,0,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0004181619733572006
0,core_high_0.25_24_model_risk,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,6,1,0,1,0,0,0,7.75,1.0,0.75,6.0,0.0,6,3,1,3,12.25,0.00047312001697719097
0,core_high_0.25_24_model_risk,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,6,1,0,2,0,0,0,8.25,1.0,0.75,6.0,0.5,4,3,1,3,20.25,0.0004201950505375862
0,core_high_0.25_24_model_risk,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,5,1,0,1,0,0,0,6.75,1.0,0.75,5.0,0.0,5,3,1,4,9.0,0.0013206589501351118
0,core_high_0.25_24_model_risk,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,8,1,0,3,0,0,0,10.75,1.5,1.25,8.0,0.0,8,5,3,1,28.25,0.0007660259725525975
0,core_high_0.25_24_model_risk,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,8,1,0,3,0,0,0,11.25,1.75,1.5,8.0,0.0,8,6,4,1,29.75,0.0011429740116000175
0,core_high_0.25_24_model_risk,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,0.25,24,model_risk,related,60,1,8,7,1,0,3,0,0,0,10.0,1.5,1.25,7.0,0.25,6,5,3,2,21.75,0.0017594409873709083
0,core_high_1_6_ideal,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,72,0,9,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00047320500016212463
0,core_high_1_6_ideal,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,52,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,5.25,0.0005540619604289532
0,core_high_1_6_ideal,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,52,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,4.25,0.000629156013019383
0,core_high_1_6_ideal,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,40,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,3.25,0.0005842719692736864
0,core_high_1_6_ideal,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,40,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,2.0,0.000695439986884594
0,core_high_1_6_ideal,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,52,3,6,3,3,0,0,0,0,6,5.5,2.0,0.25,3.0,0.25,2,1,0,6,5.25,0.00047253002412617207
0,core_high_1_6_ideal,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,40,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,2.0,0.0010544529650360346
0,core_high_1_6_ideal,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,52,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,4.25,0.0004660289268940687
0,core_high_1_6_ideal,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,44,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,3.25,0.0006275410996749997
0,core_high_1_6_ideal,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,ideal,related,52,3,6,3,3,0,0,0,0,6,5.25,2.0,0.25,3.0,0.0,3,1,0,6,4.25,0.0010248370235785842
0,core_high_1_6_model,no_review,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00022024603094905615
0,core_high_1_6_model,fifo,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018834706861525774
0,core_high_1_6_model,edf,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018282397650182247
0,core_high_1_6_model,greedy,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018401106353849173
0,core_high_1_6_model,density,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00026414194144308567
0,core_high_1_6_model,fixed_window,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00019225699361413717
0,core_high_1_6_model,unguarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00024104700423777103
0,core_high_1_6_model,sticky_edf,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00019002507906407118
0,core_high_1_6_model,allocation,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00018668605480343103
0,core_high_1_6_model,guarded,d46ebd661aa4d3dd625ed8566cf1ac25f0102db356dd82cb318b07bd800db34a,core,high,1,6,model,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00019138504285365343
0,core_high_1_6_model_risk,no_review,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,72,0,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0.00029318989254534245
0,core_high_1_6_model_risk,fifo,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,72,0,9,3,0,0,1,0,0,1,5.25,2.0,0.25,3.0,0.0,3,1,0,6,5.25,0.00034677202347666025
0,core_high_1_6_model_risk,edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,72,0,9,3,0,0,1,0,0,1,5.25,2.0,0.25,3.0,0.0,3,1,0,6,4.25,0.00035043200477957726
0,core_high_1_6_model_risk,greedy,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,60,1,8,3,1,0,1,0,0,0,5.25,2.0,0.25,3.0,0.0,3,1,0,6,3.25,0.0003258900251239538
0,core_high_1_6_model_risk,density,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,60,1,8,3,1,0,2,0,0,0,5.25,2.0,0.25,3.0,0.0,3,1,0,6,2.0,0.00035871192812919617
0,core_high_1_6_model_risk,fixed_window,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,72,0,9,3,0,0,1,0,0,1,5.5,2.0,0.25,3.0,0.25,2,1,0,6,5.25,0.00031375198159366846
0,core_high_1_6_model_risk,unguarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,60,1,8,3,1,0,2,0,0,0,5.25,2.0,0.25,3.0,0.0,3,1,0,6,2.0,0.0010132119059562683
0,core_high_1_6_model_risk,sticky_edf,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,72,0,9,3,0,0,1,0,0,1,5.25,2.0,0.25,3.0,0.0,3,1,0,6,4.25,0.0004352109972387552
0,core_high_1_6_model_risk,allocation,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,60,1,8,3,1,0,1,0,0,0,5.25,2.0,0.25,3.0,0.0,3,1,0,6,3.25,0.0009883770253509283
0,core_high_1_6_model_risk,guarded,5df3ddb99c74b3ee107e276dec15290990d65f841e9b5da3609159c0d682da93,core,high,1,6,model_risk,related,72,0,9,3,0,0,1,0,0,1,5.25,2.0,0.25,3.0,0.0,3,1,0,6,4.25,0.0010171360336244106
