agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,tick,pending_count,eligible_count,selected,planning_seconds,ordered_subsets_evaluated,choice_frozen_greedy,choice_frozen_delay,choice_frozen_edf,choice_pooled_greedy,choice_pooled_delay,choice_pooled_edf,choice_analytical_greedy,choice_analytical_delay,choice_analytical_edf
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,1,2,2,a1j0,3.822892904281616e-05,5,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0,a2j0,a1j0,a1j0
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,2,1,1,a2j0,1.6048550605773926e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,3,0,0,,5.628913640975952e-06,1,,,,,,,,,
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,4,0,0,,4.909932613372803e-06,1,,,,,,,,,
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,5,0,0,,7.059425115585327e-06,1,,,,,,,,,
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,6,3,3,a0j1,4.449300467967987e-05,16,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,7,2,2,a1j1,1.9567087292671204e-05,5,a2j1,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1,a1j1,a2j1
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,8,1,1,a2j1,1.2909993529319763e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,9,0,0,,4.587695002555847e-06,1,,,,,,,,,
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,10,0,0,,3.6600977182388306e-06,1,,,,,,,,,
3,8,2,12,6,48,objective_development,12,delay,1,frozen,objective_development/competition/412/a3/s1/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,11,0,0,,8.871778845787048e-06,1,,,,,,,,,
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,0,3,3,a0j0,4.607066512107849e-05,16,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,2,1,1,a2j0,1.409091055393219e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,4,0,0,,6.528571248054504e-06,1,,,,,,,,,
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,5,0,0,,3.25031578540802e-06,1,,,,,,,,,
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,6,3,3,a0j1,5.022995173931122e-05,16,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,8,2,2,a2j1,2.2999942302703857e-05,5,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,10,1,0,,6.839632987976074e-06,1,,,,,,,,,
3,0,3,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda0,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,11,0,0,,8.191913366317749e-06,1,,,,,,,,,
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,0,3,3,a0j0,6.66305422782898e-05,16,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,2,1,1,a2j0,2.096034586429596e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,4,0,0,,8.411705493927002e-06,1,,,,,,,,,
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,5,0,0,,4.079192876815796e-06,1,,,,,,,,,
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,6,3,3,a0j1,4.2028725147247314e-05,16,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,8,2,2,a2j1,3.636069595813751e-05,5,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,10,1,0,,8.672475814819336e-06,1,,,,,,,,,
3,4,4,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda4,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,11,0,0,,5.271285772323608e-06,1,,,,,,,,,
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,0,3,3,a0j0,0.0001698378473520279,16,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,2,1,1,a2j0,1.6650184988975525e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,4,0,0,,5.2694231271743774e-06,1,,,,,,,,,
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,5,0,0,,9.441748261451721e-06,1,,,,,,,,,
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,6,3,3,a0j1,4.347972571849823e-05,16,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1,a0j1
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,8,2,2,a2j1,3.7940219044685364e-05,5,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,10,1,0,,6.468966603279114e-06,1,,,,,,,,,
3,8,5,12,6,48,objective_development,12,delay,2,frozen,objective_development/competition/412/a3/s2/frozen/delay/lambda8,c7ee5b55d3fd1ba5400052265dd28b8dfef2ac3819d5bcdd7ee0c700617d1797,412,competition,11,0,0,,3.939494490623474e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,0,3,3,a3j0,9.423866868019104e-05,16,a0j0,a3j0,a0j0,a0j0,a0j0,a0j0,a3j0,a3j0,a0j0
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,1,5,4,a0j0,0.00012311898171901703,65,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,2,3,3,a1j0,4.4751912355422974e-05,16,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,3,2,2,a5j0,2.000853419303894e-05,5,a2j0,a5j0,a5j0,a2j0,a5j0,a5j0,a2j0,a5j0,a5j0
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,4,1,1,a2j0,1.5290454030036926e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,5,0,0,,4.759058356285095e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,6,0,0,,4.133209586143494e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,7,0,0,,4.4014304876327515e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,8,4,3,a2j1,6.776861846446991e-05,16,a0j1,a2j1,a2j1,a0j1,a2j1,a2j1,a0j1,a0j1,a2j1
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,9,5,4,a0j1,0.00011901929974555969,65,a0j1,a0j1,a3j1,a0j1,a0j1,a3j1,a0j1,a0j1,a3j1
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,10,2,2,a5j1,2.687983214855194e-05,5,a1j1,a5j1,a5j1,a1j1,a5j1,a5j1,a1j1,a5j1,a5j1
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,11,1,1,a1j1,1.5310943126678467e-05,2,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,12,0,0,,4.63239848613739e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,13,0,0,,7.2196125984191895e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,14,0,0,,3.7904828786849976e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,15,0,0,,3.0510127544403076e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,16,2,2,a0j2,3.0260533094406128e-05,5,a0j2,a0j2,a3j2,a0j2,a0j2,a3j2,a0j2,a0j2,a3j2
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,17,5,5,a2j2,0.0006079245358705521,326,a2j2,a2j2,a3j2,a2j2,a2j2,a3j2,a2j2,a2j2,a3j2
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,18,3,3,a1j2,4.5379623770713806e-05,16,a1j2,a1j2,a1j2,a1j2,a1j2,a1j2,a1j2,a1j2,a1j2
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,19,2,2,a4j2,1.96993350982666e-05,5,a5j2,a4j2,a4j2,a5j2,a4j2,a4j2,a5j2,a4j2,a4j2
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,20,1,1,a5j2,1.1252239346504211e-05,2,a5j2,a5j2,a5j2,a5j2,a5j2,a5j2,a5j2,a5j2,a5j2
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,21,0,0,,7.679685950279236e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,22,0,0,,3.7401914596557617e-06,1,,,,,,,,,
6,0,6,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda0,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,23,0,0,,2.769753336906433e-06,1,,,,,,,,,
6,4,7,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda4,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,0,3,3,a0j0,4.4541433453559875e-05,16,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a3j0,a3j0,a0j0
6,4,7,24,18,210,objective_development,36,delay,1,frozen,objective_development/larger/412/a6/s1/frozen/delay/lambda4,b1cc9d538ab4be3713eef556528d6ba1cc4b990867e701479041e8815f9e1c8f,412,larger,1,5,5,a1j0,0.001026000827550888,326,a1j0,a1j0,a4j0,a1j0,a1j0,a4j0,a3j0,a1j0,a4j0
