id,replicate,method,budget,error_weight,failed_calls,tasks,project_correct,correct,incorrect,unfinished,loss,questions,distinct_questions,repeated_questions,incorrect_scope_transfers,initial_predicted_loss,final_predicted_loss,predicted_benefit,realized_benefit,planning_nodes,planning_caps
MUL0051.json,0,depth2,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.8635363902959212,0.8635363902959212,0.0,0,0,0
MUL0051.json,0,depth2,1,2.0,0,2,1,2,0,0,0,1,1,0,0,0.8635363902959212,0.5381231671554254,0.3254132231404958,0,7,0
MUL0051.json,0,depth2,2,2.0,0,2,1,2,0,0,0,2,2,0,0,0.8635363902959212,0.12903225806451624,0.734504132231405,0,24,0
MUL0051.json,0,depth2,4,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,depth2,6,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,depth2,unlimited,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,depth3,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.8635363902959212,0.8635363902959212,0.0,0,0,0
MUL0051.json,0,depth3,1,2.0,0,2,1,2,0,0,0,1,1,0,0,0.8635363902959212,0.5381231671554254,0.3254132231404958,0,7,0
MUL0051.json,0,depth3,2,2.0,0,2,1,2,0,0,0,2,2,0,0,0.8635363902959212,0.12903225806451624,0.734504132231405,0,24,0
MUL0051.json,0,depth3,4,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,39,0
MUL0051.json,0,depth3,6,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,39,0
MUL0051.json,0,depth3,unlimited,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,39,0
MUL0051.json,0,generic2,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.8635363902959212,0.8635363902959212,0.0,0,0,0
MUL0051.json,0,generic2,1,2.0,0,2,1,2,0,0,0,1,1,0,0,0.8635363902959212,0.5381231671554254,0.3254132231404958,0,7,0
MUL0051.json,0,generic2,2,2.0,0,2,1,2,0,0,0,2,2,0,0,0.8635363902959212,0.12903225806451624,0.734504132231405,0,24,0
MUL0051.json,0,generic2,4,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,generic2,6,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,generic2,unlimited,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,no_scope,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.8635363902959212,0.8635363902959212,0.0,0,0,0
MUL0051.json,0,no_scope,1,2.0,0,2,1,2,0,0,0,1,1,0,0,0.8635363902959212,0.5381231671554254,0.3254132231404958,0,7,0
MUL0051.json,0,no_scope,2,2.0,0,2,1,2,0,0,0,2,2,0,0,0.8635363902959212,0.12903225806451624,0.734504132231405,0,24,0
MUL0051.json,0,no_scope,4,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,no_scope,6,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,no_scope,unlimited,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,request_specific,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.8635363902959212,0.8635363902959212,0.0,0,0,0
MUL0051.json,0,request_specific,1,2.0,0,2,1,2,0,0,0,1,1,0,0,0.8635363902959212,0.5381231671554254,0.3254132231404958,0,7,0
MUL0051.json,0,request_specific,2,2.0,0,2,1,2,0,0,0,2,2,0,0,0.8635363902959212,0.12903225806451624,0.734504132231405,0,24,0
MUL0051.json,0,request_specific,4,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,request_specific,6,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,request_specific,unlimited,2.0,0,2,1,2,0,0,0,3,3,0,0,0.8635363902959212,0.0,0.8635363902959212,0,31,0
MUL0051.json,0,ideal_depth2,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,1,2.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,2,2.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,4,2.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,6,2.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,unlimited,2.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,semantic_memory,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,1,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,2,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,4,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,6,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,unlimited,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,full_history,0,4.0,0,2,1,2,0,0,0,0,0,0,0,1.3401920438957475,1.3401920438957475,0.0,0,0,0
MUL0051.json,0,full_history,1,4.0,0,2,1,2,0,0,0,0,0,0,0,1.3401920438957475,1.3401920438957475,0.0,0,0,0
MUL0051.json,0,full_history,2,4.0,0,2,1,2,0,0,0,0,0,0,0,1.3401920438957475,1.3401920438957475,0.0,0,0,0
MUL0051.json,0,full_history,4,4.0,0,2,1,2,0,0,0,0,0,0,0,1.3401920438957475,1.3401920438957475,0.0,0,0,0
MUL0051.json,0,full_history,6,4.0,0,2,1,2,0,0,0,0,0,0,0,1.3401920438957475,1.3401920438957475,0.0,0,0,0
MUL0051.json,0,full_history,unlimited,4.0,0,2,1,2,0,0,0,0,0,0,0,1.3401920438957475,1.3401920438957475,0.0,0,0,0
MUL0051.json,0,one_step,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,one_step,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,7,0
MUL0051.json,0,one_step,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.8181818181818183,0.43988269794721413,1.0,12,0
MUL0051.json,0,one_step,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,15,0
MUL0051.json,0,one_step,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,15,0
MUL0051.json,0,one_step,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,15,0
MUL0051.json,0,completion,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,completion,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,0,0
MUL0051.json,0,completion,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.8181818181818183,0.43988269794721413,1.0,0,0
MUL0051.json,0,completion,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,0,0
MUL0051.json,0,completion,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,0,0
MUL0051.json,0,completion,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,0,0
MUL0051.json,0,depth2,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,depth2,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,7,0
MUL0051.json,0,depth2,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.2580645161290325,1.0,1.0,24,0
MUL0051.json,0,depth2,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,depth2,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,depth2,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,depth3,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,depth3,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,7,0
MUL0051.json,0,depth3,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.2580645161290325,1.0,1.0,24,0
MUL0051.json,0,depth3,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,39,0
MUL0051.json,0,depth3,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,39,0
MUL0051.json,0,depth3,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,39,0
MUL0051.json,0,generic2,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,generic2,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,7,0
MUL0051.json,0,generic2,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.2580645161290325,1.0,1.0,24,0
MUL0051.json,0,generic2,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,generic2,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,generic2,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,no_scope,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,no_scope,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,7,0
MUL0051.json,0,no_scope,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.2580645161290325,1.0,1.0,24,0
MUL0051.json,0,no_scope,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,no_scope,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,no_scope,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,request_specific,0,4.0,0,2,0,1,0,1,1.0,0,0,0,0,1.2580645161290325,1.2580645161290325,0.0,0.0,0,0
MUL0051.json,0,request_specific,1,4.0,0,2,0,1,0,1,1.0,1,1,0,0,1.2580645161290325,1.0,0.2580645161290325,0.0,7,0
MUL0051.json,0,request_specific,2,4.0,0,2,1,2,0,0,0,2,2,0,0,1.2580645161290325,0.2580645161290325,1.0,1.0,24,0
MUL0051.json,0,request_specific,4,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,request_specific,6,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,request_specific,unlimited,4.0,0,2,1,2,0,0,0,3,3,0,0,1.2580645161290325,0.0,1.2580645161290325,1.0,31,0
MUL0051.json,0,ideal_depth2,0,4.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,1,4.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,2,4.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,4,4.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,6,4.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,unlimited,4.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,semantic_memory,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,1,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,2,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,4,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,6,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,semantic_memory,unlimited,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,full_history,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.7407407407407405,1.7407407407407405,0.0,0.0,0,0
MUL0051.json,0,full_history,1,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.7407407407407405,1.7407407407407405,0.0,0.0,0,0
MUL0051.json,0,full_history,2,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.7407407407407405,1.7407407407407405,0.0,0.0,0,0
MUL0051.json,0,full_history,4,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.7407407407407405,1.7407407407407405,0.0,0.0,0,0
MUL0051.json,0,full_history,6,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.7407407407407405,1.7407407407407405,0.0,0.0,0,0
MUL0051.json,0,full_history,unlimited,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.7407407407407405,1.7407407407407405,0.0,0.0,0,0
MUL0051.json,0,one_step,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,one_step,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,one_step,2,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,one_step,4,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,one_step,6,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,one_step,unlimited,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,completion,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,completion,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,0,0
MUL0051.json,0,completion,2,8.0,0,2,0,1,0,1,1.0,2,2,0,0,1.516129032258065,1.0,0.516129032258065,0.0,0,0
MUL0051.json,0,completion,4,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,0,0
MUL0051.json,0,completion,6,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,0,0
MUL0051.json,0,completion,unlimited,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,0,0
MUL0051.json,0,depth2,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,depth2,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,depth2,2,8.0,0,2,1,2,0,0,0,2,2,0,0,1.516129032258065,0.516129032258065,1.0,1.0,24,0
MUL0051.json,0,depth2,4,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,depth2,6,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,depth2,unlimited,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,depth3,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,depth3,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,depth3,2,8.0,0,2,1,2,0,0,0,2,2,0,0,1.516129032258065,0.516129032258065,1.0,1.0,24,0
MUL0051.json,0,depth3,4,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,39,0
MUL0051.json,0,depth3,6,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,39,0
MUL0051.json,0,depth3,unlimited,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,39,0
MUL0051.json,0,generic2,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,generic2,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,generic2,2,8.0,0,2,1,2,0,0,0,2,2,0,0,1.516129032258065,0.516129032258065,1.0,1.0,24,0
MUL0051.json,0,generic2,4,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,generic2,6,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,generic2,unlimited,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,no_scope,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,no_scope,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,no_scope,2,8.0,0,2,1,2,0,0,0,2,2,0,0,1.516129032258065,0.516129032258065,1.0,1.0,24,0
MUL0051.json,0,no_scope,4,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,no_scope,6,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,no_scope,unlimited,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,request_specific,0,8.0,0,2,0,1,0,1,1.0,0,0,0,0,1.516129032258065,1.516129032258065,0.0,0.0,0,0
MUL0051.json,0,request_specific,1,8.0,0,2,0,1,0,1,1.0,1,1,0,0,1.516129032258065,1.0,0.516129032258065,0.0,7,0
MUL0051.json,0,request_specific,2,8.0,0,2,1,2,0,0,0,2,2,0,0,1.516129032258065,0.516129032258065,1.0,1.0,24,0
MUL0051.json,0,request_specific,4,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,request_specific,6,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,request_specific,unlimited,8.0,0,2,1,2,0,0,0,3,3,0,0,1.516129032258065,0.0,1.516129032258065,1.0,31,0
MUL0051.json,0,ideal_depth2,0,8.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,1,8.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,2,8.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,4,8.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,6,8.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,0,ideal_depth2,unlimited,8.0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
MUL0051.json,1,semantic_memory,0,2.0,0,2,0,1,0,1,1.0,0,0,0,0,1.1290322580645162,1.1290322580645162,0.0,0.0,0,0
MUL0051.json,1,semantic_memory,1,2.0,0,2,1,2,0,0,0,1,1,0,0,1.1290322580645162,0.5381231671554254,0.5909090909090908,1.0,0,0
MUL0051.json,1,semantic_memory,2,2.0,0,2,1,2,0,0,0,1,1,0,0,1.1290322580645162,0.5381231671554254,0.5909090909090908,1.0,0,0
MUL0051.json,1,semantic_memory,4,2.0,0,2,1,2,0,0,0,1,1,0,0,1.1290322580645162,0.5381231671554254,0.5909090909090908,1.0,0,0
MUL0051.json,1,semantic_memory,6,2.0,0,2,1,2,0,0,0,1,1,0,0,1.1290322580645162,0.5381231671554254,0.5909090909090908,1.0,0,0
MUL0051.json,1,semantic_memory,unlimited,2.0,0,2,1,2,0,0,0,1,1,0,0,1.1290322580645162,0.5381231671554254,0.5909090909090908,1.0,0,0
MUL0051.json,1,full_history,0,2.0,0,2,1,2,0,0,0,0,0,0,0,0.6700960219478738,0.6700960219478738,0.0,0,0,0
MUL0051.json,1,full_history,1,2.0,0,2,1,2,0,0,0,0,0,0,0,0.6700960219478738,0.6700960219478738,0.0,0,0,0
MUL0051.json,1,full_history,2,2.0,0,2,1,2,0,0,0,0,0,0,0,0.6700960219478738,0.6700960219478738,0.0,0,0,0
MUL0051.json,1,full_history,4,2.0,0,2,1,2,0,0,0,0,0,0,0,0.6700960219478738,0.6700960219478738,0.0,0,0,0
