id,replicate,method,budget,error_weight,episode_seconds,planning_seconds,planning_calls,max_nodes
MUL0051.json,0,depth3,6,2.0,0.0015326369320973754,0.001053601037710905,3,27
MUL0051.json,0,depth3,unlimited,2.0,0.0014689499512314796,0.0009397940011695027,3,27
MUL0051.json,0,generic2,0,2.0,0.0003548460081219673,0,0,0
MUL0051.json,0,generic2,1,2.0,0.0005464550340548158,0.0001480350038036704,1,7
MUL0051.json,0,generic2,2,2.0,0.0009700520895421505,0.0005460610846057534,2,19
MUL0051.json,0,generic2,4,2.0,0.0016309039201587439,0.0011055530048906803,3,19
MUL0051.json,0,generic2,6,2.0,0.0016899890033528209,0.000912572955712676,3,19
MUL0051.json,0,generic2,unlimited,2.0,0.0014003979740664363,0.0008928581373766065,3,19
MUL0051.json,0,no_scope,0,2.0,0.00036671000998467207,0,0,0
MUL0051.json,0,no_scope,1,2.0,0.0005740249762311578,0.00015941401943564415,1,7
MUL0051.json,0,no_scope,2,2.0,0.0010923640802502632,0.0006602819776162505,2,19
MUL0051.json,0,no_scope,4,2.0,0.0012317650252953172,0.000756195979192853,3,19
MUL0051.json,0,no_scope,6,2.0,0.0012735499767586589,0.0008103700820356607,3,19
MUL0051.json,0,no_scope,unlimited,2.0,0.0012165890075266361,0.0007453259313479066,3,19
MUL0051.json,0,request_specific,0,2.0,0.0003615689929574728,0,0,0
MUL0051.json,0,request_specific,1,2.0,0.00056735600810498,0.00014619901776313782,1,7
MUL0051.json,0,request_specific,2,2.0,0.0010975359473377466,0.0006336279911920428,2,19
MUL0051.json,0,request_specific,4,2.0,0.0013135100016370416,0.000833502970635891,3,19
MUL0051.json,0,request_specific,6,2.0,0.0012671640142798424,0.0007407770026475191,3,19
MUL0051.json,0,request_specific,unlimited,2.0,0.0012676379410549998,0.000791804981417954,3,19
MUL0051.json,0,ideal_depth2,0,2.0,0.00036303605884313583,0,0,0
MUL0051.json,0,ideal_depth2,1,2.0,0.0003723349655047059,0,0,0
MUL0051.json,0,ideal_depth2,2,2.0,0.0003652329323813319,0,0,0
MUL0051.json,0,ideal_depth2,4,2.0,0.000532301957719028,0,0,0
MUL0051.json,0,ideal_depth2,6,2.0,0.0003864050377160311,0,0,0
MUL0051.json,0,ideal_depth2,unlimited,2.0,0.00046240200754255056,0,0,0
MUL0051.json,0,semantic_memory,0,4.0,0.0003706889692693949,0,0,0
MUL0051.json,0,semantic_memory,1,4.0,0.000681215082295239,0,0,0
MUL0051.json,0,semantic_memory,2,4.0,0.0003441680455580354,0,0,0
MUL0051.json,0,semantic_memory,4,4.0,0.0004338719882071018,0,0,0
MUL0051.json,0,semantic_memory,6,4.0,0.0004760910524055362,0,0,0
MUL0051.json,0,semantic_memory,unlimited,4.0,0.00033059308771044016,0,0,0
MUL0051.json,0,full_history,0,4.0,0.0003556840820237994,0,0,0
MUL0051.json,0,full_history,1,4.0,0.0003803279250860214,0,0,0
MUL0051.json,0,full_history,2,4.0,0.00035411003045737743,0,0,0
MUL0051.json,0,full_history,4,4.0,0.00035071198362857103,0,0,0
MUL0051.json,0,full_history,6,4.0,0.0003508860245347023,0,0,0
MUL0051.json,0,full_history,unlimited,4.0,0.00035181897692382336,0,0,0
MUL0051.json,0,one_step,0,4.0,0.00028394395485520363,0,0,0
MUL0051.json,0,one_step,1,4.0,0.0005077619571238756,0.00016461405903100967,1,7
MUL0051.json,0,one_step,2,4.0,0.000736247980967164,0.0002720679622143507,2,7
MUL0051.json,0,one_step,4,4.0,0.0009339159587398171,0.00044294598046690226,3,7
MUL0051.json,0,one_step,6,4.0,0.0008173530222848058,0.00033657101448625326,3,7
MUL0051.json,0,one_step,unlimited,4.0,0.0008146630134433508,0.00034194206818938255,3,7
MUL0051.json,0,completion,0,4.0,0.0002732920693233609,0,0,0
MUL0051.json,0,completion,1,4.0,0.0010799809824675322,0,0,0
MUL0051.json,0,completion,2,4.0,0.000507647986523807,0,0,0
MUL0051.json,0,completion,4,4.0,0.0005504369037225842,0,0,0
MUL0051.json,0,completion,6,4.0,0.0005516560049727559,0,0,0
MUL0051.json,0,completion,unlimited,4.0,0.000554803991690278,0,0,0
MUL0051.json,0,depth2,0,4.0,0.00027441803831607103,0,0,0
MUL0051.json,0,depth2,1,4.0,0.000454285996966064,0.00014484301209449768,1,7
MUL0051.json,0,depth2,2,4.0,0.0009600740158930421,0.0005297270836308599,2,19
MUL0051.json,0,depth2,4,4.0,0.0012628750409930944,0.0008020219393074512,3,19
MUL0051.json,0,depth2,6,4.0,0.0011786590330302715,0.0007073660381138325,3,19
MUL0051.json,0,depth2,unlimited,4.0,0.0013064669910818338,0.0006843289593234658,3,19
MUL0051.json,0,depth3,0,4.0,0.00033470906782895327,0,0,0
MUL0051.json,0,depth3,1,4.0,0.00046312506310641766,0.00014856993220746517,1,7
MUL0051.json,0,depth3,2,4.0,0.0010734660318121314,0.0006517951842397451,2,19
MUL0051.json,0,depth3,4,4.0,0.0014250000240281224,0.0009618521435186267,3,27
MUL0051.json,0,depth3,6,4.0,0.0015691120643168688,0.0011094599030911922,3,27
MUL0051.json,0,depth3,unlimited,4.0,0.0014778380282223225,0.001017451984807849,3,27
MUL0051.json,0,generic2,0,4.0,0.00042503292206674814,0,0,0
MUL0051.json,0,generic2,1,4.0,0.0004930119030177593,0.00015524798072874546,1,7
MUL0051.json,0,generic2,2,4.0,0.001252564019523561,0.0007772929966449738,2,19
MUL0051.json,0,generic2,4,4.0,0.0017371299909427762,0.0010837269946932793,3,19
MUL0051.json,0,generic2,6,4.0,0.0016083469381555915,0.0008992260554805398,3,19
MUL0051.json,0,generic2,unlimited,4.0,0.0015895969700068235,0.000996459973976016,3,19
MUL0051.json,0,no_scope,0,4.0,0.00031234207563102245,0,0,0
MUL0051.json,0,no_scope,1,4.0,0.0007032069843262434,0.0002648050431162119,1,7
MUL0051.json,0,no_scope,2,4.0,0.0014123868895694613,0.0008581690490245819,2,19
MUL0051.json,0,no_scope,4,4.0,0.001564527046866715,0.0007470499258488417,3,19
MUL0051.json,0,no_scope,6,4.0,0.0014878419460728765,0.0009323799749836326,3,19
MUL0051.json,0,no_scope,unlimited,4.0,0.0013160399394109845,0.0007930671563372016,3,19
MUL0051.json,0,request_specific,0,4.0,0.0002952819922938943,0,0,0
MUL0051.json,0,request_specific,1,4.0,0.000656746095046401,0.00030365295242518187,1,7
MUL0051.json,0,request_specific,2,4.0,0.0009957969887182117,0.000544078997336328,2,19
MUL0051.json,0,request_specific,4,4.0,0.00164243602193892,0.00107663800008595,3,19
MUL0051.json,0,request_specific,6,4.0,0.0012020569993183017,0.0007222279673442245,3,19
MUL0051.json,0,request_specific,unlimited,4.0,0.002150477026589215,0.0016795860137790442,3,19
MUL0051.json,0,ideal_depth2,0,4.0,0.0003507001092657447,0,0,0
MUL0051.json,0,ideal_depth2,1,4.0,0.0003576129674911499,0,0,0
MUL0051.json,0,ideal_depth2,2,4.0,0.000356379896402359,0,0,0
MUL0051.json,0,ideal_depth2,4,4.0,0.0003672050079330802,0,0,0
MUL0051.json,0,ideal_depth2,6,4.0,0.0004263479495421052,0,0,0
MUL0051.json,0,ideal_depth2,unlimited,4.0,0.00036324700340628624,0,0,0
MUL0051.json,0,semantic_memory,0,8.0,0.0002676800359040499,0,0,0
MUL0051.json,0,semantic_memory,1,8.0,0.00034250994212925434,0,0,0
MUL0051.json,0,semantic_memory,2,8.0,0.0003116009756922722,0,0,0
MUL0051.json,0,semantic_memory,4,8.0,0.00027716904878616333,0,0,0
MUL0051.json,0,semantic_memory,6,8.0,0.00027489603962749243,0,0,0
MUL0051.json,0,semantic_memory,unlimited,8.0,0.00032218091655522585,0,0,0
MUL0051.json,0,full_history,0,8.0,0.00026899296790361404,0,0,0
MUL0051.json,0,full_history,1,8.0,0.0002749309642240405,0,0,0
MUL0051.json,0,full_history,2,8.0,0.00028030003886669874,0,0,0
MUL0051.json,0,full_history,4,8.0,0.0002763330703601241,0,0,0
MUL0051.json,0,full_history,6,8.0,0.00027394702192395926,0,0,0
MUL0051.json,0,full_history,unlimited,8.0,0.00032182305585592985,0,0,0
MUL0051.json,0,one_step,0,8.0,0.00030624005012214184,0,0,0
MUL0051.json,0,one_step,1,8.0,0.0006393829826265574,0.00015298696234822273,1,7
MUL0051.json,0,one_step,2,8.0,0.0005734229926019907,0.0001509740250185132,1,7
MUL0051.json,0,one_step,4,8.0,0.0005564349703490734,0.0001491829752922058,1,7
MUL0051.json,0,one_step,6,8.0,0.0006745019927620888,0.0002634280826896429,1,7
MUL0051.json,0,one_step,unlimited,8.0,0.0006853831000626087,0.0001426370581611991,1,7
MUL0051.json,0,completion,0,8.0,0.00027478800620883703,0,0,0
MUL0051.json,0,completion,1,8.0,0.00035720900632441044,0,0,0
MUL0051.json,0,completion,2,8.0,0.0004491540603339672,0,0,0
MUL0051.json,0,completion,4,8.0,0.0006726500578224659,0,0,0
MUL0051.json,0,completion,6,8.0,0.000557677005417645,0,0,0
MUL0051.json,0,completion,unlimited,8.0,0.0005678440211340785,0,0,0
MUL0051.json,0,depth2,0,8.0,0.000368422013707459,0,0,0
MUL0051.json,0,depth2,1,8.0,0.00048164697363972664,0.0001596640795469284,1,7
MUL0051.json,0,depth2,2,8.0,0.0012892099330201745,0.0008141440339386463,2,19
MUL0051.json,0,depth2,4,8.0,0.0013095489703118801,0.0008086450397968292,3,19
MUL0051.json,0,depth2,6,8.0,0.0013877290766686201,0.0008648969233036041,3,19
MUL0051.json,0,depth2,unlimited,8.0,0.0011856730561703444,0.0007151550380513072,3,19
MUL0051.json,0,depth3,0,8.0,0.0003877070266753435,0,0,0
MUL0051.json,0,depth3,1,8.0,0.0004562640096992254,0.0001460709609091282,1,7
MUL0051.json,0,depth3,2,8.0,0.000965447979979217,0.000535902101546526,2,19
MUL0051.json,0,depth3,4,8.0,0.0015596910379827023,0.0010810368694365025,3,27
MUL0051.json,0,depth3,6,8.0,0.0016890959814190865,0.0011918190866708755,3,27
MUL0051.json,0,depth3,unlimited,8.0,0.0018700079526752234,0.001232262933626771,3,27
MUL0051.json,0,generic2,0,8.0,0.0003115880535915494,0,0,0
MUL0051.json,0,generic2,1,8.0,0.00048592197708785534,0.0001593200722709298,1,7
MUL0051.json,0,generic2,2,8.0,0.0011483279522508383,0.0006955589633435011,2,19
MUL0051.json,0,generic2,4,8.0,0.0012332129990682006,0.0007282389560714364,3,19
MUL0051.json,0,generic2,6,8.0,0.0014345189556479454,0.0009644120000302792,3,19
MUL0051.json,0,generic2,unlimited,8.0,0.00121799495536834,0.0007504411041736603,3,19
MUL0051.json,0,no_scope,0,8.0,0.00027666904497891665,0,0,0
MUL0051.json,0,no_scope,1,8.0,0.0005640150047838688,0.00025050598196685314,1,7
MUL0051.json,0,no_scope,2,8.0,0.0009779119864106178,0.0005362288793548942,2,19
MUL0051.json,0,no_scope,4,8.0,0.0013408469967544079,0.0008454490453004837,3,19
MUL0051.json,0,no_scope,6,8.0,0.0012064299080520868,0.0007343940669670701,3,19
MUL0051.json,0,no_scope,unlimited,8.0,0.0019384410697966814,0.001469191862270236,3,19
MUL0051.json,0,request_specific,0,8.0,0.00027621991466730833,0,0,0
MUL0051.json,0,request_specific,1,8.0,0.0004575320053845644,0.0001471320865675807,1,7
MUL0051.json,0,request_specific,2,8.0,0.0009529950330033898,0.0005307450192049146,2,19
MUL0051.json,0,request_specific,4,8.0,0.0012636360479518771,0.0007961841765791178,3,19
MUL0051.json,0,request_specific,6,8.0,0.0011697759618982673,0.0007044480880722404,3,19
MUL0051.json,0,request_specific,unlimited,8.0,0.0012403479777276516,0.0007843950297683477,3,19
MUL0051.json,0,ideal_depth2,0,8.0,0.00035117892548441887,0,0,0
MUL0051.json,0,ideal_depth2,1,8.0,0.0003873719833791256,0,0,0
MUL0051.json,0,ideal_depth2,2,8.0,0.00036549591459333897,0,0,0
MUL0051.json,0,ideal_depth2,4,8.0,0.00036996102426201105,0,0,0
MUL0051.json,0,ideal_depth2,6,8.0,0.0003738540690392256,0,0,0
MUL0051.json,0,ideal_depth2,unlimited,8.0,0.0003678819630295038,0,0,0
MUL0051.json,1,semantic_memory,0,2.0,0.00027389591559767723,0,0,0
MUL0051.json,1,semantic_memory,1,2.0,0.000426787999458611,0,0,0
MUL0051.json,1,semantic_memory,2,2.0,0.0004308009520173073,0,0,0
MUL0051.json,1,semantic_memory,4,2.0,0.0004198609385639429,0,0,0
MUL0051.json,1,semantic_memory,6,2.0,0.00041648908518254757,0,0,0
MUL0051.json,1,semantic_memory,unlimited,2.0,0.00041927199345082045,0,0,0
MUL0051.json,1,full_history,0,2.0,0.000367415021173656,0,0,0
MUL0051.json,1,full_history,1,2.0,0.00035241490695625544,0,0,0
MUL0051.json,1,full_history,2,2.0,0.00034688995219767094,0,0,0
MUL0051.json,1,full_history,4,2.0,0.0003464620094746351,0,0,0
MUL0051.json,1,full_history,6,2.0,0.0003496110439300537,0,0,0
MUL0051.json,1,full_history,unlimited,2.0,0.0003497770521789789,0,0,0
MUL0051.json,1,one_step,0,2.0,0.0002753509907051921,0,0,0
MUL0051.json,1,one_step,1,2.0,0.0005362849915400147,0.00011993502266705036,1,6
MUL0051.json,1,one_step,2,2.0,0.0006635040044784546,0.0002253000857308507,2,6
MUL0051.json,1,one_step,4,2.0,0.0008850740268826485,0.0004044710658490658,3,6
MUL0051.json,1,one_step,6,2.0,0.0007603130070492625,0.0002847398864105344,3,6
MUL0051.json,1,one_step,unlimited,2.0,0.0008103370200842619,0.000310103758238256,3,6
MUL0051.json,1,completion,0,2.0,0.00029050104785710573,0,0,0
MUL0051.json,1,completion,1,2.0,0.0003576190210878849,0,0,0
MUL0051.json,1,completion,2,2.0,0.00046775094233453274,0,0,0
MUL0051.json,1,completion,4,2.0,0.0006109509849920869,0,0,0
MUL0051.json,1,completion,6,2.0,0.0007563030812889338,0,0,0
MUL0051.json,1,completion,unlimited,2.0,0.0005552929360419512,0,0,0
MUL0051.json,1,depth2,0,2.0,0.00027706497348845005,0,0,0
MUL0051.json,1,depth2,1,2.0,0.0005465269787237048,0.00012692692689597607,1,6
MUL0051.json,1,depth2,2,2.0,0.0009206400718539953,0.00047933298628777266,2,14
MUL0051.json,1,depth2,4,2.0,0.0011230140225961804,0.0006412768270820379,3,14
MUL0051.json,1,depth2,6,2.0,0.0012071940582245588,0.0007259279955178499,3,14
MUL0051.json,1,depth2,unlimited,2.0,0.001131237018853426,0.0006505040219053626,3,14
MUL0051.json,1,depth3,0,2.0,0.00027242605574429035,0,0,0
MUL0051.json,1,depth3,1,2.0,0.0005564519669860601,0.00012068194337189198,1,6
MUL0051.json,1,depth3,2,2.0,0.0010214908979833126,0.0005783230299130082,2,14
MUL0051.json,1,depth3,4,2.0,0.0013323830207809806,0.0008448309963569045,3,18
MUL0051.json,1,depth3,6,2.0,0.0013455289881676435,0.0008585999021306634,3,18
MUL0051.json,1,depth3,unlimited,2.0,0.0014032269828021526,0.0008255420252680779,3,18
MUL0051.json,1,generic2,0,2.0,0.0002663990017026663,0,0,0
MUL0051.json,1,generic2,1,2.0,0.0007014389848336577,0.00011435302440077066,1,6
MUL0051.json,1,generic2,2,2.0,0.0010718300472944975,0.0006111030234023929,2,14
MUL0051.json,1,generic2,4,2.0,0.0012575670843943954,0.0007677209796383977,3,14
MUL0051.json,1,generic2,6,2.0,0.0011161250295117497,0.0006366969319060445,3,14
MUL0051.json,1,generic2,unlimited,2.0,0.001156642916612327,0.0006657231133431196,3,14
MUL0051.json,1,no_scope,0,2.0,0.0004899760242551565,0,0,0
MUL0051.json,1,no_scope,1,2.0,0.0008409359725192189,0.00017914699856191874,1,6
MUL0051.json,1,no_scope,2,2.0,0.0009524970082566142,0.0005074129439890385,2,14
MUL0051.json,1,no_scope,4,2.0,0.0011312860297039151,0.0006446200422942638,3,14
MUL0051.json,1,no_scope,6,2.0,0.0012414719676598907,0.0007650359766557813,3,14
MUL0051.json,1,no_scope,unlimited,2.0,0.0011069560423493385,0.0006237529451027513,3,14
MUL0051.json,1,request_specific,0,2.0,0.00026915199123322964,0,0,0
MUL0051.json,1,request_specific,1,2.0,0.0005390720907598734,0.00011977797839790583,1,6
MUL0051.json,1,request_specific,2,2.0,0.0015639800112694502,0.0010971530573442578,2,14
MUL0051.json,1,request_specific,4,2.0,0.0010789250954985619,0.0006026041228324175,3,14
MUL0051.json,1,request_specific,6,2.0,0.0010894519509747624,0.0006147869862616062,3,14
MUL0051.json,1,request_specific,unlimited,2.0,0.0011830900330096483,0.0007104548858478665,3,14
MUL0051.json,1,ideal_depth2,0,2.0,0.0003583969082683325,0,0,0
MUL0051.json,1,ideal_depth2,1,2.0,0.0003744760761037469,0,0,0
MUL0051.json,1,ideal_depth2,2,2.0,0.0003970600664615631,0,0,0
MUL0051.json,1,ideal_depth2,4,2.0,0.0003740850370377302,0,0,0
MUL0051.json,1,ideal_depth2,6,2.0,0.00037666293792426586,0,0,0
MUL0051.json,1,ideal_depth2,unlimited,2.0,0.00036648998502641916,0,0,0
MUL0051.json,1,semantic_memory,0,4.0,0.0002648530062288046,0,0,0
MUL0051.json,1,semantic_memory,1,4.0,0.000437880982644856,0,0,0
MUL0051.json,1,semantic_memory,2,4.0,0.0004531489685177803,0,0,0
MUL0051.json,1,semantic_memory,4,4.0,0.0004298639250919223,0,0,0
MUL0051.json,1,semantic_memory,6,4.0,0.0004214229993522167,0,0,0
MUL0051.json,1,semantic_memory,unlimited,4.0,0.0005417859647423029,0,0,0
MUL0051.json,1,full_history,0,4.0,0.00037685094866901636,0,0,0
MUL0051.json,1,full_history,1,4.0,0.0003527009394019842,0,0,0
MUL0051.json,1,full_history,2,4.0,0.00034739996772259474,0,0,0
MUL0051.json,1,full_history,4,4.0,0.00035967794246971607,0,0,0
MUL0051.json,1,full_history,6,4.0,0.00035227404441684484,0,0,0
MUL0051.json,1,full_history,unlimited,4.0,0.0003484690096229315,0,0,0
MUL0051.json,1,one_step,0,4.0,0.0002753359731286764,0,0,0
MUL0051.json,1,one_step,1,4.0,0.00043744605500251055,0.0001234209630638361,1,6
MUL0051.json,1,one_step,2,4.0,0.0006584019865840673,0.000196924083866179,2,6
MUL0051.json,1,one_step,4,4.0,0.000748762977309525,0.00026730610989034176,3,6
MUL0051.json,1,one_step,6,4.0,0.0008819440845400095,0.000382278929464519,3,6
MUL0051.json,1,one_step,unlimited,4.0,0.0007293790113180876,0.0002596811391413212,3,6
MUL0051.json,1,completion,0,4.0,0.0002633259864524007,0,0,0
MUL0051.json,1,completion,1,4.0,0.00033971702214330435,0,0,0
MUL0051.json,1,completion,2,4.0,0.0004044369561597705,0,0,0
MUL0051.json,1,completion,4,4.0,0.0005534120136871934,0,0,0
MUL0051.json,1,completion,6,4.0,0.0005505040753632784,0,0,0
MUL0051.json,1,completion,unlimited,4.0,0.0005588519852608442,0,0,0
MUL0051.json,1,depth2,0,4.0,0.0002697499003261328,0,0,0
MUL0051.json,1,depth2,1,4.0,0.00042776705231517553,0.00011901999823749065,1,6
MUL0051.json,1,depth2,2,4.0,0.0010707230539992452,0.0005906939040869474,2,14
MUL0051.json,1,depth2,4,4.0,0.0011741690104827285,0.0006577679887413979,3,14
MUL0051.json,1,depth2,6,4.0,0.0011683179764077067,0.000662083039060235,3,14
MUL0051.json,1,depth2,unlimited,4.0,0.0012532130349427462,0.000740300863981247,3,14
MUL0051.json,1,depth3,0,4.0,0.00030227506067603827,0,0,0
MUL0051.json,1,depth3,1,4.0,0.0004746959311887622,0.00012753496412187815,1,6
MUL0051.json,1,depth3,2,4.0,0.000943406019359827,0.000496450113132596,2,14
MUL0051.json,1,depth3,4,4.0,0.0014333960134536028,0.0009506260976195335,3,18
MUL0051.json,1,depth3,6,4.0,0.0013795429840683937,0.0008933651261031628,3,18
MUL0051.json,1,depth3,unlimited,4.0,0.0013923189835622907,0.000921286060474813,3,18
MUL0051.json,1,generic2,0,4.0,0.000267046969383955,0,0,0
MUL0051.json,1,generic2,1,4.0,0.0004171440377831459,0.00011232099495828152,1,6
MUL0051.json,1,generic2,2,4.0,0.000923723098821938,0.0004741098964586854,2,14
MUL0051.json,1,generic2,4,4.0,0.0012135669821873307,0.0007336561102420092,3,14
MUL0051.json,1,generic2,6,4.0,0.0011098749237135053,0.00063149887137115,3,14
MUL0051.json,1,generic2,unlimited,4.0,0.0011539490660652518,0.0006775580113753676,3,14
MUL0051.json,1,no_scope,0,4.0,0.0002758520422503352,0,0,0
MUL0051.json,1,no_scope,1,4.0,0.0004153710324317217,0.00011055893264710903,1,6
MUL0051.json,1,no_scope,2,4.0,0.0009184060618281364,0.0004722799640148878,2,14
MUL0051.json,1,no_scope,4,4.0,0.0011357120238244534,0.0006408258341252804,3,14
MUL0051.json,1,no_scope,6,4.0,0.001272703055292368,0.0007720671128481627,3,14
MUL0051.json,1,no_scope,unlimited,4.0,0.0011396640911698341,0.0006293129408732057,3,14
MUL0051.json,1,request_specific,0,4.0,0.00027561397291719913,0,0,0
MUL0051.json,1,request_specific,1,4.0,0.000428929110057652,0.00011858099605888128,1,6
MUL0051.json,1,request_specific,2,4.0,0.0010556859197095037,0.0005855710478499532,2,14
MUL0051.json,1,request_specific,4,4.0,0.0011687800288200378,0.0006359480321407318,3,14
MUL0051.json,1,request_specific,6,4.0,0.0012351389741525054,0.0007117978530004621,3,14
MUL0051.json,1,request_specific,unlimited,4.0,0.0017884980188682675,0.0012903279857710004,3,14
MUL0051.json,1,ideal_depth2,0,4.0,0.000373351969756186,0,0,0
MUL0051.json,1,ideal_depth2,1,4.0,0.00036803598050028086,0,0,0
MUL0051.json,1,ideal_depth2,2,4.0,0.0003700000233948231,0,0,0
MUL0051.json,1,ideal_depth2,4,4.0,0.00036103895399719477,0,0,0
MUL0051.json,1,ideal_depth2,6,4.0,0.0003599750343710184,0,0,0
MUL0051.json,1,ideal_depth2,unlimited,4.0,0.0003591399872675538,0,0,0
MUL0051.json,1,semantic_memory,0,8.0,0.0002705409424379468,0,0,0
MUL0051.json,1,semantic_memory,1,8.0,0.0003469910006970167,0,0,0
MUL0051.json,1,semantic_memory,2,8.0,0.0003385290037840605,0,0,0
MUL0051.json,1,semantic_memory,4,8.0,0.0003344999859109521,0,0,0
MUL0051.json,1,semantic_memory,6,8.0,0.00035281304735690355,0,0,0
MUL0051.json,1,semantic_memory,unlimited,8.0,0.00045412895269691944,0,0,0
MUL0051.json,1,full_history,0,8.0,0.000268953968770802,0,0,0
MUL0051.json,1,full_history,1,8.0,0.00026957597583532333,0,0,0
MUL0051.json,1,full_history,2,8.0,0.00027131102979183197,0,0,0
MUL0051.json,1,full_history,4,8.0,0.0002684619976207614,0,0,0
MUL0051.json,1,full_history,6,8.0,0.000268960022367537,0,0,0
MUL0051.json,1,full_history,unlimited,8.0,0.0002692040288820863,0,0,0
MUL0051.json,1,one_step,0,8.0,0.00027650396805256605,0,0,0
MUL0051.json,1,one_step,1,8.0,0.00042965204920619726,0.00011653092224150896,1,6
MUL0051.json,1,one_step,2,8.0,0.0005630509695038199,0.00012160593178123236,1,6
MUL0051.json,1,one_step,4,8.0,0.0005261959740892053,0.00011847505811601877,1,6
MUL0051.json,1,one_step,6,8.0,0.0006659900536760688,0.00026768597308546305,1,6
MUL0051.json,1,one_step,unlimited,8.0,0.0004911819705739617,0.00011261098552495241,1,6
MUL0051.json,1,completion,0,8.0,0.000266677001491189,0,0,0
MUL0051.json,1,completion,1,8.0,0.00033736892510205507,0,0,0
MUL0051.json,1,completion,2,8.0,0.0004170170286670327,0,0,0
MUL0051.json,1,completion,4,8.0,0.0005868589505553246,0,0,0
MUL0051.json,1,completion,6,8.0,0.000572544988244772,0,0,0
MUL0051.json,1,completion,unlimited,8.0,0.0005702789640054107,0,0,0
MUL0051.json,1,depth2,0,8.0,0.00028056104201823473,0,0,0
MUL0051.json,1,depth2,1,8.0,0.000434821005910635,0.0001237619435414672,1,6
MUL0051.json,1,depth2,2,8.0,0.0010371789103373885,0.0005924369907006621,2,14
MUL0051.json,1,depth2,4,8.0,0.001383678987622261,0.0007853440474718809,3,14
MUL0051.json,1,depth2,6,8.0,0.0018120919121429324,0.000762603827752173,3,14
MUL0051.json,1,depth2,unlimited,8.0,0.0012352729681879282,0.0007557169301435351,3,14
MUL0051.json,1,depth3,0,8.0,0.0002868400188162923,0,0,0
MUL0051.json,1,depth3,1,8.0,0.0004339709412306547,0.00012320501264184713,1,6
MUL0051.json,1,depth3,2,8.0,0.000932348077185452,0.0004815729334950447,2,14
MUL0051.json,1,depth3,4,8.0,0.001449568080715835,0.0009679170325398445,3,18
MUL0051.json,1,depth3,6,8.0,0.001360399997793138,0.0008659319719299674,3,18
MUL0051.json,1,depth3,unlimited,8.0,0.001442044973373413,0.0009593830909579992,3,18
MUL0051.json,1,generic2,0,8.0,0.00026985793374478817,0,0,0
MUL0051.json,1,generic2,1,8.0,0.0004223029827699065,0.00011483393609523773,1,6
MUL0051.json,1,generic2,2,8.0,0.0009354619542136788,0.00048441102262586355,2,14
