first,second,budget,contexts,components,mean,low,high,status
adaptive,fixed_audit,2,24,23,-0.020833333333333332,-0.04710144927536231,0.006673611111111071,Post hoc public-overlap sensitivity; components are not verified report identities
adaptive,individual_risk,2,24,23,-0.048611111111111105,-0.09666666666666664,-0.0034722222222222216,Post hoc public-overlap sensitivity; components are not verified report identities
source_rule,reattempt,2,24,23,-0.020833333333333332,-0.06249999999999997,0.0144927536231884,Post hoc public-overlap sensitivity; components are not verified report identities
